name,status,detail,full_sessions,full_years,full_cagr,full_annualized_volatility,full_sharpe,full_max_drawdown,full_calmar,full_annual_cost_drag,full_annual_contract_turnover,full_average_markets_held,train_sessions,train_years,train_cagr,train_annualized_volatility,train_sharpe,train_max_drawdown,train_calmar,train_annual_cost_drag,train_annual_contract_turnover,train_average_markets_held,test_sessions,test_years,test_cagr,test_annualized_volatility,test_sharpe,test_max_drawdown,test_calmar,test_annual_cost_drag,test_annual_contract_turnover,test_average_markets_held,param_trend_lookback,param_basis_weight,param_basis_roll_window,param_basis_lookback,param_signal_norm_window,param_signal_cap,param_vol_span,param_risk_managed_window,param_risk_managed_cap,param_fast_vol_span,param_slow_vol_span,param_shock_start,param_shock_full,param_shock_floor,param_vol_decay,param_portfolio_vol_window,param_no_trade_buffer,note
search:0010,completed,,6523.0,25.00530469482604,0.08667960526930485,0.0722384110491544,1.147921792865677,-0.1974487446967308,0.4389980063050764,0.010220502442857325,2634.186516703176,45.101946956921665,3915.0,15.00646830530401,0.10318214816467419,0.072056241216765,1.352645263794729,-0.1974487446967308,0.5225768759540896,0.012342813060966662,2116.7796440306684,38.6845466155811,2608.0,9.99883638952203,0.062374347737417235,0.07250311751685956,0.8426339372921882,-0.13703160717061502,0.45518219500816565,0.007034595207466974,3413.1005775554945,54.73542944785276,315,0.6,252,378,126,1.0,120,21,3.0,30,60,1.35,1.75,0.9,0.98,126,0.5,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0233,completed,,6523.0,25.00530469482604,0.09294814358716508,0.07767805963220288,1.1443438775900745,-0.16486528936142675,0.5637823701227919,0.010500469867962088,3030.312610350493,42.99632071132914,3915.0,15.00646830530401,0.11479595722766045,0.07955932500322577,1.3594308932836476,-0.16486528936142675,0.6963015542707625,0.01288029630091151,2496.4238198247535,37.330268199233714,2608.0,9.99883638952203,0.06095937086025849,0.07474328481425778,0.8023565330194773,-0.14015943859037827,0.4349287602272349,0.006927992688131955,3834.295546040011,51.50191717791411,315,0.5,189,189,378,3.0,60,189,1.0,40,252,1.9,2.0,0.5,0.92,126,0.1,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0276,completed,,6523.0,25.00530469482604,0.09534448932604711,0.07974606967312527,1.1432405155024696,-0.12846163973203728,0.7422020264176106,0.011010686178056733,3416.557554216867,46.29924881189637,3915.0,15.00646830530401,0.12676938109056435,0.08074638812117951,1.4684585844170202,-0.11293477175928524,1.1225008836141883,0.013583250528664043,2745.452797097481,39.43984674329502,2608.0,9.99883638952203,0.04981838133164129,0.07816425647706354,0.6400845322624431,-0.12846163973203695,0.387807453147565,0.0071488804140124014,4426.851205124692,56.596242331288344,210,0.1,315,504,189,3.0,120,252,1.0,15,90,1.5,2.5,0.5,0.92,252,0.05,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0042,completed,,6523.0,25.00530469482604,0.09627859477592438,0.08115223321396696,1.1349769276749908,-0.1719447419476423,0.5599391623457813,0.012006387526821309,3861.209294359255,45.73294496397363,3915.0,15.00646830530401,0.12475038934863014,0.08253340031631316,1.4174284665426475,-0.1719447419476423,0.7255260494480081,0.014877234256325205,3085.1589923329684,39.2904214559387,2608.0,9.99883638952203,0.05489433628704066,0.07899092316259143,0.6932236420329622,-0.1398432850529595,0.3925418104004911,0.00769681507819871,5029.41625034256,55.40414110429448,294,0.4,504,126,252,1.0,20,84,2.5,30,252,1.75,2.5,0.6,0.9,126,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0299,completed,,6523.0,25.00530469482604,0.09137329578667619,0.07758688290896561,1.1276523826386027,-0.22535823518568876,0.40545798431278623,0.011332192252190986,3082.998740963855,42.27977924267975,3915.0,15.00646830530401,0.10840955804678454,0.079251837813895,1.2943582196274597,-0.22535823518568876,0.4810543442419939,0.014021248853271202,2560.697965498357,36.37420178799489,2608.0,9.99883638952203,0.06629503865258446,0.07501063364420067,0.8644084377620979,-0.1292970809529106,0.5127342254287149,0.007295514110615435,3869.6286790901618,51.14493865030675,315,0.6,378,126,189,4.0,60,126,2.0,20,90,1.0,2.5,0.5,0.92,63,0.1,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0240,completed,,6523.0,25.00530469482604,0.08849033787720995,0.07528058950501369,1.1258999642926577,-0.20494244414800566,0.43178141182557506,0.01034675747806535,2676.871483570646,37.31626552199908,3915.0,15.00646830530401,0.10328909453311019,0.07594760701319245,1.2883776311888688,-0.20494244414800566,0.5039907421935337,0.01272785865511669,2261.729843921139,32.700893997445725,2608.0,9.99883638952203,0.06665172487067883,0.07426535894092012,0.8766829928792107,-0.1366367577751395,0.487802301196039,0.0067723667157355925,3302.2966730611124,44.24463190184049,315,0.5,126,378,189,2.0,40,189,2.5,15,120,1.35,2.5,0.5,0.96,252,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0087,completed,,6523.0,25.00530469482604,0.08831070717570833,0.07560138049010538,1.1193105242512555,-0.21209159471689554,0.41638004228120107,0.012618536069146697,3444.1207615005474,41.115897593132,3915.0,15.00646830530401,0.1126994055495758,0.07796025541441703,1.3623436546943464,-0.21209159471689554,0.5313713902713091,0.015404483956017337,2894.270113636364,35.87688378033206,2608.0,9.99883638952203,0.05270712943853928,0.07188170799877631,0.7264119434639904,-0.15242963402625753,0.3457800694414837,0.008436409544185588,4272.406377089614,48.98044478527607,168,0.9,252,63,189,4.0,60,84,2.5,15,90,1.35,1.75,0.6,0.92,126,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0258,completed,,6523.0,25.00530469482604,0.08668229430822971,0.0747617866610779,1.1116843799189513,-0.2379117566644975,0.3643464094566325,0.012270692151673594,3151.566719605695,43.21937758699985,3915.0,15.00646830530401,0.10642888956709062,0.07647273579474344,1.3159476417161162,-0.2379117566644975,0.4473460709097128,0.014826473507011809,2478.355050657174,37.34431673052363,2608.0,9.99883638952203,0.057705572557295914,0.0721000209853974,0.7878977631308494,-0.1641039081146961,0.3516404528097169,0.00843408018612562,4164.805476157851,52.03872699386503,210,0.7,126,504,252,1.5,30,126,2.5,10,90,1.75,2.5,0.75,0.97,63,0.2,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0095,completed,,6523.0,25.00530469482604,0.08597557923230759,0.07459358691490046,1.105588593430651,-0.13635553568419423,0.6305250373657805,0.012037716642989757,3488.5659331872944,43.69952475854668,3915.0,15.00646830530401,0.11181665987676315,0.07429936323856569,1.4153949135453556,-0.08549186820437693,1.3079215862899867,0.014492040407946372,2946.009467415115,38.330012771392084,2608.0,9.99883638952203,0.04831546389472585,0.07499621585503506,0.6454196558584823,-0.13635553568419378,0.35433445112655254,0.008353407770365091,4305.937820635791,51.75996932515337,63,0.6,189,315,126,1.5,30,21,2.0,20,120,1.75,2.25,0.5,0.97,189,0.4,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0070,completed,,6523.0,25.00530469482604,0.08497952520371999,0.07386757448233096,1.1037326231668338,-0.19229968871503444,0.4419119228510539,0.012781084812476686,3179.8100060240963,42.10501303081404,3915.0,15.00646830530401,0.10205179944709042,0.0752790778275765,1.2847211088396795,-0.19177433717068137,0.5321452335734741,0.015745383857682708,2769.6556133625413,36.31238825031929,2608.0,9.99883638952203,0.05985212427083719,0.07168690030382895,0.8193789103339664,-0.19229968871503356,0.31124399977335004,0.008331226391471488,3798.1616620992054,50.80061349693251,378,0.7,252,63,252,1.5,40,126,3.0,10,90,1.5,1.75,0.5,0.96,126,0.05,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0062,completed,,6523.0,25.00530469482604,0.08846294765684948,0.07709540433947068,1.1008594435394845,-0.2457259765499158,0.3600064954422084,0.010368868378226492,2444.3644288061337,40.95922121723134,3915.0,15.00646830530401,0.09802489112519686,0.07833070563159521,1.1925129030093866,-0.2457259765499158,0.39891953020800985,0.012456186340212793,1783.6075424424973,34.51136653895274,2608.0,9.99883638952203,0.07426821526631744,0.07521063464920844,0.958011080716074,-0.1369560880044408,0.5422775748669842,0.007235490379309175,3438.3242306111265,50.63842024539877,378,0.7,252,504,252,3.0,120,252,1.5,15,180,1.75,2.25,0.5,0.92,189,0.25,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0128,completed,,6523.0,25.00530469482604,0.09318420809362005,0.08121003764474406,1.1005790417533308,-0.1335890966118809,0.6975435155785955,0.012290201721869325,3411.4369583789703,42.1730798712249,3915.0,15.00646830530401,0.10879770775621456,0.0827394807097811,1.247271749782371,-0.12254344845334908,0.8878296565779494,0.014944407627278422,2609.1702724534503,36.62809706257982,2608.0,9.99883638952203,0.07016276163917001,0.07885612968264406,0.8703361502857735,-0.13358909661188034,0.5252132353512023,0.008305839712790865,4618.631043436558,50.49693251533742,63,0.6,63,504,252,2.5,60,21,1.0,40,120,1.0,2.5,1.0,0.9,189,0.3,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0100,completed,,6523.0,25.00530469482604,0.08254225420417516,0.07225954591745828,1.0965962359578265,-0.16371800837803985,0.5041733345153916,0.010225215309546462,2689.192917305586,41.99616740763452,3915.0,15.00646830530401,0.1064473269948567,0.07394336860170338,1.3586072329636372,-0.16371800837803985,0.6501870383681928,0.012390879572973017,2271.8643565169773,36.75632183908046,2608.0,9.99883638952203,0.047630741982465974,0.06962135338236378,0.6806024260758555,-0.14265430900416354,0.33388926219589915,0.006974227736189497,3317.911315428885,49.86196319018405,168,0.6,252,63,252,3.0,60,42,1.0,30,180,1.2,1.75,0.75,0.98,21,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0041,completed,,6523.0,25.00530469482604,0.0821636153786709,0.07234362784846211,1.090734588092216,-0.15624590403213767,0.5258609234439257,0.010557908143760597,2634.746581872946,40.991108385712096,3915.0,15.00646830530401,0.10086889232713236,0.07358548576965433,1.2984947242545775,-0.15624590403213767,0.6455778341964408,0.01282472402597919,2251.8620290251915,35.79719029374202,2608.0,9.99883638952203,0.05468508921533721,0.07042301844446343,0.7657233706171575,-0.1520267174160982,0.35970709717860805,0.007155076786825858,3211.711728555769,48.78796012269939,210,0.9,378,126,378,3.0,100,84,2.0,10,180,1.75,2.25,0.75,0.97,42,0.4,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0133,completed,,6523.0,25.00530469482604,0.08222209395360425,0.07254142491436545,1.0886696958956343,-0.20603300796619683,0.3990724339038634,0.008904608703358675,2229.0193710295725,40.365322704277176,3915.0,15.00646830530401,0.10285203712007229,0.0748467221658901,1.3010900293206753,-0.20603300796619683,0.499201745076434,0.010713317863388482,1753.7374000547645,34.499361430395915,2608.0,9.99883638952203,0.051982168896674175,0.06891378289553365,0.7449811027563356,-0.1506637216517478,0.34502113930803163,0.006189464392961165,2944.361024938339,49.17101226993865,378,0.8,315,378,378,2.5,100,126,1.0,20,90,1.2,2.5,0.9,0.98,42,0.4,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0182,completed,,6523.0,25.00530469482604,0.08814786046175271,0.0778176657647358,1.0877708205778331,-0.1271668824370331,0.6931667960437676,0.010980708796449941,3042.4340208105145,42.3607235934386,3915.0,15.00646830530401,0.11165869635434911,0.07726623087456864,1.3622040320814797,-0.09627367953271737,1.1598050152056705,0.013276276780718327,2432.6163951259587,36.59233716475096,2608.0,9.99883638952203,0.05379212898460728,0.07861282892002117,0.6833134953157092,-0.12716688243703267,0.42300422841019736,0.007534716212703498,3960.4138113181693,51.01993865030675,63,0.6,189,252,252,3.0,100,126,2.5,15,180,1.35,2.25,0.5,0.97,252,0.5,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0116,completed,,6523.0,25.00530469482604,0.08737242556995017,0.07727411699139765,1.0859612642788783,-0.14818837226525305,0.5896037876275203,0.010386830538913804,2985.9074433187293,45.87091828913077,3915.0,15.00646830530401,0.1185097607867609,0.07702292906224821,1.4433284993409021,-0.1247608517735388,0.9498954127202928,0.012523206322085012,2413.7475328587075,39.530523627075354,2608.0,9.99883638952203,0.042259948315071405,0.0775931567690336,0.5542539364196859,-0.14818837226525294,0.28517722186344896,0.00717980937667635,3847.307748013154,55.388803680981596,210,0.0,504,126,126,3.0,60,189,1.0,40,180,1.5,2.0,1.0,0.96,189,0.25,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0212,completed,,6523.0,25.00530469482604,0.08847152400767389,0.07842972116836629,1.0835513689148657,-0.23365247299351755,0.37864578480249356,0.010876029436070836,2679.9118373493975,42.37498083703817,3915.0,15.00646830530401,0.09651556092983915,0.07983912401218476,1.1548376895323005,-0.23365247299351755,0.41307314103419257,0.013211747063959486,2175.6531612814897,36.029374201787995,2608.0,9.99883638952203,0.0765094676419007,0.07627521014195715,0.9720908187140624,-0.188770552271726,0.4053040409171927,0.007369766202487993,3439.1249815017813,51.90069018404908,504,0.7,378,189,504,1.0,120,63,1.5,40,90,1.2,2.0,0.5,0.9,42,0.5,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0144,completed,,6523.0,25.00530469482604,0.0854531041518456,0.07586914786518176,1.0821442032142208,-0.16072797290253826,0.5316629246836976,0.010672953506348413,2575.29966456736,43.927640656139815,3915.0,15.00646830530401,0.09688489866876737,0.07609274256268234,1.2121264793255504,-0.11297206542909621,0.857600490004093,0.013028895554097699,2086.7094783680177,38.11749680715198,2608.0,9.99883638952203,0.06851922051893111,0.07553669848757535,0.8855390804309943,-0.16072797290253682,0.42630551036987324,0.00713633037868796,3310.9047451356537,52.64953987730061,105,0.4,315,189,252,1.5,120,189,3.0,20,180,1.5,2.5,0.5,0.96,63,0.25,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0129,completed,,6523.0,25.00530469482604,0.08747553674649655,0.07780338803945659,1.0802691791168941,-0.1615523665988472,0.5414686184307544,0.011954495954790185,3005.869766155531,43.79334661965353,3915.0,15.00646830530401,0.10215760378917982,0.07733690609681615,1.2537670409848711,-0.1425797423034454,0.7164945183570529,0.01453070709295593,2337.5386651150056,37.636270753512136,2608.0,9.99883638952203,0.06580659692102464,0.0784974895938511,0.8237582486147602,-0.16155236659884775,0.4073391080950837,0.008087215814483866,4011.6618683200877,53.03604294478528,147,0.6,189,504,189,1.5,60,84,3.0,30,90,1.9,2.0,1.0,0.92,21,0.3,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0078,completed,,6523.0,25.00530469482604,0.0915087072990679,0.08146986929423986,1.079148251952299,-0.1365267297513676,0.6702622077428853,0.011752024377806468,3682.1884633077766,46.56829679595278,3915.0,15.00646830530401,0.128285269700807,0.08245969511386453,1.4553920638197608,-0.13168623848587935,0.9741736963241073,0.014438549366033808,2968.7454463307777,40.18339719029374,2608.0,9.99883638952203,0.03855096039826167,0.07988068320101274,0.4975104153455727,-0.1365267297513667,0.2823693240764507,0.007719146567641574,4756.260102767882,56.15299079754601,210,0.3,189,504,378,4.0,60,21,3.0,30,252,1.2,2.25,0.9,0.9,252,0.3,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0058,completed,,6523.0,25.00530469482604,0.08968708090300526,0.08015166953108321,1.0754308909154437,-0.16886084528779577,0.5311301193011811,0.011004120768087475,3296.0235287513688,46.174152997087226,3915.0,15.00646830530401,0.12212651317161738,0.08187263329435078,1.4006311679103267,-0.1224174092735808,0.9976237358420703,0.013758662595008632,2794.7251971522455,39.813793103448276,2608.0,9.99883638952203,0.04275265380562576,0.0774340824834269,0.5611373334303801,-0.16886084528779577,0.2531827537210348,0.006869139459653298,4051.299037407509,55.72200920245399,294,0.3,504,252,504,2.0,40,63,1.0,40,180,1.75,2.5,0.75,0.92,189,0.1,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0073,completed,,6523.0,25.00530469482604,0.08833888175261007,0.07911399913803266,1.0733777001716478,-0.2864004787398382,0.3084453005850446,0.01198200502557319,2765.3617803943043,41.676989115437685,3915.0,15.00646830530401,0.08973314093580487,0.0814987928916651,1.0594070080591633,-0.2864004787398382,0.31331351585245454,0.014581136056880642,2179.1869058050384,35.852107279693485,2608.0,9.99883638952203,0.08624969463968735,0.0754078165901528,1.097840867802118,-0.13296743359346053,0.6486527739069575,0.008080318680646556,3647.62049465607,50.42101226993865,441,0.7,189,504,504,2.5,60,21,2.0,15,60,1.5,2.5,0.9,0.9,21,0.0,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0076,completed,,6523.0,25.00530469482604,0.08746246402343894,0.07847458916476793,1.0715605976874283,-0.13014517715427276,0.6720376884943022,0.010758346599414744,3104.8012779299015,46.281772190709795,3915.0,15.00646830530401,0.11406588351140878,0.07859303571551635,1.3671073657487707,-0.113607652343923,1.0040334533636748,0.01331953101120976,2647.774764512596,40.11417624521073,2608.0,9.99883638952203,0.04872290487474662,0.07825958292024217,0.6265194635183268,-0.13014517715427398,0.37437349535427294,0.006913623834009261,3793.4572506166073,55.540260736196316,294,0.3,63,189,504,2.0,120,21,3.0,40,252,1.0,1.75,0.6,0.94,126,0.1,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0038,completed,,6523.0,25.00530469482604,0.0847770341530436,0.07610577513264358,1.0711097845219084,-0.1516321252372217,0.5590967878371006,0.01291647571582063,3486.5256957831325,42.532730338801166,3915.0,15.00646830530401,0.10695866027721368,0.07824352457479906,1.2938311288311362,-0.1516321252372217,0.7053825837360099,0.015995261496616522,3130.897647864184,36.89220945083014,2608.0,9.99883638952203,0.052317712518261894,0.07275392472650992,0.7136461690734793,-0.1427974782167133,0.3663770058940616,0.008294755496566058,4023.272756234585,51.0,168,0.7,189,126,126,2.0,100,42,1.5,15,252,1.2,1.75,0.6,0.92,42,0.3,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0103,completed,,6523.0,25.00530469482604,0.0832649818327329,0.07479415218140394,1.0705560683568316,-0.20709979907666975,0.40205245105963444,0.011678577938758759,3017.911167305586,40.08784301701671,3915.0,15.00646830530401,0.10207778866736339,0.07573307747783697,1.277786718862798,-0.20709979907666975,0.4928917803033382,0.014254765381506279,2659.642812157722,34.86513409961686,2608.0,9.99883638952203,0.05563126232754434,0.07334823796291765,0.7498890904371008,-0.15466650115227176,0.3596852706506526,0.007811333368836774,3558.236676486709,47.92791411042945,315,0.6,189,126,252,1.5,20,126,1.5,10,60,1.2,2.0,0.75,0.97,21,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0057,completed,,6523.0,25.00530469482604,0.09244962396997636,0.08332597548638479,1.0669180280231452,-0.13226385167313048,0.6989787670666904,0.013068036673505451,3961.340945783132,43.29265675302775,3915.0,15.00646830530401,0.12190254732602601,0.08409779514602926,1.363476465154344,-0.11163448333948967,1.091979321078688,0.016196737614875386,3179.3032803943047,37.82707535121328,2608.0,9.99883638952203,0.04969071731671759,0.08210958162442937,0.6117103529297249,-0.13226385167313048,0.37569386259459964,0.008371386295643757,5138.6186530556315,51.497315950920246,63,0.6,315,378,504,2.0,40,21,2.0,10,90,1.0,2.0,0.6,0.9,21,0.35,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0055,completed,,6523.0,25.00530469482604,0.08701607336443784,0.0785695137654658,1.0652981566483994,-0.16417339386748409,0.5300254280829124,0.013190042015312247,3366.191693592552,41.8430170167101,3915.0,15.00646830530401,0.09728831938514593,0.08004107035794078,1.1606155533383915,-0.16417339386748409,0.5925949210971065,0.01631537977222571,2848.4647836801755,36.407151979565775,2608.0,9.99883638952203,0.07177944815792192,0.07631419045722677,0.9158709406078,-0.1473862787115372,0.4870158116849389,0.008498440282829041,4146.188017950123,50.00306748466258,105,0.8,189,126,504,4.0,60,126,3.0,20,60,1.0,1.5,0.5,0.9,252,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0225,completed,,6523.0,25.00530469482604,0.08228030842499412,0.07437202220977172,1.0643603116153584,-0.23220349732312817,0.35434568976579645,0.010364479533183169,2516.6528403614457,43.88609535489805,3915.0,15.00646830530401,0.10408277121471032,0.07583437497897406,1.2993112618338338,-0.21485669845435684,0.48442879353291923,0.012504830604731421,2005.0999822015335,37.993614303959134,2608.0,9.99883638952203,0.050363996587923676,0.07209679505750569,0.6945606914194531,-0.23220349732312928,0.21689594329338738,0.007151490865579102,3286.6820306933405,52.73159509202454,294,0.9,504,252,252,1.0,120,21,1.0,30,252,1.75,2.25,1.0,0.97,252,0.35,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0210,completed,,6523.0,25.00530469482604,0.08823824449809581,0.08008033837764451,1.0602640773511793,-0.14525499338604564,0.6074713332820453,0.012272094545481541,3698.550367196057,46.21155909857428,3915.0,15.00646830530401,0.12437030279967787,0.08098653116501824,1.4389080459273706,-0.11188853819716105,1.1115553460938283,0.015132019335825355,3081.7585966593647,40.07024265644955,2608.0,9.99883638952203,0.036177741386830276,0.07862111806958898,0.4760950966494654,-0.14525499338604297,0.24906366757858023,0.007978917569179381,4627.5393970950945,55.4305981595092,210,0.1,126,252,189,4.0,20,42,2.5,20,60,1.0,2.0,0.75,0.94,252,0.0,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0075,completed,,6523.0,25.00530469482604,0.08877251354686622,0.08079180110094959,1.057518456970988,-0.13604066581554375,0.6525439508450512,0.011081060257141746,3339.908635268346,46.07557872144719,3915.0,15.00646830530401,0.12254789610395456,0.08057255048290816,1.4264409629548183,-0.13134779568024446,0.9330030661670748,0.013652489204353196,2782.390428532311,39.61966794380587,2608.0,9.99883638952203,0.03997919598575361,0.08105535288590494,0.5078646220078753,-0.13604066581554308,0.2938768032785228,0.007220958904253391,4179.6193676349685,55.76687116564417,273,0.2,126,378,126,2.5,40,126,3.0,30,90,1.75,2.25,1.0,0.9,126,0.25,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0166,completed,,6523.0,25.00530469482604,0.07782341768850753,0.0708661324436926,1.057181739477624,-0.18207190489406488,0.42743232534304304,0.008945988491574448,2200.015996166484,37.36409627472022,3915.0,15.00646830530401,0.09562157678487626,0.07067135548529739,1.2837253663810353,-0.18207190489406488,0.5251857876727981,0.01048978749972295,1739.2023754107338,31.429885057471264,2608.0,9.99883638952203,0.051652673394169124,0.07114493373810661,0.7195713446452044,-0.13984787504049578,0.3693490042606085,0.006628514136934347,2893.61343724308,46.272239263803684,504,0.8,63,315,378,4.0,120,126,1.0,20,60,1.9,2.5,0.5,0.9,63,0.5,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0027,completed,,6523.0,25.00530469482604,0.079384484990491,0.07246834507000263,1.0546988915017967,-0.14571546931665535,0.544791060021088,0.012110265246093694,2937.3417921686746,43.30538095968113,3915.0,15.00646830530401,0.1001767061567489,0.07343227241074919,1.2927744922364939,-0.14428734520447017,0.694286155274311,0.01496906143587091,2623.505273822563,38.014303959131546,2608.0,9.99883638952203,0.048914171414663477,0.0709748516869761,0.6856284196006965,-0.14208484400848242,0.344260302750822,0.00781878246887828,3410.8985126061934,51.24808282208589,252,0.8,378,126,378,1.0,80,84,3.0,15,252,1.2,2.0,0.5,0.98,63,0.1,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
