parameter,value,name,status,detail,full_sessions,full_years,full_cagr,full_annualized_volatility,full_sharpe,full_max_drawdown,full_calmar,full_annual_cost_drag,full_annual_contract_turnover,full_average_markets_held,train_sessions,train_years,train_cagr,train_annualized_volatility,train_sharpe,train_max_drawdown,train_calmar,train_annual_cost_drag,train_annual_contract_turnover,train_average_markets_held,test_sessions,test_years,test_cagr,test_annualized_volatility,test_sharpe,test_max_drawdown,test_calmar,test_annual_cost_drag,test_annual_contract_turnover,test_average_markets_held,is_frozen,note
basis_roll_window,252.0,baseline,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,True,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_roll_window,315.0,profile:basis_roll_window=315,completed,,6523.0,25.00530469482604,0.1276860801125077,0.07794621040524026,1.528582026600014,-0.1115600016505014,1.1445507191056394,0.010268042822627478,4673.183776560789,38.95308906944658,3915.0,15.00646830530401,0.1517887746003932,0.07877350563571565,1.7726551637000383,-0.10019499711795365,1.514933669010452,0.012514109998101047,3045.7544071741513,34.14942528735632,2608.0,9.99883638952203,0.09245546581639452,0.07666178702399842,1.1529469997144355,-0.11156000165050184,0.8287510258922501,0.006896358393187672,7120.176825842696,46.16411042944785,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_roll_window,378.0,profile:basis_roll_window=378,completed,,6523.0,25.00530469482604,0.12909378563023566,0.07811585334892808,1.540861666763041,-0.10624581961619306,1.2150481411558551,0.010312358883063,4744.23204381161,38.79855894527058,3915.0,15.00646830530401,0.15318039307045894,0.07910259360938691,1.78035309327121,-0.09409870355330918,1.6278693253587555,0.01258489430163586,3122.0966237677985,34.21200510855683,2608.0,9.99883638952203,0.09388492592673159,0.07658508960345958,1.1705274328481339,-0.10624581961619328,0.8836575995731909,0.0069009416423755935,7183.336052343107,45.68366564417178,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_roll_window,504.0,profile:basis_roll_window=504,completed,,6523.0,25.00530469482604,0.1209645346167545,0.0790386600787006,1.4354321864657782,-0.11328139819696126,1.0678234603569656,0.010193659497933844,4124.43992415115,38.161888701517704,3915.0,15.00646830530401,0.1441994358845875,0.07960737548590713,1.6746478297442229,-0.11122181825825894,1.2965031334926926,0.012448406814608654,2813.994105969332,33.77624521072797,2608.0,9.99883638952203,0.08697553181686546,0.07815478017534741,1.0702130929517188,-0.11328139819696059,0.7677830005738671,0.006808944871867176,6095.115591942998,44.74539877300614,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.0,profile:basis_weight=0.0,completed,,6523.0,25.00530469482604,0.10964183495079416,0.07939529966216065,1.3057878961940517,-0.11668875182221505,0.9396092874302276,0.010459955100593488,3764.318019989047,46.825847002912774,3915.0,15.00646830530401,0.13357312166298851,0.07945661696117538,1.564201553648526,-0.10888677128751478,1.2267157900227346,0.012695888714110603,2717.9162595837897,40.02196679438059,2608.0,9.99883638952203,0.07467001787264338,0.07927846522694328,0.9174067201164181,-0.1166887518222155,0.6399075892628369,0.007103482670793068,5338.305906412716,57.03949386503067,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.1,profile:basis_weight=0.1,completed,,6523.0,25.00530469482604,0.10977800571212826,0.07977119510813634,1.3014982156500874,-0.11132191350704834,0.9861311421419078,0.010476363123734043,3903.214182092004,46.917369308600335,3915.0,15.00646830530401,0.13686859866095258,0.07940734384347285,1.6004488609893666,-0.11132191350704834,1.2294847829065276,0.01268420112190151,2808.8601752464406,40.04495530012771,2608.0,9.99883638952203,0.07032648688924037,0.08027932815481197,0.8582199184322109,-0.11113763281987687,0.6327873385896207,0.007162066435534027,5549.303766100302,57.23389570552147,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.2,profile:basis_weight=0.2,completed,,6523.0,25.00530469482604,0.11152418674985398,0.07996235943167813,1.3175773684945897,-0.1148977346276836,0.9706386911042126,0.010464911720302287,3980.863217415115,46.98267668250805,3915.0,15.00646830530401,0.1397457432833049,0.07980082997323236,1.6235583517854753,-0.10336618602854553,1.3519483368063212,0.012686770603334493,2873.5343674698797,40.18390804597701,2608.0,9.99883638952203,0.07047463258260045,0.08016510189797113,0.8609942150480513,-0.11489773462768249,0.6133683384704514,0.007129567576486688,5646.494905453549,57.188650306748464,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.3,profile:basis_weight=0.3,completed,,6523.0,25.00530469482604,0.11851756990698137,0.07924813810928595,1.4052175519089876,-0.10305925355382417,1.1499944529006692,0.010498225006199447,4370.308533680175,47.01594358424038,3915.0,15.00646830530401,0.1460279925165402,0.07954673442742442,1.6952770266730988,-0.09908471652656503,1.4737690900835294,0.012713715373065771,2976.7463773274917,40.17752234993614,2608.0,9.99883638952203,0.07846366870339438,0.0787607969273008,0.9661473523584708,-0.10305925355382395,0.7613452067398856,0.007172440962379791,6465.963348177583,57.28144171779141,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.4,profile:basis_weight=0.4,completed,,6523.0,25.00530469482604,0.12474859389026749,0.07883668250831857,1.4802379556778587,-0.10034538679377936,1.243192117507498,0.01055945234553837,4708.307863636363,46.73125862333282,3915.0,15.00646830530401,0.1507352713385195,0.07870209113212823,1.7629591873730346,-0.0987182123311896,1.5269246451993876,0.012768447230651483,3087.4259227820376,39.7882503192848,2608.0,9.99883638952203,0.08684437235386411,0.07900754552603469,1.0580558585462456,-0.10034538679378158,0.8654545577898541,0.0072434189961450325,7145.50057275966,57.153757668711656,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.5,baseline,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,True,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.6,profile:basis_weight=0.6,completed,,6523.0,25.00530469482604,0.13936297188547098,0.07692057478843035,1.6773533887459866,-0.11962738762629055,1.1649754679992956,0.011383104224206242,6198.281238499452,45.12034340027595,3915.0,15.00646830530401,0.16186609408338404,0.07806054841113268,1.895971197632645,-0.08750697427754028,1.8497507818063013,0.013686034370657579,3596.1517853231107,38.051340996168584,2608.0,9.99883638952203,0.1064050726845347,0.075156021956333,1.3376813612285376,-0.11962738762629177,0.8894708377059714,0.007926059928440523,10109.780276103042,55.73197852760736,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.7,profile:basis_weight=0.7,completed,,6523.0,25.00530469482604,0.12295745511036227,0.07608520780407943,1.5107112038597912,-0.12197674056662788,1.0080401766695732,0.01181207458024116,5035.265908817087,44.72190709796106,3915.0,15.00646830530401,0.1444325162955522,0.0773249688327518,1.72432533414292,-0.12197674056662788,1.184098834126972,0.014334164351630846,3314.8523863636365,37.90574712643678,2608.0,9.99883638952203,0.09148108891864792,0.07416599651669531,1.1775703806803732,-0.1016191866385131,0.9002344138422488,0.008026038746272356,7622.147540422034,54.95398773006135,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.8,profile:basis_weight=0.8,completed,,6523.0,25.00530469482604,0.10533781520281815,0.07572337247312434,1.3157402635079558,-0.15078760828351567,0.6985840308890544,0.01195005623317957,3971.422118838992,43.99846696305381,3915.0,15.00646830530401,0.1268878811172589,0.07638673919963265,1.549120310731952,-0.15078760828351567,0.8415007211910959,0.014546521952340227,2913.0056270536693,37.81558109833972,2608.0,9.99883638952203,0.07376592809847504,0.07469621062159583,0.9580250470134652,-0.1323825314803646,0.5572179899688369,0.008052370922399672,5563.6171882707595,53.27990797546012,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,0.9,profile:basis_weight=0.9,completed,,6523.0,25.00530469482604,0.08650465410159058,0.07575902694279042,1.0959546312465662,-0.18369058899732849,0.4709258899640671,0.011972092648505857,3184.4505460021905,43.0732791660279,3915.0,15.00646830530401,0.1094057971911353,0.07580473570336087,1.3611205317433654,-0.18369058899732849,0.5955982709202726,0.014543806507984957,2563.2982680722894,37.31264367816092,2608.0,9.99883638952203,0.05301822920567645,0.07566490882263592,0.6975345495457513,-0.148467790693388,0.3571025672172113,0.008111563599479519,4119.563050835845,51.72085889570552,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
basis_weight,1.0,profile:basis_weight=1.0,completed,,6523.0,25.00530469482604,0.07863072056793552,0.07525621887292851,1.0093806076050627,-0.1834635171096093,0.4285905002080497,0.012049494829636827,2882.61542415115,42.87214471868772,3915.0,15.00646830530401,0.09996836539035536,0.07536292816139525,1.25912267273489,-0.1834635171096093,0.5448950666885439,0.014664884359200568,2435.083348849945,37.4066411238825,2608.0,9.99883638952203,0.047380977201558316,0.07507463009562974,0.6333283069305518,-0.1597365483921941,0.2966195130573743,0.008123402035065487,3556.8353624280626,51.076687116564415,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
fast_vol_span,10.0,profile:fast_vol_span=10,completed,,6523.0,25.00530469482604,0.1330073172443138,0.07716850757629247,1.6021631913437149,-0.11590579178494342,1.147546772219125,0.010462428432841467,5080.671192223439,39.83642495784149,3915.0,15.00646830530401,0.15518127631886647,0.07780959185525992,1.8301715476891112,-0.09761832856067443,1.5896735644517201,0.01274504282620212,3174.236024096386,34.86794380587484,2608.0,9.99883638952203,0.10052436090762118,0.0761764273599027,1.2531752687373692,-0.11590579178494342,0.867293681873451,0.007035881136059652,7946.8520265826255,47.294861963190186,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
fast_vol_span,15.0,profile:fast_vol_span=15,completed,,6523.0,25.00530469482604,0.13306896137470825,0.07725615270468464,1.6011136859153672,-0.12001953071594096,1.1087275594307424,0.010456799124942597,5070.750037787513,39.861720067453625,3915.0,15.00646830530401,0.15503643841619974,0.07760140922157237,1.833311092242301,-0.0992898018968591,1.561453799426949,0.012726785629472591,3167.1018606243156,34.84572158365262,2608.0,9.99883638952203,0.10088125968329753,0.07671630594312692,1.2489790512003645,-0.12001953071593907,0.840540361068918,0.007049208187352514,7932.738792134832,47.39148773006135,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
fast_vol_span,20.0,baseline,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,True,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
fast_vol_span,30.0,profile:fast_vol_span=30,completed,,6523.0,25.00530469482604,0.13344381785899184,0.07709603373528888,1.6084249432029907,-0.12112818673878989,1.1016743621099547,0.01043594685734792,5090.592346659365,39.837804691093055,3915.0,15.00646830530401,0.15549050143238174,0.07755448163860111,1.8392710644784223,-0.09904166416129057,1.5699504117697736,0.012704513114600555,3162.4346508762324,34.846232439335886,2608.0,9.99883638952203,0.10114257006018779,0.07638360659723506,1.2570884009887677,-0.12112818673879011,0.8350044096532147,0.007030487924393904,7989.391917648671,47.33090490797546,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
fast_vol_span,40.0,profile:fast_vol_span=40,completed,,6523.0,25.00530469482604,0.13340863518876067,0.0770042133135432,1.609861468814454,-0.12232874720037856,1.0905746869967767,0.010431814587979288,5092.67258871851,39.846083090602484,3915.0,15.00646830530401,0.1556314693658989,0.07746416438817019,1.8428470960799308,-0.09832837518891901,1.5827727150670703,0.012704097229064685,3171.102326122673,34.85619412515964,2608.0,9.99883638952203,0.10085552359816075,0.07628888907624812,1.2552517530756895,-0.12232874720037934,0.8244629811581033,0.007020776804294732,7981.584596464785,47.33665644171779,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.0,profile:no_trade_buffer=0.0,completed,,6523.0,25.00530469482604,0.13378393829506074,0.07756918737926584,1.6028270576110204,-0.1145765844418819,1.1676376892079692,0.010804509850224967,5387.54690060241,39.978690786447956,3915.0,15.00646830530401,0.1581577385696431,0.07833068092408317,1.850268104740477,-0.08970848426858469,1.7630187362894603,0.013228445054685144,3423.798396768894,34.98058748403576,2608.0,9.99883638952203,0.09816245709852534,0.07638537547045875,1.2227751717889546,-0.11457658444188124,0.856740996222645,0.007165818774511173,8340.020713894217,47.48159509202454,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.05,profile:no_trade_buffer=0.05,completed,,6523.0,25.00530469482604,0.13340697868004225,0.07749925391790213,1.6000549723922817,-0.10742422225648363,1.2418705565447128,0.0107865105786944,5324.299541073384,39.93392610761919,3915.0,15.00646830530401,0.15721635882988783,0.07823255940774004,1.8424430090028054,-0.09557084185299303,1.645024316848834,0.01320967900000173,3387.9275561336253,34.969604086845465,2608.0,9.99883638952203,0.09858949692091046,0.07636061215872268,1.2280671022161818,-0.10742422225648329,0.9177585357380641,0.007148970559745705,8235.622816525076,47.38611963190184,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.1,profile:no_trade_buffer=0.1,completed,,6523.0,25.00530469482604,0.13324190443545114,0.07746091088928117,1.5989895286967997,-0.10635451490041659,1.252809103216823,0.010753071964543762,5274.493745618839,39.906944657366246,3915.0,15.00646830530401,0.15669517974193736,0.07835062947418146,1.8342247020634022,-0.09515959159332232,1.646656707098911,0.013168777687665442,3350.7899014238774,34.947381864623246,2608.0,9.99883638952203,0.09893211796446888,0.07608213063651204,1.2362447674617316,-0.10635451490041692,0.930210796007129,0.007126734577265621,8166.758239928748,47.35199386503067,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.15,profile:no_trade_buffer=0.15,completed,,6523.0,25.00530469482604,0.13348850218433483,0.07759708753923364,1.5990293007250367,-0.10741401666167971,1.2427475140863742,0.010710487207493388,5295.856231380066,39.93040012264296,3915.0,15.00646830530401,0.15750450962796902,0.07829472754870032,1.8441129337764968,-0.09671140200818984,1.6286033120958274,0.013100185205426213,3348.5229709748082,34.95274584929757,2608.0,9.99883638952203,0.09837662087499455,0.07651269388603636,1.2233291112367186,-0.10741401666167982,0.9158639061496954,0.007123191324860336,8223.61155316525,47.40260736196319,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.2,profile:no_trade_buffer=0.2,completed,,6523.0,25.00530469482604,0.13214835853605278,0.07737960935706992,1.5885293580739568,-0.11678160154700634,1.131585427717063,0.010594217869458354,5098.313245071194,39.849302468189485,3915.0,15.00646830530401,0.15521109381834863,0.07823490670593991,1.8209621008885368,-0.09451339802574232,1.6422126075297205,0.012970341649908481,3246.6444496166487,34.91340996168582,2608.0,9.99883638952203,0.09839647958932574,0.07605514012130027,1.2304595352414056,-0.11678160154700556,0.8425683351304301,0.007027298927563319,7882.291486023568,47.25881901840491,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.25,baseline,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,True,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.3,profile:no_trade_buffer=0.3,completed,,6523.0,25.00530469482604,0.1312297620630143,0.0771196723885666,1.5834561742237938,-0.11819706747007663,1.1102624191267443,0.010307530480984064,4938.574657721796,39.79089376053963,3915.0,15.00646830530401,0.153680497213746,0.07707802363296318,1.8305139830489032,-0.0960776459183752,1.5995447821890694,0.012492275634647986,3088.6260624315446,34.81813537675607,2608.0,9.99883638952203,0.09835243995274978,0.07716216368686568,1.21340071137747,-0.11819706747007608,0.8321055848331401,0.007027899623394247,7719.83914908194,47.255751533742334,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.35,profile:no_trade_buffer=0.35,completed,,6523.0,25.00530469482604,0.13177477082032074,0.07730624979282696,1.5858390651151264,-0.1202518256008025,1.0958234535064002,0.01016538776208537,4936.934466867469,39.86064694159129,3915.0,15.00646830530401,0.15429400313233121,0.07677447432358435,1.8441342820292435,-0.0928627774871118,1.6615269035404987,0.012250024881585995,3039.687034501643,34.83269476372924,2608.0,9.99883638952203,0.09879919721594543,0.07807810036499442,1.2051096992816435,-0.12025182560080427,0.8216024723310699,0.007036034110687766,7789.204194984927,47.40835889570552,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.4,profile:no_trade_buffer=0.4,completed,,6523.0,25.00530469482604,0.12963331133140032,0.0771901883137716,1.5644008341734619,-0.10466256932731666,1.2385833079063,0.010007693145990619,4661.422407995618,39.756247125555724,3915.0,15.00646830530401,0.15113852935527383,0.07667414410546988,1.8119501584575861,-0.10150255142509923,1.489012120713064,0.012082112520079971,2880.135135542169,34.71800766283525,2608.0,9.99883638952203,0.0981094103452993,0.07794161805645883,1.1993013944502138,-0.10466256932731621,0.9373877497549012,0.006893677866251427,7339.382382159496,47.3194018404908,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
no_trade_buffer,0.5,profile:no_trade_buffer=0.5,completed,,6523.0,25.00530469482604,0.12551289038915847,0.07863041113825624,1.492260350040788,-0.12380589261135577,1.0137876941218074,0.009770963609364107,4067.4332907995617,39.530737390771115,3915.0,15.00646830530401,0.14341367066407718,0.07815309227548288,1.6958648282391198,-0.09884026370475563,1.4509640635163232,0.011855264069051972,2637.506903066813,34.62681992337165,2608.0,9.99883638952203,0.09917156096917701,0.0793348823151978,1.1913990926636753,-0.12380589261135766,0.8010245625423426,0.006642115334947694,6217.430290490545,46.892254601226995,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
portfolio_vol_window,21.0,profile:portfolio_vol_window=21,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
portfolio_vol_window,42.0,profile:portfolio_vol_window=42,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
portfolio_vol_window,63.0,baseline,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,True,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
portfolio_vol_window,126.0,profile:portfolio_vol_window=126,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
portfolio_vol_window,189.0,profile:portfolio_vol_window=189,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
portfolio_vol_window,252.0,profile:portfolio_vol_window=252,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
