Path,Window,Basis,Start,End,Sessions,Calendar years touched,Complete calendar years,Elapsed years,CAGR,Annualized volatility,Sharpe (rf=0),HAC Sharpe,Sortino,Max drawdown,Calmar,Hit rate,Annual one-way turnover,Annual cost drag,Mean risk weight,HAC convention,Selection adjusted,Permitted use,Limitation
etf_regime_allocation,full replay 2006-02-06..2018-12-31,in_sample_training_span,2006-02-06,2018-12-31,3248,13,12,12.89827990992286,0.0353222288896199,0.05376301859787285,0.6730779252633392,0.7513842419366592,0.9381044132601006,-0.11161647830533239,0.31646070030084805,0.5467980295566502,1.9738670765899662,0.0007826448992926224,0.6372645993772593,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"the whole replay, which contains the in-sample training span; a description of one path and not out-of-sample evidence",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
faber_trend_equal_weight,full replay 2006-02-06..2018-12-31,in_sample_training_span,2006-02-06,2018-12-31,3248,13,12,12.89827990992286,0.038832910273940084,0.05934842455128474,0.6721510611483933,0.780248415425461,0.9406052817466131,-0.10782407448868181,0.3601506477852155,0.5431034482758621,1.784347543232208,0.0006825475247756391,0.5646322454266001,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"the whole replay, which contains the in-sample training span; a description of one path and not out-of-sample evidence",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
faber_trend_inverse_volatility,full replay 2006-02-06..2018-12-31,in_sample_training_span,2006-02-06,2018-12-31,3248,13,12,12.89827990992286,0.04213125286937362,0.051044632673917324,0.8346547696846535,0.8749442772256745,1.1801301401332065,-0.07778659704589486,0.5416261215864189,0.5517241379310345,2.2111096238943957,0.0008833864612217419,0.6704729458603993,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"the whole replay, which contains the in-sample training span; a description of one path and not out-of-sample evidence",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
momentum_inverse_volatility,full replay 2006-02-06..2018-12-31,in_sample_training_span,2006-02-06,2018-12-31,3248,13,12,12.89827990992286,0.04214893176255997,0.05396288564992867,0.7926778376632406,0.8096033187781446,1.1139159445122035,-0.11818745310903334,0.3566278031533148,0.5492610837438424,1.565544291338188,0.0006144110925626671,0.7215054931592295,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"the whole replay, which contains the in-sample training span; a description of one path and not out-of-sample evidence",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
sixty_forty_rebalanced_monthly,full replay 2006-02-06..2018-12-31,in_sample_training_span,2006-02-06,2018-12-31,3248,13,12,12.89827990992286,0.06855818547377066,0.103719101924325,0.6916957731582962,0.8121900738444854,0.9896408720836561,-0.32273479480572487,0.21242886288427718,0.5529556650246306,0.3932442525916491,0.00014216521661178778,0.9830392470235589,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"the whole replay, which contains the in-sample training span; a description of one path and not out-of-sample evidence",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
sixty_forty_buy_and_hold,full replay 2006-02-06..2018-12-31,in_sample_training_span,2006-02-06,2018-12-31,3248,13,12,12.89827990992286,0.0650192437855229,0.09469561968136218,0.7131202208384076,0.8259307516887245,1.0144798882163661,-0.27844100109295833,0.23351174406895642,0.5464901477832512,0.15600885500261744,6.247294725507343e-05,0.9830392470235589,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"the whole replay, which contains the in-sample training span; a description of one path and not out-of-sample evidence",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
equal_weight_panel,full replay 2006-02-06..2018-12-31,in_sample_training_span,2006-02-06,2018-12-31,3248,13,12,12.89827990992286,0.047368868196040574,0.11303485915189376,0.4662816774090329,0.5287955629169094,0.6664103324730131,-0.3316656257183236,0.14282115637835174,0.5381773399014779,0.5134852635546531,0.0001672570287043848,0.8937071109171877,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"the whole replay, which contains the in-sample training span; a description of one path and not out-of-sample evidence",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
