Date,gross_return,cost_return,net_return,nav,turnover_fraction,traded_notional_usd,impact_cost_return,fixed_cost_return,participation_fill_fraction,order_deferred,rebalance_session,risk_weight_sum,cash_weight,sleeves_held,book_live
2007-04-04,0.0025095479805239003,0.0,0.0025095479805239003,1.0941887480233663,0.0,0.0,0.0,0.0,1.0,False,False,0.9132120659990978,0.08678793400090226,10,True
2007-04-05,1.1951461109843323e-06,0.0,1.1951461109843323e-06,1.0941900557387931,0.0,0.0,0.0,0.0,1.0,False,False,0.9132446257757415,0.08675537422425846,10,True
2007-04-09,-0.0014186982770311046,0.0,-0.0014186982770311046,1.0926377301919719,0.0,0.0,0.0,0.0,1.0,False,False,0.9133163580793999,0.0866836419206001,10,True
2007-04-10,0.003800731547465313,0.0,0.003800731547465313,1.0967905528830633,0.0,0.0,0.0,0.0,1.0,False,False,0.9135366488521,0.08646335114789999,10,True
2007-04-11,-0.004368504406130587,0.0,-0.004368504406130587,1.0919992185201912,0.0,0.0,0.0,0.0,1.0,False,False,0.9131572760297958,0.0868427239702042,10,True
2007-04-12,0.003198272306881368,0.0,0.003198272306881368,1.0954917293799205,0.0,0.0,0.0,0.0,1.0,False,False,0.9134449467164282,0.08655505328357187,10,True
2007-04-13,0.0037883060273753476,0.0,0.0037883060273753476,1.0996417873012703,0.0,0.0,0.0,0.0,1.0,False,False,0.9138146605340882,0.08618533946591173,10,True
2007-04-16,0.0064473023465004015,0.0,0.0064473023465004015,1.1067315103768476,0.0,0.0,0.0,0.0,1.0,False,False,0.9143774636038339,0.08562253639616609,10,True
2007-04-17,0.0017300925227949496,0.0,0.0017300925227949496,1.1086462582876921,0.0,0.0,0.0,0.0,1.0,False,False,0.9143865436233465,0.08561345637665348,10,True
2007-04-18,-0.00016637732052396219,0.0,-0.00016637732052396219,1.1084618046938293,0.0,0.0,0.0,0.0,1.0,False,False,0.9142548369153194,0.08574516308468066,10,True
2007-04-19,-0.0041309146431660875,0.0,-0.0041309146431660875,1.1038828435934291,0.0,0.0,0.0,0.0,1.0,False,False,0.9138991617016036,0.08610083829839639,10,True
2007-04-20,0.007206497842282001,0.0,0.007206497842282001,1.1118379729239174,0.0,0.0,0.0,0.0,1.0,False,False,0.914536503398013,0.08546349660198702,10,True
2007-04-23,-0.0009631338502422127,0.0,-0.0009631338502422127,1.1107671241362098,0.0,0.0,0.0,0.0,1.0,False,False,0.9143901814192756,0.0856098185807243,10,True
2007-04-24,-0.000757853158451631,0.0,-0.000757853158451631,1.109925325762879,0.0,0.0,0.0,0.0,1.0,False,False,0.9142505971819765,0.08574940281802347,10,True
2007-04-25,0.0033887488844194513,0.0,0.0033887488844194513,1.1136865839723469,0.0,0.0,0.0,0.0,1.0,False,False,0.9145720868545285,0.08542791314547148,10,True
2007-04-26,-0.002830734520156505,0.0,-0.002830734520156505,1.1105340329144613,0.0,0.0,0.0,0.0,1.0,False,False,0.9143935252948755,0.08560647470512453,10,True
2007-04-27,-0.0005449050927169123,0.0,-0.0005449050927169123,1.109928897264291,0.0,0.0,0.0,0.0,1.0,False,False,0.9143148606935284,0.08568513930647155,10,True
2007-04-30,-0.006267841108514692,0.0,-0.006267841108514692,1.1029720392944895,0.0,0.0,0.0,0.0,1.0,False,False,0.913710021228058,0.08628997877194197,10,True
2007-05-01,-0.00014319859328166238,9.157673598435841e-07,-0.00014411436064150598,1.102813085184241,0.003138024191064112,346115.2941373425,1.31261312077556e-07,7.845060477660281e-07,1.0,False,True,0.9121651698783522,0.08783483012164783,10,True
2007-05-02,0.005494948662004297,0.0,0.005494948662004297,1.108872986471115,0.0,0.0,0.0,0.0,1.0,False,False,0.9126015505544529,0.08739844944554714,10,True
2007-05-03,0.00299063401009601,0.0,0.00299063401009601,1.1121892197373324,0.0,0.0,0.0,0.0,1.0,False,False,0.9129273923913863,0.08707260760861367,10,True
2007-05-04,0.003564457232049259,0.0,0.003564457232049259,1.1161535706450323,0.0,0.0,0.0,0.0,1.0,False,False,0.9131933130060662,0.08680668699393376,10,True
2007-05-07,0.001217305061221532,0.0,0.001217305061221532,1.117512270035679,0.0,0.0,0.0,0.0,1.0,False,False,0.913298854748994,0.086701145251006,10,True
2007-05-08,-0.004227921999189839,0.0,-0.004227921999189839,1.1127875153248306,0.0,0.0,0.0,0.0,1.0,False,False,0.9128872552083737,0.08711274479162633,10,True
2007-05-09,0.002520114701432411,0.0,0.002520114701432411,1.115591867501771,0.0,0.0,0.0,0.0,1.0,False,False,0.9131712924637878,0.08682870753621222,10,True
2007-05-10,-0.009794309675265248,0.0,-0.009794309675265248,1.1046654152802513,0.0,0.0,0.0,0.0,1.0,False,False,0.9122358029468617,0.08776419705313834,10,True
2007-05-11,0.007451202653074497,0.0,0.007451202653074497,1.1128965011533472,0.0,0.0,0.0,0.0,1.0,False,False,0.9129175268776636,0.08708247312233643,10,True
2007-05-14,-0.004480471105887961,0.0,-0.004480471105887961,1.1079102005360857,0.0,0.0,0.0,0.0,1.0,False,False,0.9125910967604953,0.08740890323950465,10,True
2007-05-15,-0.0015777643786848467,0.0,-0.0015777643786848467,1.1061621792868983,0.0,0.0,0.0,0.0,1.0,False,False,0.9124311047630161,0.08756889523698382,10,True
2007-05-16,0.0007659524382414358,0.0,0.0007659524382414358,1.1070094469052136,0.0,0.0,0.0,0.0,1.0,False,False,0.9124107209949841,0.08758927900501592,10,True
2007-05-17,-0.005520574425142284,0.0,-0.005520574425142284,1.1008981188642377,0.0,0.0,0.0,0.0,1.0,False,False,0.9119794176523139,0.08802058234768612,10,True
2007-05-18,0.00217034632064573,0.0,0.00217034632064573,1.1032874490459206,0.0,0.0,0.0,0.0,1.0,False,False,0.9122577399946546,0.08774226000534534,10,True
2007-05-21,0.00247013815311816,0.0,0.00247013815311816,1.1060127214676654,0.0,0.0,0.0,0.0,1.0,False,False,0.9124520764701649,0.08754792352983508,10,True
2007-05-22,-0.00019186001499471426,0.0,-0.00019186001499471426,1.1058005218503402,0.0,0.0,0.0,0.0,1.0,False,False,0.9124133946787284,0.08758660532127156,10,True
2007-05-23,-0.0006887788630969954,0.0,-0.0006887788630969954,1.105038869824088,0.0,0.0,0.0,0.0,1.0,False,False,0.9123749219993589,0.08762507800064107,10,True
2007-05-24,-0.008379104009912704,0.0,-0.008379104009912704,1.0957796341988357,0.0,0.0,0.0,0.0,1.0,False,False,0.9116013868391432,0.08839861316085686,10,True
2007-05-25,0.004027786755535253,0.0,0.004027786755535253,1.100193200896447,0.0,0.0,0.0,0.0,1.0,False,False,0.9119010375137656,0.08809896248623435,10,True
2007-05-29,0.0037232636286713013,0.0,0.0037232636286713013,1.104289510225856,0.0,0.0,0.0,0.0,1.0,False,False,0.9123154605151761,0.08768453948482395,10,True
2007-05-30,0.005498237081713391,0.0,0.005498237081713391,1.1103611557599269,0.0,0.0,0.0,0.0,1.0,False,False,0.9127295717927171,0.08727042820728292,10,True
2007-05-31,0.002006961863001179,0.0,0.002006961863001179,1.112589608253695,0.0,0.0,0.0,0.0,1.0,False,False,0.9129587272806552,0.08704127271934485,10,True
2007-06-01,0.004582267598221786,1.3191995073208808e-05,0.004569075603148577,1.1176731142890837,0.030573838500425332,3401613.499999996,5.548535448102475e-06,7.643459625106332e-06,0.16036221230565906,True,True,0.898113369713339,0.10188663028666102,10,True
2007-06-04,0.0014171110728230824,1.3339055709027976e-05,0.0014037720171140545,1.1192420725312033,0.030862100518486854,3449373.9999999944,5.623530579406261e-06,7.715525129621714e-06,0.19253573633972493,True,False,0.882788219615557,0.11721178038444308,10,True
2007-06-05,-0.004870302664372977,1.341697512236862e-05,-0.0048837196394953455,1.1137760080402332,0.031217601388766444,3494005.2877815925,5.612574775177009e-06,7.804400347191611e-06,0.2398536765668377,True,False,0.8669085108140977,0.13309148918590225,10,True
2007-06-06,-0.00688572563240355,1.3390831515611593e-05,-0.006899116463919162,1.1060919376460447,0.030906913411097074,3442337.8639856856,5.664103162837323e-06,7.726728352774269e-06,0.31983927040495796,True,False,0.850546930228468,0.14945306977153203,10,True
2007-06-07,-0.015206488215731253,1.43924770219191e-05,-0.015220880692753172,1.0892562442279181,0.03336395925534712,3690360.6340290597,6.051487208082322e-06,8.34098981383678e-06,0.5139718663443832,True,False,0.8328177244809272,0.1671822755190729,10,True
2007-06-08,0.00594468721293522,1.4623765071161623e-05,0.0059300634478640585,1.0957156028671717,0.035487031249660655,3865447.037780413,5.752007258746459e-06,8.871757812415164e-06,1.0,False,False,0.8180728484747974,0.18192715152520256,10,True
2007-06-11,0.00029759297510494845,0.0,0.00029759297510494845,1.096041680133298,0.0,0.0,0.0,0.0,1.0,False,False,0.8181041504924091,0.1818958495075909,10,True
2007-06-12,-0.011099709333075022,0.0,-0.011099709333075022,1.083875936066883,0.0,0.0,0.0,0.0,1.0,False,False,0.8162239497594581,0.18377605024054186,10,True
2007-06-13,0.010061833588642738,0.0,0.010061833588642738,1.0947817153663224,0.0,0.0,0.0,0.0,1.0,False,False,0.8180089941861137,0.1819910058138863,10,True
2007-06-14,0.0031759262267967918,0.0,0.0031759262267967918,1.098258661328772,0.0,0.0,0.0,0.0,1.0,False,False,0.8185851543523364,0.1814148456476636,10,True
2007-06-15,0.008126505304436111,0.0,0.008126505304436111,1.107183666165703,0.0,0.0,0.0,0.0,1.0,False,False,0.8197991670857161,0.18020083291428393,10,True
2007-06-18,-0.0009840129921278122,0.0,-0.0009840129921278122,1.1060941830535242,0.0,0.0,0.0,0.0,1.0,False,False,0.8196216724679262,0.18037832753207378,10,True
2007-06-19,0.0031735773076997384,0.0,0.0031735773076997384,1.1096044584530416,0.0,0.0,0.0,0.0,1.0,False,False,0.8198768948195447,0.18012310518045532,10,True
2007-06-20,-0.009406414430797861,0.0,-0.009406414430797861,1.0991670590625713,0.0,0.0,0.0,0.0,1.0,False,False,0.8183484252381789,0.18165157476182114,10,True
2007-06-21,0.0027850872404358287,0.0,0.0027850872404358287,1.1022283352138738,0.0,0.0,0.0,0.0,1.0,False,False,0.8187849049828687,0.18121509501713132,10,True
2007-06-22,-0.0038847649565504965,0.0,-0.0038847649565504965,1.0979464372031178,0.0,0.0,0.0,0.0,1.0,False,False,0.8178277171142889,0.18217228288571102,10,True
2007-06-25,-0.0038797156493463963,0.0,-0.0038797156493463963,1.0936867172285567,0.0,0.0,0.0,0.0,1.0,False,False,0.8169581925309602,0.18304180746903975,10,True
2007-06-26,-0.004890693199765433,0.0,-0.004890693199765433,1.0883378310379332,0.0,0.0,0.0,0.0,1.0,False,False,0.8161734462023017,0.18382655379769827,10,True
2007-06-27,0.00801762464331442,0.0,0.00801762464331442,1.0970637152523142,0.0,0.0,0.0,0.0,1.0,False,False,0.8176583679493132,0.18234163205068682,10,True
2007-06-28,0.00048572822867176116,0.0,0.00048572822867176116,1.0975965900674636,0.0,0.0,0.0,0.0,1.0,False,False,0.8177924414406175,0.1822075585593826,10,True
2007-06-29,0.0019534105979760403,0.0,0.0019534105979760403,1.0997406468788036,0.0,0.0,0.0,0.0,1.0,False,False,0.8177839570511101,0.1822160429488899,10,True
2007-07-02,0.009785177945350238,1.407595818805876e-05,0.00977110198716218,1.110486324898884,0.0334377001562738,3677279.8000000017,5.716533148990311e-06,8.35942503906845e-06,0.06917664880190914,True,True,0.8027123164038797,0.19728768359612026,10,True
2007-07-03,0.0009384112784159639,1.395960482146901e-05,0.0009244516735944949,1.1115129158404407,0.033235069331772824,3690709.000000002,5.650837488525804e-06,8.308767332943206e-06,0.07378239908753109,True,False,0.7863537582512501,0.21364624174874997,10,True
2007-07-05,-0.0006118870431034778,1.3944221866814297e-05,-0.0006258312649702921,1.1108172963062894,0.0332367950684201,3694312.699969081,5.635023099709272e-06,8.309198767105026e-06,0.07952396485901919,True,False,0.7699151503002216,0.23008484969977838,10,True
2007-07-06,0.003811024572989927,1.3909098098661554e-05,0.0037971154748912654,1.1150351978518709,0.03328417878177314,3697264.1484144405,5.588053403218269e-06,8.321044695443285e-06,0.0860444990954528,True,False,0.7542048227966511,0.24579517720334887,10,True
2007-07-09,0.002897579481627127,1.3838713356330295e-05,0.002883740768270797,1.118250670309973,0.03315554316543017,3696959.7633351684,5.549827564972752e-06,8.288885791357543e-06,0.0935104151381473,True,False,0.738180864988868,0.26181913501113196,10,True
2007-07-10,-0.006623843910263983,1.3968843238825849e-05,-0.006637812753502809,1.1108279317489764,0.03324023046612299,3717091.0000000033,5.658785622295101e-06,8.310057616530748e-06,0.10506291545443228,True,False,0.719319640530875,0.2806803594691249,10,True
2007-07-11,0.002119072680481414,1.542193476389867e-05,0.0021036507457175154,1.113164725755964,0.03658711346375426,4064198.757760728,6.275156397960105e-06,9.146778365938565e-06,0.12848372675433228,True,False,0.7017693162814751,0.29823068371852496,10,True
2007-07-12,0.007613371916198425,1.5312231723445853e-05,0.007598059684474979,1.12162261778091,0.036573036963698895,4071181.4661758617,6.16897248252113e-06,9.143259240924724e-06,0.1442791734634348,True,False,0.6859622952606574,0.31403770473934256,10,True
2007-07-13,0.002677181503732635,1.6500162254682202e-05,0.0026606813414779525,1.1246068981522195,0.03923701569275886,4400912.425522285,6.690908331492487e-06,9.809253923189714e-06,0.17975882835050572,True,False,0.6670688864592589,0.33293111354074106,10,True
2007-07-16,-0.0015526440382580505,1.6495608970183268e-05,-0.001569139647228234,1.1228422328807823,0.0390462205701823,4391164.900000011,6.734053827637695e-06,9.761555142545574e-06,0.22067578253419096,True,False,0.6466942762906691,0.35330572370933083,10,True
2007-07-17,-0.0011942639654417176,1.6520389125926137e-05,-0.0012107843545676436,1.1214827130725624,0.03910782204322098,4391191.422611454,6.74343361512089e-06,9.776955510805247e-06,0.28443875359367243,True,False,0.6269391175433463,0.37306088245665375,10,True
2007-07-18,-0.00012245905687614236,1.728604980381052e-05,-0.0001397451066799529,1.1213259913511844,0.04063385326301651,4557016.400000014,7.127586488056394e-06,1.0158463315754128e-05,0.41816692873388184,True,False,0.6060164901192561,0.39398350988074393,10,True
2007-07-19,0.002819554269930399,1.7113557392341416e-05,0.0028024407125380574,1.1244684409613739,0.040661530983677634,4559483.154012923,6.9481746464220074e-06,1.0165382745919409e-05,0.690548206367992,True,False,0.5868535235256489,0.4131464764743511,10,True
2007-07-20,-0.002701740037864528,6.431882169711866e-06,-0.00270817192003424,1.1214231871045977,0.018636224535500557,2095584.6348840417,1.7728260358367272e-06,4.659056133875139e-06,1.0,False,False,0.5777477318592703,0.4222522681407297,10,True
2007-07-23,0.0025280272378893627,0.0,0.0025280272378893627,1.1242581754667988,0.0,0.0,0.0,0.0,1.0,False,False,0.5791276708911801,0.42087232910881994,10,True
2007-07-24,-0.009024404639235272,0.0,-0.009024404639235272,1.1141124147724182,0.0,0.0,0.0,0.0,1.0,False,False,0.5748709442651423,0.42512905573485776,10,True
2007-07-25,-0.00027215521111150604,0.0,-0.00027215521111150604,1.1138092032729738,0.0,0.0,0.0,0.0,1.0,False,False,0.5744371293666424,0.42556287063335757,10,True
2007-07-26,-0.014348544104821427,0.0,-0.014348544104821427,1.0978276627954555,0.0,0.0,0.0,0.0,1.0,False,False,0.567220045452036,0.43277995454796403,10,True
2007-07-27,-0.007236084769022684,0.0,-0.007236084769022684,1.0898836887656895,0.0,0.0,0.0,0.0,1.0,False,False,0.5635779590343779,0.43642204096562215,10,True
2007-07-30,0.008181136776672697,0.0,0.008181136776672697,1.0988001762941462,0.0,0.0,0.0,0.0,1.0,False,False,0.5676568041358745,0.4323431958641255,10,True
2007-07-31,-0.003579154356597033,0.0,-0.003579154356597033,1.0948674008561334,0.0,0.0,0.0,0.0,1.0,False,False,0.5654027065710915,0.4345972934289085,10,True
2007-08-01,0.0008113222314274208,1.2333795260265095e-05,0.0007989884361671557,1.095742187248554,0.03699197169504617,4050130.3902298864,3.085802336503551e-06,9.247992923761544e-06,0.23723282610672822,True,True,0.5649700016307153,0.4350299983692847,10,True
2007-08-02,0.0032455763981175554,1.2515378193937421e-05,0.003233061019923618,1.0992847886020332,0.037662039369520554,4126788.5394999594,3.0998683515572827e-06,9.415509842380139e-06,0.30994782320453845,True,False,0.5645891448752848,0.4354108551247152,10,True
2007-08-03,-0.00838792197052079,1.2882365444573453e-05,-0.008400804335965363,1.0900499121834843,0.0393327498679091,4323789.36236811,3.0491779775961782e-06,9.833187466977275e-06,0.46132805009930117,True,False,0.5604010951811321,0.4395989048188679,10,True
2007-08-06,0.003813509163967737,1.2782055411106502e-05,0.0038007271085566305,1.0941928944344,0.038610961282625,4208787.495544529,3.129315090450252e-06,9.65274032065625e-06,0.8497077522507924,True,False,0.5613187804716138,0.43868121952838623,10,True
2007-08-07,0.0020826304306248993,2.88586091591105e-06,0.002079744569708988,1.0964685361648139,0.010150887416919468,1110702.8883796842,3.4813906168118297e-07,2.537721854229867e-06,1.0,False,False,0.5610894105057989,0.43891058949420114,10,True
2007-08-08,0.006471640433749525,0.0,0.006471640433749525,1.1035644862777922,0.0,0.0,0.0,0.0,1.0,False,False,0.5642375614753949,0.43576243852460506,10,True
2007-08-09,-0.010564236044971042,0.0,-0.010564236044971042,1.0919061705539064,0.0,0.0,0.0,0.0,1.0,False,False,0.55832202719627,0.44167797280373,10,True
2007-08-10,-0.003158633919947457,0.0,-0.003158633919947457,1.0884572386861948,0.0,0.0,0.0,0.0,1.0,False,False,0.5570876794689116,0.4429123205310884,10,True
2007-08-13,0.001527894789135893,0.0,0.001527894789135893,1.0901202868293807,0.0,0.0,0.0,0.0,1.0,False,False,0.5573784382479241,0.4426215617520759,10,True
2007-08-14,-0.004765746928443354,0.0,-0.004765746928443354,1.0849250494207898,0.0,0.0,0.0,0.0,1.0,False,False,0.5546510456954418,0.44534895430455823,10,True
2007-08-15,-0.0074526006158307356,0.0,-0.0074526006158307356,1.0768395363293461,0.0,0.0,0.0,0.0,1.0,False,False,0.5506946835255115,0.4493053164744884,10,True
2007-08-16,-0.0009569044065748461,0.0,-0.0009569044065748461,1.0758091038318587,0.0,0.0,0.0,0.0,1.0,False,False,0.5493726426145342,0.4506273573854657,10,True
2007-08-17,0.007032449954819827,0.0,0.007032449954819827,1.0833746775154958,0.0,0.0,0.0,0.0,1.0,False,False,0.5521321560994972,0.4478678439005028,10,True
2007-08-20,0.0017940628339785205,0.0,0.0017940628339785205,1.0853183197596998,0.0,0.0,0.0,0.0,1.0,False,False,0.5523818247320783,0.4476181752679217,10,True
2007-08-21,0.0012528273978405606,0.0,0.0012528273978405606,1.086678036286073,0.0,0.0,0.0,0.0,1.0,False,False,0.5523350228531285,0.44766497714687153,10,True
2007-08-22,0.007270042530484055,0.0,0.007270042530484055,1.0945782318268158,0.0,0.0,0.0,0.0,1.0,False,False,0.5561685846201367,0.4438314153798632,10,True
2007-08-23,0.000228973366511684,0.0,0.000228973366511684,1.0948288610894676,0.0,0.0,0.0,0.0,1.0,False,False,0.5565439853929821,0.4434560146070179,10,True
2007-08-24,0.005924087440136628,0.0,0.005924087440136628,1.101314722994547,0.0,0.0,0.0,0.0,1.0,False,False,0.5599721442775523,0.4400278557224477,10,True
2007-08-27,-0.0012128170673348067,0.0,-0.0012128170673348067,1.0999790297019922,0.0,0.0,0.0,0.0,1.0,False,False,0.5588382729708492,0.4411617270291508,10,True
2007-08-28,-0.007914680786943924,0.0,-0.007914680786943924,1.0912730468095686,0.0,0.0,0.0,0.0,1.0,False,False,0.554165048622496,0.44583495137750395,10,True
2007-08-29,0.008394156011296106,0.0,0.008394156011296106,1.1004333630154106,0.0,0.0,0.0,0.0,1.0,False,False,0.5584211119227,0.4415788880773,10,True
2007-08-30,-0.0007284253757396767,0.0,-0.0007284253757396767,1.0996317794294796,0.0,0.0,0.0,0.0,1.0,False,False,0.5577175493019372,0.4422824506980628,10,True
2007-08-31,0.006834255368215891,0.0,0.006834255368215891,1.1071469438211063,0.0,0.0,0.0,0.0,1.0,False,False,0.5607197030296582,0.43928029697034177,10,True
2007-09-04,0.005195153592793294,4.926942822090493e-06,0.005190226649971204,1.1128932873943609,0.01237314166038254,1369888.5974758137,1.8336574069948578e-06,3.093285415095635e-06,0.11353189836824537,True,True,0.5691579241522036,0.4308420758477964,10,True
2007-09-05,-0.0021567172267400866,5.112360109970909e-06,-0.0021618295868500574,1.110487401758665,0.012944544401218611,1440589.6572494449,1.8762240096662565e-06,3.2361361003046527e-06,0.12791841443016078,True,False,0.5735061278329516,0.42649387216704837,10,True
2007-09-06,0.0024599853453165857,5.013131631734568e-06,0.002454972213684851,1.1132136174736296,0.012780275816357357,1419233.5285065782,1.8180626776452284e-06,3.1950689540893395e-06,0.14476727337511286,True,False,0.5811681969121892,0.41883180308781076,10,True
2007-09-07,-0.0015112576197883133,5.357760684568019e-06,-0.0015166153804728813,1.1115253005796173,0.01384805295481803,1541584.1124799363,1.895747445863512e-06,3.4620132387045074e-06,0.17029737663684058,True,False,0.5855652854360156,0.41443471456398434,10,True
2007-09-10,7.275913020689508e-05,5.4238597292218555e-06,6.733527047767322e-05,1.1116001454363746,0.014086685841443592,1565770.771408123,1.9021882688609573e-06,3.521671460360898e-06,0.20607020295010978,True,False,0.5919759116024333,0.40802408839756665,10,True
2007-09-11,0.005623450354615227,4.894165773320014e-06,0.005618556188841908,1.1178457333130338,0.012619806464400373,1402817.8701206357,1.7392141572199213e-06,3.154951616100093e-06,0.25264986033107645,True,False,0.6004888058885252,0.3995111941114748,10,True
2007-09-12,0.00028087798105211055,4.867551992816955e-06,0.0002760104290592936,1.1181542703935077,0.012537267640546326,1401473.113938828,1.7332350826803733e-06,3.1343169101365815e-06,0.3311918865748654,True,False,0.605850704024329,0.39414929597567105,10,True
2007-09-13,0.00046413209148413377,4.907832346971862e-06,0.0004592242591371619,1.1186677539599303,0.012883425546100327,1440565.7291668886,1.6869759604467802e-06,3.2208563865250816e-06,0.4899137400021186,True,False,0.6117757744495069,0.3882242255504931,10,True
2007-09-14,-1.6694360343319893e-05,5.077412474763828e-06,-2.1771772818083723e-05,1.1186433985797322,0.01343663189307726,1503112.6820615106,1.718254501494513e-06,3.3591579732693153e-06,0.9924041926391538,True,False,0.6171075503666732,0.3828924496333268,10,True
2007-09-17,-0.0011203151963870904,1.2675191862521542e-06,-0.0011215827155733426,1.117388747478995,0.004751240527860492,531494.3851555621,7.970905428703117e-08,1.187810131965123e-06,1.0,False,False,0.617148042903158,0.38285195709684205,10,True
2007-09-18,0.013316641988020489,0.0,0.013316641988020489,1.1322686133906152,0.0,0.0,0.0,0.0,1.0,False,False,0.6216665292227352,0.37833347077726476,10,True
2007-09-19,0.0010998321945491546,0.0,0.0010998321945491546,1.1335139188644998,0.0,0.0,0.0,0.0,1.0,False,False,0.6220821754131098,0.3779178245868901,10,True
2007-09-20,-0.0025768934271724595,0.0,-0.0025768934271724595,1.1305929742973693,0.0,0.0,0.0,0.0,1.0,False,False,0.6218995192798498,0.37810048072015023,10,True
2007-09-21,0.003214032391346146,0.0,0.003214032391346146,1.1342267367381893,0.0,0.0,0.0,0.0,1.0,False,False,0.622598922453917,0.37740107754608293,10,True
2007-09-24,0.002234219430521149,0.0,0.002234219430521149,1.1367608481520264,0.0,0.0,0.0,0.0,1.0,False,False,0.6230222840687014,0.37697771593129864,10,True
2007-09-25,-0.0007253693539477154,0.0,-0.0007253693539477154,1.1359362766700092,0.0,0.0,0.0,0.0,1.0,False,False,0.6224233668093887,0.3775766331906113,10,True
2007-09-26,0.0022363563558286392,0.0,0.0022363563558286392,1.1384766349821567,0.0,0.0,0.0,0.0,1.0,False,False,0.6234977293326727,0.3765022706673274,10,True
2007-09-27,0.0061796861450882324,0.0,0.0061796861450882324,1.1455120632698625,0.0,0.0,0.0,0.0,1.0,False,False,0.6251188537061414,0.37488114629385866,10,True
2007-09-28,-0.000361492233403124,0.0,-0.000361492233403124,1.1450979695557209,0.0,0.0,0.0,0.0,1.0,False,False,0.6253981431655176,0.3746018568344824,10,True
2007-10-01,0.007347548714925958,1.787417234045293e-05,0.007329674542585505,1.1534911649919397,0.04638558095513025,5311603.456838217,6.277777101670365e-06,1.1596395238782563e-05,0.3075600475528058,True,True,0.6511861844489499,0.34881381555105007,10,True
2007-10-02,-0.0008014546186934765,1.7942313878729897e-05,-0.0008193969325722064,1.1525459978695962,0.04694042799662142,5414536.897504311,6.2072068795745405e-06,1.1735106999155355e-05,0.4367833255920356,True,False,0.6736573466185856,0.32634265338141444,10,True
2007-10-03,-0.0046662429235941215,1.8113022114412556e-05,-0.004684355945708534,1.1471470621717732,0.04780544436159354,5509797.357533229,6.161661024014171e-06,1.1951361090398386e-05,0.756166070628352,True,False,0.6956875682604351,0.30431243173956485,10,True
2007-10-04,0.004086566873258588,4.491530970126812e-06,0.004082075342288461,1.1518298029082434,0.014326164198191691,1643421.7172146037,9.099899205788892e-07,3.581541049547923e-06,1.0,False,False,0.7032717536993649,0.2967282463006351,10,True
2007-10-05,0.0063322592945798395,0.0,0.0063322592945798395,1.1591234878834833,0.0,0.0,0.0,0.0,1.0,False,False,0.7054662411426441,0.2945337588573559,10,True
2007-10-08,-0.003829623905837746,0.0,-0.003829623905837746,1.1546844808644667,0.0,0.0,0.0,0.0,1.0,False,False,0.7040418218537876,0.2959581781462124,10,True
2007-10-09,0.003939785394062655,0.0,0.003939785394062655,1.1592336899169273,0.0,0.0,0.0,0.0,1.0,False,False,0.7058579415390156,0.29414205846098446,10,True
2007-10-10,0.00048629523122715123,0.0,0.00048629523122715123,1.1597974197322118,0.0,0.0,0.0,0.0,1.0,False,False,0.7059282116259524,0.2940717883740475,10,True
2007-10-11,-0.000910199437207468,0.0,-0.000910199437207468,1.158741772773497,0.0,0.0,0.0,0.0,1.0,False,False,0.7055875282690389,0.29441247173096113,10,True
2007-10-12,0.0029330888652796643,0.0,0.0029330888652796643,1.1621404653649534,0.0,0.0,0.0,0.0,1.0,False,False,0.7067751089477414,0.29322489105225863,10,True
2007-10-15,-0.0032199517911314732,0.0,-0.0032199517911314732,1.1583984290919551,0.0,0.0,0.0,0.0,1.0,False,False,0.7058278889318064,0.2941721110681936,10,True
2007-10-16,-0.004854058093823244,0.0,-0.004854058093823244,1.1527754958213492,0.0,0.0,0.0,0.0,1.0,False,False,0.7040272162701132,0.2959727837298868,10,True
2007-10-17,0.005473493354536002,0.0,0.005473493354536002,1.1590852048369993,0.0,0.0,0.0,0.0,1.0,False,False,0.7049472217641749,0.2950527782358251,10,True
2007-10-18,0.003388313161421742,0.0,0.003388313161421742,1.1630125484917577,0.0,0.0,0.0,0.0,1.0,False,False,0.70554477243439,0.2944552275656101,10,True
2007-10-19,-0.010159618724685153,0.0,-0.010159618724685153,1.151196784427057,0.0,0.0,0.0,0.0,1.0,False,False,0.7017533996664769,0.2982466003335232,10,True
2007-10-22,0.0009937173661978627,0.0,0.0009937173661978627,1.1523407486636532,0.0,0.0,0.0,0.0,1.0,False,False,0.7023055802757863,0.2976944197242137,10,True
2007-10-23,0.006236803885692043,0.0,0.006236803885692043,1.15952767192256,0.0,0.0,0.0,0.0,1.0,False,False,0.7041144071253158,0.29588559287468413,10,True
2007-10-24,0.0006389622528511485,0.0,0.0006389622528511485,1.1602685663360548,0.0,0.0,0.0,0.0,1.0,False,False,0.7037218989778218,0.2962781010221782,10,True
2007-10-25,0.0019047097645264921,0.0,0.0019047097645264921,1.162478541203828,0.0,0.0,0.0,0.0,1.0,False,False,0.7044665039285448,0.2955334960714552,10,True
2007-10-26,0.009294654926247304,0.0,0.009294654926247304,1.173283378103485,0.0,0.0,0.0,0.0,1.0,False,False,0.7071521438968237,0.2928478561031763,10,True
2007-10-29,0.00451074462878967,0.0,0.00451074462878967,1.1785757597993136,0.0,0.0,0.0,0.0,1.0,False,False,0.7084671740257031,0.29153282597429686,10,True
