Path,Window,Basis,Start,End,Sessions,Calendar years touched,Complete calendar years,Elapsed years,CAGR,Annualized volatility,Sharpe (rf=0),HAC Sharpe,Sortino,Max drawdown,Calmar,Hit rate,Annual one-way turnover,Annual cost drag,Mean risk weight,HAC convention,Selection adjusted,Permitted use,Limitation
etf_regime_allocation,rolling out of sample 2009-01-02..2018-12-31,selector_out_of_sample,2009-01-02,2018-12-31,2516,10,10,9.99883638952203,0.033165500529469975,0.05143816080861507,0.6610086576823898,0.7436008174006616,0.9253606659041496,-0.07465823436789631,0.4442309788099064,0.5508744038155803,2.059901131373157,0.0008257341791051788,0.6943689008657815,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"chronological replay on the ETF panel; out of sample with respect to the selector only, and not with respect to specification choices already informed by this panel",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
faber_trend_equal_weight,rolling out of sample 2009-01-02..2018-12-31,selector_out_of_sample,2009-01-02,2018-12-31,2516,10,10,9.99883638952203,0.03768698875112704,0.05883474383529058,0.6591891958826072,0.7799044832236696,0.9268042965792933,-0.07641532658537853,0.49318625510315034,0.5461049284578696,1.8152431646219658,0.0006965146749592481,0.600605035352371,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"chronological replay on the ETF panel; out of sample with respect to the selector only, and not with respect to specification choices already informed by this panel",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
faber_trend_inverse_volatility,rolling out of sample 2009-01-02..2018-12-31,selector_out_of_sample,2009-01-02,2018-12-31,2516,10,10,9.99883638952203,0.035466895052422384,0.050512087518718156,0.7163122507602916,0.7972397127530226,1.0062173316123209,-0.07086670084582936,0.5004733482595822,0.5536565977742448,2.2970476623626603,0.0009214492130351916,0.6909671785318827,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"chronological replay on the ETF panel; out of sample with respect to the selector only, and not with respect to specification choices already informed by this panel",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
momentum_inverse_volatility,rolling out of sample 2009-01-02..2018-12-31,selector_out_of_sample,2009-01-02,2018-12-31,2516,10,10,9.99883638952203,0.037946515323758284,0.05182766730221599,0.7456551759894846,0.8157569308525165,1.0474431330619116,-0.07422778390090534,0.5112171390488658,0.5512718600953895,1.6216519074570308,0.0006375965284046493,0.7324374863579791,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"chronological replay on the ETF panel; out of sample with respect to the selector only, and not with respect to specification choices already informed by this panel",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
sixty_forty_rebalanced_monthly,rolling out of sample 2009-01-02..2018-12-31,selector_out_of_sample,2009-01-02,2018-12-31,2516,10,10,9.99883638952203,0.09314947792755722,0.08999309775927855,1.0362981052044353,1.1868633212400561,1.4968625418624517,-0.1749258376502667,0.5325084000100268,0.5604133545310016,0.23940721815349297,7.913883285601252e-05,1.0,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"chronological replay on the ETF panel; out of sample with respect to the selector only, and not with respect to specification choices already informed by this panel",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
sixty_forty_buy_and_hold,rolling out of sample 2009-01-02..2018-12-31,selector_out_of_sample,2009-01-02,2018-12-31,2516,10,10,9.99883638952203,0.08555753121335934,0.08308229094881314,1.031283096153601,1.190956477745906,1.4763583506537583,-0.1372520770366702,0.6233605571630118,0.5520667726550079,0.0,0.0,1.0,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"chronological replay on the ETF panel; out of sample with respect to the selector only, and not with respect to specification choices already informed by this panel",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
equal_weight_panel,rolling out of sample 2009-01-02..2018-12-31,selector_out_of_sample,2009-01-02,2018-12-31,2516,10,10,9.99883638952203,0.06353922266017405,0.0971211369686082,0.6838506885966986,0.7761406851349263,0.9848422498773317,-0.1718238120445168,0.36979288204659344,0.5417329093799682,0.3403282416126041,9.946686076927613e-05,0.909211571456298,"inference.hac_standard_error; Bartlett kernel, 1/n scaling",False,"chronological replay on the ETF panel; out of sample with respect to the selector only, and not with respect to specification choices already informed by this panel",survivors_only_universe; all_745_panel_files_end_2018-12-31_with_positive_volume; no_closed_or_delisted_etf_is_present; exposure_limited_by_allocation_across_a_fixed_set_of_large_broad_index_funds_rather_than_cross_sectional_selection; sealed_block_contains_no_full_equity_bear_market; the_daniel_moskowitz_bear_and_panic_states_are_unoccupied_across_it; full_equity_bear_conditional_performance_is_not_estimable_out_of_sample; fully_funded_long_only_unlevered_book; cash_is_the_short_duration_treasury_sleeve_and_carries_duration; no_risk_free_series_and_no_financing_series_exists_in_this_panel; costs_are_a_pre_declared_assumption_and_not_a_calibration; one_half_spread_and_one_commission_in_basis_points_for_every_sleeve; liquidity_is_differentiated_only_through_the_square_root_participation_term
