month,baseline,risk_scalar_max1.00_min0.00,risk_scalar_max1.00_min0.10,risk_scalar_max1.00_min0.25,risk_scalar_max1.25_min0.00,risk_scalar_max1.25_min0.10,risk_scalar_max1.25_min0.25,risk_scalar_max1.50_min0.00,risk_scalar_max1.50_min0.10,risk_scalar_max1.50_min0.25,risk_scalar_max1.75_min0.00,risk_scalar_max1.75_min0.10,risk_scalar_max1.75_min0.25,risk_scalar_max2.00_min0.00,risk_scalar_max2.00_min0.10,signal_cap_1.00,signal_cap_1.50,risk_managed_cap_1.00,risk_managed_cap_1.50,shock_floor_0.25,shock_floor_0.50,max_gross_notional_multiple_3.00,max_gross_notional_multiple_4.00,baseline_match_control_minus1.00tol,baseline_match_control_minus0.50tol,baseline_match_control_plus0.50tol,baseline_match_control_plus1.00tol,baseline_risk_matched,risk_scalar_max1.00_min0.00_risk_matched,risk_scalar_max1.00_min0.10_risk_matched,risk_scalar_max1.00_min0.25_risk_matched,risk_scalar_max1.25_min0.00_risk_matched,risk_scalar_max1.25_min0.10_risk_matched,risk_scalar_max1.25_min0.25_risk_matched,risk_scalar_max1.50_min0.00_risk_matched,risk_scalar_max1.50_min0.10_risk_matched,risk_scalar_max1.50_min0.25_risk_matched,risk_scalar_max1.75_min0.00_risk_matched,risk_scalar_max1.75_min0.10_risk_matched,risk_scalar_max1.75_min0.25_risk_matched,risk_scalar_max2.00_min0.00_risk_matched,risk_scalar_max2.00_min0.10_risk_matched,signal_cap_1.00_risk_matched,signal_cap_1.50_risk_matched,risk_managed_cap_1.00_risk_matched,risk_managed_cap_1.50_risk_matched,shock_floor_0.25_risk_matched,shock_floor_0.50_risk_matched,max_gross_notional_multiple_4.00_risk_matched,max_gross_notional_multiple_3.00_risk_matched
1990-11-30,-0.004021217992936532,-0.0042224637243799545,-0.0042224637243799545,-0.0042224637243799545,-0.0040171348231428095,-0.0040171348231428095,-0.0040171348231428095,-0.004021217992936532,-0.004021217992936532,-0.004021217992936532,-0.004021217992936532,-0.004021217992936532,-0.004021217992936532,-0.004021217992936532,-0.004021217992936532,-0.004626713393857451,-0.004275129972661773,-0.006194829442755401,-0.004013995066404985,-0.004059788368940387,-0.004000493236749447,-0.004050387303143221,-0.004021217992936532,-0.004022890756008812,-0.004022828982576332,-0.0038459594197242097,-0.0038459594197242097,-0.004021217992936532,-0.004005393076902397,-0.004005393076902397,-0.004005393076902397,-0.0038450397752340937,-0.0038450397752340937,-0.0038450397752340937,-0.004023770648507008,-0.004023770648507008,-0.004023770648507008,-0.004021217992936532,-0.004021217992936532,-0.004021217992936532,-0.004021217992936532,-0.004021217992936532,-0.004637181570175564,-0.004275129972661773,-0.0062029460170131,-0.0032394443819001584,-0.004058255525103638,-0.003998830306594536,-0.0038459594197242097,-0.0034273245753358994
1990-12-31,0.020776046177317875,0.02099008656931911,0.02099008656931911,0.02099008656931911,0.02075486496284351,0.02075486496284351,0.02075486496284351,0.020776046177317875,0.020776046177317875,0.020776046177317875,0.020776046177317875,0.020776046177317875,0.020776046177317875,0.020776046177317875,0.020776046177317875,0.024594276848702856,0.021170970281865653,0.02667717736202113,0.024037925494562407,0.020664300837090366,0.02066853946236047,0.020995776712071645,0.020776046177317875,0.02078472359215411,0.020784403143565333,0.02074442264130516,0.02150289352622403,0.020776046177317875,0.022050091277664885,0.022050091277664885,0.022050091277664885,0.020739443095565857,0.020739443095565857,0.020739443095565857,0.020789288023257635,0.020789288023257635,0.020789288023257635,0.020776046177317875,0.020776046177317875,0.020776046177317875,0.020776046177317875,0.020776046177317875,0.02465018190318924,0.021170970281865653,0.02487060456307999,0.02357535012045675,0.020656466878045787,0.020659913443406452,0.02150289352622403,0.025018491328048897
1991-01-31,0.0030389405690227633,0.0025069068474024014,0.0025069068474024014,0.0025069068474024014,0.0030359053593018714,0.0030359053593018714,0.0030359053593018714,0.0030389405690227633,0.0030389405690227633,0.0030389405690227633,0.0030389405690227633,0.0030389405690227633,0.0030389405690227633,0.0030389405690227633,0.0030389405690227633,0.008543714650887546,0.00422882840271499,0.010706547663730248,0.012371463312786046,0.0038574006928659976,0.003858175893880711,0.003060411658976081,0.0030389405690227633,0.0030401839823068766,0.0030401380646256637,0.0038758813958492677,0.0038401703260051434,0.0030389405690227633,0.003951430051292615,0.003951430051292615,0.003951430051292615,0.0038749699225393286,0.0038749699225393286,0.0038749699225393286,0.0030408380251014666,0.0030408380251014666,0.0030408380251014666,0.0030389405690227633,0.0030389405690227633,0.0030389405690227633,0.0030389405690227633,0.0030389405690227633,0.00856266809466022,0.00422882840271499,0.011625590655401252,0.012339783708136487,0.0038559679252938572,0.0038565982768543616,0.0038401703260051434,0.012158090493238127
1991-02-28,-0.00257666521933797,-0.0022291090249663137,-0.0022291090249663137,-0.0022291090249663137,-0.0025740995067021766,-0.0025740995067021766,-0.0025740995067021766,-0.00257666521933797,-0.00257666521933797,-0.00257666521933797,-0.00257666521933797,-0.00257666521933797,-0.00257666521933797,-0.00257666521933797,-0.00257666521933797,-0.009565946823564153,-0.0006697869696301595,-0.006699118286829009,-0.011629059388428842,-0.0025958936625868345,-0.002596413340329007,-0.002604214118584247,-0.00257666521933797,-0.0025777162925291197,-0.0025776774777711564,-0.0026082825016431332,-0.0026064385584926297,-0.00257666521933797,-0.002636821608719586,-0.002636821608719586,-0.002636821608719586,-0.0026076714914159416,-0.0026076714914159416,-0.0026076714914159416,-0.0025782691622432408,-0.0025782691622432408,-0.0025782691622432408,-0.00257666521933797,-0.00257666521933797,-0.00257666521933797,-0.00257666521933797,-0.00257666521933797,-0.009586987828089089,-0.0006697869696301595,-0.006713669906720732,-0.011698182066189333,-0.0025949331645479523,-0.0025953557396630744,-0.0026064385584926297,-0.015516138700596982
1991-03-31,-0.03199904367105444,-0.032308111052586796,-0.032308111052586796,-0.032308111052586796,-0.031967098414860895,-0.031967098414860895,-0.031967098414860895,-0.03199904367105444,-0.03199904367105444,-0.03199904367105444,-0.03199904367105444,-0.03199904367105444,-0.03199904367105444,-0.03199904367105444,-0.03199904367105444,-0.030433439077552582,-0.030717020982315435,-0.026002418106806813,-0.030235229029010657,-0.031890242392692114,-0.03189664319056318,-0.03342654559959646,-0.03199904367105444,-0.0321054872019918,-0.03210500251434201,-0.03204283580177003,-0.032020123702204084,-0.03199904367105444,-0.03281474322222977,-0.03281474322222977,-0.03281474322222977,-0.032035309896076614,-0.032035309896076614,-0.032035309896076614,-0.032019014177691485,-0.032019014177691485,-0.032019014177691485,-0.03199904367105444,-0.03199904367105444,-0.03199904367105444,-0.03199904367105444,-0.03199904367105444,-0.03050102763879825,-0.030717020982315435,-0.026059281526526257,-0.02972446691059738,-0.03187841209061104,-0.0318836168785086,-0.032020123702204084,-0.032527282261205825
1991-04-30,0.0190443261007609,0.020143208025067194,0.020143208025067194,0.020143208025067194,0.01902468594773188,0.01902468594773188,0.01902468594773188,0.0190443261007609,0.0190443261007609,0.0190443261007609,0.0190443261007609,0.0190443261007609,0.0190443261007609,0.0190443261007609,0.0190443261007609,0.022881557969365085,0.02208622668829796,0.021943343182046604,0.02267593548000235,0.018862803519853477,0.018866714276640995,0.02034380284466497,0.0190443261007609,0.019046766107123636,0.019046469025565615,0.018956049057607727,0.01894216847054908,0.0190443261007609,0.019428190831909165,0.019428190831909165,0.019428190831909165,0.01895144949921801,0.01895144949921801,0.01895144949921801,0.019056604757728524,0.019056604757728524,0.019056604757728524,0.0190443261007609,0.0190443261007609,0.0190443261007609,0.0190443261007609,0.0190443261007609,0.02293397355088489,0.02208622668829796,0.021992613970158947,0.022983279978455284,0.018855575582985118,0.01885875552045646,0.01894216847054908,0.024671093034831282
1991-05-31,0.0008507755031772479,0.0019426933546828895,0.0019426933546828895,0.0019426933546828895,0.0008499144905327327,0.0008499144905327327,0.0008499144905327327,0.0008507755031772479,0.0008507755031772479,0.0008507755031772479,0.0008507755031772479,0.0008507755031772479,0.0008507755031772479,0.0008507755031772479,0.0008507755031772479,0.006016951752852107,0.00033212317072983666,0.0013107275418520192,0.004623018630126818,0.0016629399412833035,0.0016632783283505592,0.0019331452909399083,0.0008507755031772479,0.0017383281886476087,0.0008512019832958018,0.0016710075147601255,0.0021372899692806424,0.0008507755031772479,0.0023655595036380372,0.0023655595036380372,0.0023655595036380372,0.0021383176929896663,0.0021383176929896663,0.0021383176929896663,0.0008513137753456412,0.0008513137753456412,0.0008513137753456412,0.0008507755031772479,0.0008507755031772479,0.0008507755031772479,0.0008507755031772479,0.0008507755031772479,0.006030425976245146,0.00033212317072983666,0.0013136072692732093,0.004618484664086209,0.0016623145208765067,0.001662589676252102,0.0021372899692806424,0.006244904940557516
1991-06-30,0.029630420585810224,0.03024834150744171,0.03024834150744171,0.03024834150744171,0.029600459095438847,0.029600459095438847,0.029600459095438847,0.029630420585810224,0.029630420585810224,0.029630420585810224,0.029630420585810224,0.029630420585810224,0.029630420585810224,0.029630420585810224,0.029630420585810224,0.03252554044591194,0.030896047774136015,0.031356839059238695,0.03064155164715321,0.027433980341018183,0.029992897220504577,0.030099962015796677,0.029630420585810224,0.029567569873766963,0.029645261208206097,0.030132040478581867,0.029822209719891246,0.029630420585810224,0.030413089670088267,0.030413089670088267,0.030413089670088267,0.02997034249730346,0.02997034249730346,0.02997034249730346,0.029649151337283408,0.029649151337283408,0.029649151337283408,0.029630420585810224,0.029630420585810224,0.029630420585810224,0.029630420585810224,0.029630420585810224,0.03259794078834144,0.030896047774136015,0.03158969572194459,0.03061163849305859,0.027423679730371298,0.029980499783465397,0.029822209719891246,0.024300600628036184
1991-07-31,-0.019199620668802653,-0.019399966800209723,-0.019399966800209723,-0.019399966800209723,-0.019180764671067663,-0.019180764671067663,-0.019180764671067663,-0.019199620668802653,-0.019199620668802653,-0.019199620668802653,-0.019199620668802653,-0.019199620668802653,-0.019199620668802653,-0.019199620668802653,-0.019199620668802653,-0.018500700598144904,-0.01873313157469858,-0.0187276576958334,-0.020795522649922904,-0.0188491968905391,-0.020246960880030085,-0.018557297915231197,-0.019199620668802653,-0.019193690880764835,-0.019208960076242065,-0.02033814321249594,-0.02027040755482945,-0.019199620668802653,-0.02076395199774439,-0.02076395199774439,-0.02076395199774439,-0.020327009093520587,-0.020327009093520587,-0.020327009093520587,-0.019211408143348763,-0.019211408143348763,-0.019211408143348763,-0.019199620668802653,-0.019199620668802653,-0.019199620668802653,-0.019199620668802653,-0.019199620668802653,-0.018540582239067516,-0.01873313157469858,-0.018646230755254734,-0.02077582446310866,-0.01884230850528479,-0.020238835487820572,-0.02027040755482945,-0.018108362662397237
1991-08-31,0.0012488133147570135,-0.0027708398102196385,-0.0027708398102196385,-0.0027708398102196385,0.0012475628673944694,0.0012475628673944694,0.0012475628673944694,0.0012488133147570135,0.0012488133147570135,0.0012488133147570135,0.0012488133147570135,0.0012488133147570135,0.0012488133147570135,0.0012488133147570135,0.0012488133147570135,-0.0025048962092570903,-0.0004896582498344904,0.0006793739628110362,0.002310927868012902,-0.0017712067969508638,-0.0005071478230467275,0.0001536122377707727,0.0012488133147570135,-0.0012635530892360913,0.0012494326812477752,0.0012471667920175289,0.0012459792825050275,0.0012488133147570135,0.002905202295715892,0.002905202295715892,0.002905202295715892,0.0012464698639418348,0.0012464698639418348,0.0012464698639418348,0.0012495950329773908,0.0012495950329773908,0.0012495950329773908,0.0012488133147570135,0.0012488133147570135,0.0012488133147570135,0.0012488133147570135,0.0012488133147570135,-0.000902371846290495,-0.0004896582498344904,-0.0004000594841762073,0.0023086924400725906,-0.0017705470839624038,-0.0005069400932312673,0.0012459792825050275,-0.00017618875815572643
1991-09-30,0.015350668561903369,0.015456241732512588,0.015456241732512588,0.015456241732512588,0.015335316959372847,0.015335316959372847,0.015335316959372847,0.015350668561903369,0.015350668561903369,0.015350668561903369,0.015350668561903369,0.015350668561903369,0.015350668561903369,0.015350668561903369,0.015350668561903369,0.015266999694328653,0.015379046877481928,0.014091897650752694,0.014670647557807115,0.014677153327167014,0.015148375021586169,0.015523091293686786,0.015350668561903369,0.015353865027619706,0.01535827244088206,0.015330454378241543,0.015315875409637858,0.015350668561903369,0.015729372782813833,0.015729372782813833,0.015729372782813833,0.015321898246737353,0.015321898246737353,0.015321898246737353,0.015360265609647428,0.015360265609647428,0.015360265609647428,0.015350668561903369,0.015350668561903369,0.015350668561903369,0.015350668561903369,0.015350668561903369,0.015334130735473073,0.015379046877481928,0.0141099236600577,0.01504221508989545,0.01467167690125959,0.015142167038371568,0.015315875409637858,0.016377151718649507
1991-10-31,-0.001817425191812938,-0.0022960672660472525,-0.0022960672660472525,-0.0022960672660472525,-0.0018156351075544475,-0.0018156351075544475,-0.0018156351075544475,-0.001817425191812938,-0.001817425191812938,-0.001817425191812938,-0.001817425191812938,-0.001817425191812938,-0.001817425191812938,-0.001817425191812938,-0.001817425191812938,-0.002027796906015844,-0.0023568065935719584,-0.0030390043075504414,-0.004020302045231183,-0.002070362016141969,-0.001998102590154205,-0.0019214806592293687,-0.001817425191812938,-0.0022603494368288457,-0.0018183118273483734,-0.0018150680916211304,-0.0018133680344804004,-0.001817425191812938,-0.0018546262019936144,-0.0018546262019936144,-0.0018546262019936144,-0.00181407036492498,-0.00181407036492498,-0.00181407036492498,-0.0018185442347228298,-0.0018185442347228298,-0.0018185442347228298,-0.001817425191812938,-0.001817425191812938,-0.001817425191812938,-0.001817425191812938,-0.001817425191812938,-0.002028856946033497,-0.0023568065935719584,-0.002507599033908403,-0.0026464792692844075,-0.0020696006805402956,-0.001997295958239942,-0.0018133680344804004,-0.001516757160273774
1991-11-30,0.025054117211760207,0.022770760248567168,0.022770760248567168,0.022770760248567168,0.025029395116717312,0.025029395116717312,0.025029395116717312,0.025054117211760207,0.025054117211760207,0.025054117211760207,0.025054117211760207,0.025054117211760207,0.025054117211760207,0.025054117211760207,0.025054117211760207,0.026161042691905667,0.028397319311482816,0.020740622683810717,0.02536213799291831,0.028194482273572685,0.028119558243662635,0.025275988627977863,0.025054117211760207,0.02508396085789566,0.02506636219221403,0.02816931539834666,0.02814288308708579,0.025054117211760207,0.028784386198684286,0.028784386198684286,0.028784386198684286,0.028153802836738295,0.028153802836738295,0.028153802836738295,0.02506957188417891,0.02506957188417891,0.02506957188417891,0.025054117211760207,0.025054117211760207,0.025054117211760207,0.025054117211760207,0.025054117211760207,0.026174746298136542,0.028397319311482816,0.020984281933275284,0.025485670053499554,0.028184092795782156,0.02810818368922674,0.02814288308708579,0.028746140017031907
1991-12-31,0.045888623426263875,0.03800487492491955,0.03800487492491955,0.03800487492491955,0.042444606282319386,0.042444606282319386,0.042444606282319386,0.045888623426263875,0.045888623426263875,0.045888623426263875,0.045888623426263875,0.045888623426263875,0.045888623426263875,0.045888623426263875,0.045888623426263875,0.04579275076680722,0.047572143450049786,0.051813965266800155,0.045523102397155846,0.046261155641520224,0.04614158354031672,0.03099519431036235,0.045888623426263875,0.045176484271194584,0.0459105026565263,0.046253458914028434,0.0462112455863104,0.045888623426263875,0.03542789486559017,0.03542789486559017,0.03542789486559017,0.042842100818578865,0.042842100818578865,0.042842100818578865,0.04591623762123542,0.04591623762123542,0.04591623762123542,0.045888623426263875,0.045888623426263875,0.045888623426263875,0.045888623426263875,0.045888623426263875,0.04581612596118645,0.047572143450049786,0.05192667811173313,0.04539442770739588,0.046244575997871795,0.04612342923735402,0.0462112455863104,0.03122094932921904
