trailing_mean_pairwise_correlation
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02045166617880889
0.020758031902473422
0.021895818079277925
0.015300606543847592
0.014891153392114442
0.016951797092429194
0.015113025679451242
0.014899666310596896
0.010777873847967608
0.009698301377725822
0.00835912916611301
0.006598912609770749
0.006977808481744779
-0.0010555422123264282
0.0012909455715609537
0.008794917776568207
0.008296188158960873
0.006515997866179594
0.005088235062928239
0.004363963644411251
0.0033048622607983677
0.004084687645655798
0.005129669119670839
0.005685938424430005
0.0016610309444227106
0.0024167660800015166
0.00637723507199511
0.007974671376331116
0.010501697345977579
0.009183917872304277
0.010373949364984677
0.005643718049754711
0.006789209147031146
0.00913090594723565
0.008635802313003269
0.015024483389929419
0.015763434045883654
0.01006515428682229
0.010284626504083048
0.014281973875104085
0.013690523241133875
0.011145510026639521
0.010913679515400473
0.011081008653023583
0.014413659886221558
0.014059582536749252
0.016415964847921273
0.014554730949224739
0.013862560510097358
0.013901804549311303
0.01656482593617014
0.01751898986262263
0.017619807575281147
0.017603429770484475
0.022296990367649618
0.023682873236649943
0.021914231564564103
0.02319577752967194
0.022843524710309045
0.02797073532912344
0.026052238261130397
0.025064436943337084
0.024445671285279694
0.023266920608518534
0.02340730239994651
0.02328186003723404
0.024012771741143545
0.02417915114666596
0.014487027271410997
0.01427577385920927
0.014928436642177571
0.02467097577939728
0.02834462182976686
0.03598775148069724
0.035081499625226095
0.03090376618195221
0.02735631940502133
0.01380432787131037
0.012174892747960535
0.013815528748569348
0.012986170767808794
0.013362556778342772
0.012272162067863385
0.007898431910771777
0.009192376196099205
0.00847685186766474
0.008676336471458155
0.01166692409007546
0.011687498243711063
0.010618760045943223
0.010474223572739224
0.010728788230069378
0.014259945791694657
0.0321469162157206
0.032449421314719215
0.03246542337937691
0.03727790065222912
0.036003620943408074
0.04324853391986363
0.04754662539921412
0.048333744997953156
0.05582360307464625
0.0517431785616901
0.05222360300606997
0.05376420768961825
0.05636640963501467
0.054355727449912246
0.0613081868329242
0.054528730839010525
0.04761874958343543
0.05087374672366844
0.049706180382806366
0.048940507706035315
0.049003495272511154
0.049299042768206514
0.04899575909771312
0.04879410157520953
0.049266522810862336
0.05018350713686411
0.04931527794116554
0.04514992584828958
0.03950042311632164
0.03950693110500485
0.039334519806880436
0.039119188156175454
0.023447792577503974
-0.00415117924185336
-0.003543209394934943
-0.0032089711421297686
-0.0026895941469384814
-0.0018017216264983099
-0.0005571224881346786
-0.005410857794836423
-0.00583713374637509
-0.0012938245421851677
0.002371126533976194
0.005231022159521708
0.0057687702902794995
0.010190725077609973
0.011876278466957444
0.012531789775929173
0.015224210746789637
0.016509371631828532
0.017202380578232285
0.018312067702945477
0.01980870260452074
0.021733604230792354
0.017679016743887943
0.016582570017592158
0.017750143264882164
0.017001402991863108
0.019221663795273757
0.02312078517263344
0.01719890553541162
0.019103522365645928
0.02290637074925025
0.027871250282466283
0.02636765881277715
0.024160700897847453
0.011126137071362837
