Date,12-month TSMOM CTA,Long-only risk-balanced,Multi-horizon trend alternative
2005-12-20,1.0307142428385005,0.9951008468301813,0.9547667456929467
2005-12-21,1.0416350441566333,0.9966720715725415,0.9633833766977198
2005-12-22,1.0405015466707521,1.0072185823584576,0.9661364083277478
2005-12-23,1.0381826887014964,1.0115791162479912,0.9658734541242424
2005-12-26,1.0381826887014964,1.0115791162479912,0.9658734541242424
2005-12-27,1.0324806169091216,1.0068985865734499,0.9633233705489459
2005-12-28,1.0446072655794978,1.0133110097306073,0.9716943702715852
2005-12-29,1.0450026670080517,1.0082353596244742,0.9716921289689576
2005-12-30,1.0410788950140073,1.006302199606229,0.9665104785466531
2006-01-02,1.040934795508002,1.0062569398820527,0.9662434200575498
2006-01-03,1.0395334209735934,1.0359906444063358,0.9667755870862278
2006-01-04,1.039668005790094,1.0491862742661147,0.9664390992015346
2006-01-05,1.0339127161686597,1.0388598352489393,0.9612885849703795
2006-01-06,1.0414795873508664,1.048682749883349,0.9636262908143182
2006-01-09,1.047159056527099,1.0465666843056531,0.9671881165036899
2006-01-10,1.0478532266017089,1.0403202635714504,0.9645160150948691
2006-01-11,1.0507056525540879,1.0438597172894966,0.9648792278477464
2006-01-12,1.0467484323982852,1.04102056757626,0.9652933424933798
2006-01-13,1.0422345447583585,1.053189145379832,0.9654973717751378
2006-01-16,1.0422345447583585,1.053189145379832,0.9654973717751378
2006-01-17,1.0438752569688572,1.0438470380546618,0.9644768775427593
2006-01-18,1.0360081305520712,1.0311232924712044,0.959287462059487
2006-01-19,1.0506216428584474,1.0366647169399785,0.967399158341869
2006-01-20,1.0361540160729161,1.0307850722377991,0.9580871419964859
2006-01-23,1.0311335155462351,1.0430439660594326,0.9564383913491861
2006-01-24,1.0344919790930036,1.0461785766624405,0.9593349665840001
2006-01-25,1.0404984678265192,1.041487279476772,0.9617381953989462
2006-01-26,1.0509534305299502,1.0422011169470362,0.9669735739790578
2006-01-27,1.06682200164529,1.047554621047546,0.9775630425509196
2006-01-30,1.0745686048434397,1.0474843726611087,0.9812798844201012
2006-01-31,1.0716777167806575,1.0528962203947358,0.9783498286899674
2006-02-01,1.0795950622102854,1.0434946378098153,0.9789508128312817
2006-02-02,1.0693835680109436,1.0415634266726104,0.9739984656653059
2006-02-03,1.0678414532432063,1.0403612548878671,0.9691455130266783
2006-02-06,1.0751250695236299,1.0359923356686962,0.9709925421715169
2006-02-07,1.0626264519308841,1.0232626848162276,0.9561173630689391
2006-02-08,1.068733884085682,1.0228391296316224,0.9602868077402527
2006-02-09,1.0688452806586295,1.0273126843117544,0.9639099807968783
2006-02-10,1.0664097631280485,1.0164277103917598,0.9549831827697333
2006-02-13,1.0605976911592019,1.0112165720679749,0.9472690047397108
2006-02-14,1.070939089817917,1.0141541531347014,0.9558647997127545
2006-02-15,1.0663252662667386,1.0116548561160579,0.9516156122434712
2006-02-16,1.0716681694183372,1.0190430168530054,0.9595160173493484
2006-02-17,1.06454328689645,1.02375152649755,0.9571034227222049
2006-02-20,1.06454328689645,1.02375152649755,0.9571034227222049
2006-02-21,1.0683432019974377,1.0253201097175932,0.962747062385147
2006-02-22,1.069442053315733,1.0238128307142353,0.9623847101983092
2006-02-23,1.065303248794285,1.0203967633815274,0.9593804250326842
2006-02-24,1.0729433829647663,1.0264413187640953,0.9675971611989719
2006-02-27,1.0724464262276012,1.0233980244517726,0.9660108244458966
2006-02-28,1.0609872762576407,1.0290945816389527,0.9629861534775678
2006-03-01,1.0695704883566997,1.029677760376532,0.9638993826090491
2006-03-02,1.0618120600815852,1.034261165605125,0.9634275160159688
2006-03-03,1.0577757292401155,1.0270333429657776,0.963208311627086
2006-03-06,1.0577760543760315,1.013479665050111,0.9618133272080479
2006-03-07,1.0611954801247416,1.0033599162136,0.9626173986216723
2006-03-08,1.0581982207379308,1.0009215594710064,0.9593932082713932
2006-03-09,1.0567218770431703,0.9999979754698907,0.9596252687180908
2006-03-10,1.0638288049889055,1.0002197619519773,0.9632324231192891
2006-03-13,1.067855466927414,1.0024412193117396,0.9621555697101621
2006-03-14,1.0649120010696265,1.0199281493775356,0.9549209043508595
2006-03-15,1.0661650267139617,1.021021544518152,0.954238255542878
2006-03-16,1.062609873299645,1.0294293546958138,0.9465927519707691
2006-03-17,1.0666069359861876,1.0277155760136378,0.9491411094760854
2006-03-20,1.074101781296372,1.0236539938615778,0.9499945360649632
2006-03-21,1.0741496592574733,1.0126944445995687,0.9557360207891764
2006-03-22,1.0783032234719494,1.0140668428920847,0.9573672270110007
2006-03-23,1.0870172846053867,1.0072834752977669,0.9611047111753294
2006-03-24,1.0878833167188695,1.0161452809290095,0.9568596934367093
2006-03-27,1.0886490818729442,1.0162438276096475,0.9590789533118784
2006-03-28,1.0866938153721042,1.007228524386824,0.9611116007826109
2006-03-29,1.0942598916445043,1.012303407746788,0.963661388913809
2006-03-30,1.0912464704151859,1.0206929266706664,0.9656532146666525
2006-03-31,1.0891742254162573,1.0175846846761583,0.96570484179989
2006-04-03,1.097182433071794,1.0177790679448753,0.9775437880747376
2006-04-04,1.093354018199816,1.0244127848540214,0.9722336855465394
2006-04-05,1.0900714422059568,1.0333157187650863,0.9688873834961007
2006-04-06,1.1013052977292126,1.034580510581675,0.979729043266196
2006-04-07,1.1090023908992082,1.0211755675822676,0.9842453714020178
2006-04-10,1.1136878403099837,1.0255178716709488,0.9904945215589299
2006-04-11,1.100312983836236,1.0271427994435025,0.9733724623461902
2006-04-12,1.1099100250677367,1.022768715764542,0.984472585745064
2006-04-13,1.1171598860019232,1.0205606691046398,0.9958660454435939
2006-04-14,1.1171598860019232,1.0205606691046398,0.9958660454435939
2006-04-17,1.1085442230324325,1.034091623025358,0.9875400453806883
2006-04-18,1.1136818991596618,1.0545157751433738,0.9954180938843672
2006-04-19,1.1208848313505833,1.0603960863344946,1.005108400544075
2006-04-20,1.1173399164762978,1.0449240058810174,0.9991139033151087
2006-04-21,1.1194955553911772,1.0523415578029873,1.0021433194208043
2006-04-24,1.1006334442519208,1.0487372765456997,0.9771186077008036
2006-04-25,1.1178958017001377,1.0492115176264243,0.9973910214533309
2006-04-26,1.1257454699651064,1.0495305657423262,1.0066660261427738
2006-04-27,1.1130811872490556,1.0527291300193462,0.9895624032788976
2006-04-28,1.109256731694211,1.0671215597219745,0.9860170636137054
2006-05-01,1.1126935324319445,1.0655143953924204,0.9931586207460875
2006-05-02,1.1175910015309218,1.071633418785485,0.9977452170603985
2006-05-03,1.117140200175659,1.0675808916799245,0.9995195811143166
2006-05-04,1.1202033081313607,1.0724127653986946,1.005683904413054
2006-05-05,1.117091072171384,1.0810430610770407,1.0056790267596019
2006-05-08,1.1183250050354792,1.0773424537853615,1.0055521286662672
2006-05-09,1.1195543863361272,1.0857385199241942,1.0133356221198244
2006-05-10,1.1135721199087174,1.0866602880302787,1.0146530554115119
2006-05-11,1.106510480260516,1.0868383468060498,1.0179991903333159
2006-05-12,1.090115608436064,1.0790428074805007,1.013824990650828
2006-05-15,1.087594412896933,1.071186310687301,1.0037449134933722
2006-05-16,1.0797136282108815,1.0779585299905192,1.0027882754852753
2006-05-17,1.0725830356766541,1.0645450629599138,0.9939067497822555
2006-05-18,1.0598220701098189,1.0660976482678504,0.9837054648289799
2006-05-19,1.0665418838192329,1.059733707486995,0.9798008749219684
2006-05-22,1.0548397888393206,1.0609721989443777,0.9766711220485728
2006-05-23,1.0601558407356986,1.061265792510506,0.984215889194266
2006-05-24,1.0629276040715452,1.05431030407171,0.9745235014477542
2006-05-25,1.0742589247022682,1.062052401458692,0.9881039347193188
2006-05-26,1.0823773810385207,1.0630167418778174,0.9877717826074056
2006-05-29,1.0823773810385207,1.0630167418778174,0.9877717826074056
2006-05-30,1.066972056258971,1.0586073514980705,0.9885280723893901
2006-05-31,1.0819120266234938,1.050126041138653,0.9920727305580984
2006-06-01,1.0758531156727447,1.0522539349617628,0.9838566326616381
2006-06-02,1.0665789747906063,1.0710764846451115,0.973444130054298
2006-06-05,1.069639331509584,1.0602929523551081,0.9812376357562095
2006-06-06,1.0630847554690996,1.0511564994537548,0.9751959325503418
2006-06-07,1.062177689157868,1.0456193249991064,0.9781541766906976
2006-06-08,1.051137958743006,1.0381313274451374,0.9662668206597173
2006-06-09,1.0529358360520562,1.0385360316808854,0.9692442240555791
2006-06-12,1.0493164280409144,1.0364758278475854,0.9713521667174817
2006-06-13,1.0334007799312708,1.0239071076036954,0.9612447193516553
2006-06-14,1.0458269579009094,1.0201755627418658,0.9711839874792303
2006-06-15,1.0552567189382445,1.0266197656772267,0.9711538171462359
2006-06-16,1.0561250468581094,1.0236722029025254,0.9751704713990597
2006-06-19,1.056156815417747,1.0145954677608093,0.9778077649726363
2006-06-20,1.0600380586495697,1.0153001910782782,0.981404344730198
2006-06-21,1.0652414972891222,1.0216796992835033,0.9830472748122001
2006-06-22,1.0669965391232619,1.0121702731143263,0.9841817197006925
2006-06-23,1.06990013186818,1.0077843034041045,0.9856428478671302
2006-06-26,1.077755724637943,1.008552673096364,0.9903008273692399
2006-06-27,1.0720558212066067,1.0084075034909366,0.9882202210206683
2006-06-28,1.074946729112635,1.0062503910516203,0.9903688354625895
2006-06-29,1.0793782861455044,1.0234720962116932,0.9870004468961745
2006-06-30,1.078017340039264,1.0338666639848608,0.9844782274837938
2006-07-03,1.0787148696639433,1.0364871937130966,0.9829376508959129
2006-07-04,1.0787148696639433,1.0364871937130966,0.9829376508959129
2006-07-05,1.0867920523786037,1.027533385777823,0.9931654345117641
2006-07-06,1.0846708000039806,1.0330795584367118,0.9909524997958434
2006-07-07,1.081226315462976,1.03394851662728,0.9896837311864991
2006-07-10,1.0761149348763497,1.0321688578041883,0.9865750459667402
2006-07-11,1.0752021128853282,1.0382733671698774,0.983181631581218
2006-07-12,1.0725008647285377,1.0335112461902076,0.9850532080988662
2006-07-13,1.072354074346097,1.0319596997563159,0.9879967312925667
2006-07-14,1.0695672253786497,1.0318357677160062,0.9869589737052643
2006-07-17,1.0673968301554508,1.0219197979833927,0.9879051747218984
2006-07-18,1.0709596239471846,1.0156188474281043,0.9927766744002515
2006-07-19,1.0713451690498108,1.025206381624138,0.9848558183773605
2006-07-20,1.06519066314459,1.026350813147219,0.9823328537076547
2006-07-21,1.0656990365836807,1.023388809669494,0.9853290130052813
2006-07-24,1.0663838658685412,1.0263873780047994,0.9809644580518072
2006-07-25,1.0684276807846138,1.0237387630664576,0.9817909918868261
2006-07-26,1.0698223665146995,1.0285457363400432,0.9804824678735359
2006-07-27,1.0710403379526632,1.0306421515110353,0.9796424650703739
2006-07-28,1.0685978442217277,1.0395013511307918,0.9722232847379562
2006-07-31,1.06549707118846,1.0432012997633358,0.9694508207196865
2006-08-01,1.0687855090953764,1.0421124325868838,0.9715004247258625
2006-08-02,1.0669684886503963,1.0483952057144994,0.9687876023820097
2006-08-03,1.070201817481588,1.0462492855707886,0.9694018825451626
