Date,Walk-forward ML hybrid CTA,Walk-forward ML-only CTA,12-month TSMOM CTA
2005-12-06,1.0292569231926623,0.9874309863403284,1.0618639870164075
2005-12-07,1.034944621689762,0.9893220434311422,1.0695787230276468
2005-12-08,1.0250094322368024,0.9804917966193342,1.059565109141834
2005-12-09,1.0366168239547444,0.9916793082958163,1.0707234315598406
2005-12-12,1.031960130409665,0.9931695187234176,1.0624927512228985
2005-12-13,1.0315860361391787,0.9948271577693903,1.0608764077470951
2005-12-14,1.0074599254856846,0.9750574292072608,1.0355229078078683
2005-12-15,1.0065765821984727,0.9726825171533227,1.0356141812842794
2005-12-16,1.001028479628797,0.9693483356132313,1.0290243033419955
2005-12-19,0.9979757649274208,0.9706150991201735,1.02348270234217
2005-12-20,1.0060011067154224,0.9791679089184264,1.0307142428385005
2005-12-21,1.0162988805372803,0.9874571121476478,1.0416350441566333
2005-12-22,1.015700891213323,0.9877894325934832,1.0405015466707521
2005-12-23,1.013356728013859,0.9856320756406491,1.0381826887014964
2005-12-26,1.013356728013859,0.9856320756406491,1.0381826887014964
2005-12-27,1.0085030489019569,0.9826331693260039,1.0324806169091216
2005-12-28,1.0206447535494014,0.9936263228711294,1.0446072655794978
2005-12-29,1.017819545365358,0.9858148227333823,1.0450026670080517
2005-12-30,1.0158532733692638,0.9872123534573115,1.0410788950140073
2006-01-02,1.0156776733958317,0.9869175635099705,1.040934795508002
2006-01-03,1.0218286599797617,1.0057566052623303,1.0395334209735934
2006-01-04,1.0242932274247183,1.0121705828901346,1.039668005790094
2006-01-05,1.017527598259873,1.0041458377165196,1.0339127161686597
2006-01-06,1.0255387482445066,1.0123039992321579,1.0414795873508664
2006-01-09,1.0298958730405718,1.0139401728184163,1.047159056527099
2006-01-10,1.0291020105542048,1.0105593196018938,1.0478532266017089
2006-01-11,1.0316890366652915,1.0124641008814559,1.0507056525540879
2006-01-12,1.0284147992052286,1.010669097214911,1.0467484323982852
2006-01-13,1.0274250591092218,1.016022954138754,1.0422345447583585
2006-01-16,1.0274250591092218,1.016022954138754,1.0422345447583585
2006-01-17,1.0266282073833801,1.0109176684526682,1.0438752569688572
2006-01-18,1.0166952105143208,0.9981125452847012,1.0360081305520712
2006-01-19,1.030298707566839,1.008829827243744,1.0506216428584474
2006-01-20,1.0147212497151565,0.9925626921968406,1.0361540160729161
2006-01-23,1.0129114756733946,0.9965589285854238,1.0311335155462351
2006-01-24,1.0178002458926674,1.0037774702467879,1.0344919790930036
2006-01-25,1.0224531670688066,1.0056368675772553,1.0404984678265192
2006-01-26,1.0321780362218371,1.0132738363758276,1.0509534305299502
2006-01-27,1.0481110694585336,1.0280155808405647,1.06682200164529
2006-01-30,1.054398393665238,1.0311907286695385,1.0745686048434397
2006-01-31,1.051841096277616,1.0294368761328914,1.0716777167806575
2006-02-01,1.0606470035286915,1.038507720050528,1.0795950622102854
2006-02-02,1.0523770726882595,1.0345565506716006,1.0693835680109436
2006-02-03,1.054185092522468,1.0417108915362172,1.0678414532432063
2006-02-06,1.0617425961733034,1.0487227924520934,1.0751250695236299
2006-02-07,1.0552929355698057,1.0533066083367895,1.0626264519308841
2006-02-08,1.0609658529368677,1.0574741371894891,1.068733884085682
2006-02-09,1.0595008013828604,1.053518817921589,1.0688452806586295
2006-02-10,1.0610814267720663,1.0617087802754113,1.0664097631280485
2006-02-13,1.0580548494936837,1.0638721184114652,1.0605976911592019
2006-02-14,1.0644514486976893,1.0625798473693675,1.070939089817917
2006-02-15,1.0634747260588588,1.0679550423591178,1.0663252662667386
2006-02-16,1.0660066438300728,1.0652893943525719,1.0716681694183372
2006-02-17,1.060594549888492,1.0635489746954874,1.06454328689645
2006-02-20,1.060594549888492,1.0635489746954874,1.06454328689645
2006-02-21,1.0613833551122513,1.059046041963278,1.0683432019974377
2006-02-22,1.0633637030744922,1.0622640705579613,1.069442053315733
2006-02-23,1.060051450388808,1.060816798165665,1.065303248794285
2006-02-24,1.0649025368337555,1.06022340555654,1.0729433829647663
2006-02-27,1.0658461139684738,1.0634921279360947,1.0724464262276012
2006-02-28,1.0536685312661649,1.0517439503788228,1.0609872762576407
2006-03-01,1.0606382296879981,1.0540684178530315,1.0695704883566997
2006-03-02,1.0487097224333846,1.0375463673015919,1.0618120600815852
2006-03-03,1.0454121789986277,1.0363239060436713,1.0577757292401155
2006-03-06,1.0486608514477005,1.044564839105082,1.0577760543760315
2006-03-07,1.0558657824474158,1.056829813785661,1.0611954801247416
2006-03-08,1.0546762816984847,1.0591764024206922,1.0581982207379308
2006-03-09,1.0538354635151397,1.059685522308692,1.0567218770431703
2006-03-10,1.0600585574241344,1.0628221534620632,1.0638288049889055
2006-03-13,1.0623739331453377,1.0614940773488477,1.067855466927414
2006-03-14,1.0590290652717007,1.0582280609653134,1.0649120010696265
2006-03-15,1.058653363328885,1.0550174396087502,1.0661650267139617
2006-03-16,1.0576772918187658,1.0588847513250026,1.062609873299645
2006-03-17,1.0601475983983804,1.0580168501898315,1.0666069359861876
2006-03-20,1.068872640286684,1.0668671684511344,1.074101781296372
2006-03-21,1.0684430936207057,1.065684036126496,1.0741496592574733
2006-03-22,1.0723657859260594,1.0682508911924917,1.0783032234719494
2006-03-23,1.0818336072037535,1.0767887057757803,1.0870172846053867
2006-03-24,1.0834260045214386,1.0792947525009229,1.0878833167188695
2006-03-27,1.0819616498980626,1.074188829188619,1.0886490818729442
2006-03-28,1.079657992726,1.0718218540199584,1.0866938153721042
2006-03-29,1.0843723458895405,1.0703149225369397,1.0942598916445043
2006-03-30,1.0744716089698965,1.0506318783652149,1.0912464704151859
2006-03-31,1.0748247135437745,1.055120444632692,1.0891742254162573
2006-04-03,1.079785906944894,1.0537325298235314,1.097182433071794
2006-04-04,1.0732052514501387,1.0446804781429413,1.093354018199816
2006-04-05,1.068534376772382,1.039149547519757,1.0900714422059568
2006-04-06,1.0767004803742675,1.0401976874372953,1.1013052977292126
2006-04-07,1.0860202038587836,1.0494068235649956,1.1090023908992082
2006-04-10,1.0884733423188298,1.0476827177813466,1.1136878403099837
2006-04-11,1.0764498643683869,1.0411767251697002,1.100312983836236
2006-04-12,1.0840283420085686,1.043466916447993,1.1099100250677367
2006-04-13,1.0892911696821757,1.0441609831150782,1.1171598860019232
2006-04-14,1.0892911696821757,1.0441609831150782,1.1171598860019232
2006-04-17,1.0743983384450957,1.0238393425833212,1.1085442230324325
2006-04-18,1.0736069995283073,1.0142527696329828,1.1136818991596618
2006-04-19,1.0749794570481088,1.0065019438975331,1.1208848313505833
2006-04-20,1.0807612781207423,1.0244769159170881,1.1173399164762978
2006-04-21,1.0777173533430127,1.0144354801614064,1.1194955553911772
2006-04-24,1.0637596788005386,1.0116730759993968,1.1006334442519208
2006-04-25,1.0730090764213225,1.0062397012183615,1.1178958017001377
2006-04-26,1.0775302220348568,1.0045793261861742,1.1257454699651064
2006-04-27,1.0663687674022602,0.9987095420283735,1.1130811872490556
2006-04-28,1.0551331398509562,0.979607299546254,1.109256731694211
2006-05-01,1.0560004491613142,0.9765810233589701,1.1126935324319445
2006-05-02,1.0588130261266497,0.9753242695199931,1.1175910015309218
2006-05-03,1.059245735436937,0.9767516959419128,1.117140200175659
2006-05-04,1.0590688764471485,0.9722917103382492,1.1202033081313607
2006-05-05,1.0534918954739385,0.9658967066146394,1.117091072171384
2006-05-08,1.0561104879889545,0.9692030171540259,1.1183250050354792
2006-05-09,1.0509329321713334,0.9577677243336051,1.1195543863361272
2006-05-10,1.0432127731832328,0.9511444362424164,1.1135721199087174
2006-05-11,1.031134253785822,0.9377305604708316,1.106510480260516
2006-05-12,1.0174741175810902,0.9335161684847773,1.090115608436064
2006-05-15,1.0215462101698305,0.9445421363090061,1.087594412896933
2006-05-16,1.01001702864745,0.9331059720109439,1.0797136282108815
2006-05-17,1.0088120768228148,0.9402999332909362,1.0725830356766541
2006-05-18,0.9972423337007522,0.9352955361557785,1.0598220701098189
2006-05-19,1.0101174821642513,0.9510564175870465,1.0665418838192329
2006-05-22,0.9971241736110342,0.9419056743068585,1.0548397888393206
2006-05-23,0.996293408616101,0.9329787841767891,1.0601558407356986
2006-05-24,1.0068471563402932,0.9495957915350409,1.0629276040715452
2006-05-25,1.0131772624079909,0.9463152564221904,1.0742589247022682
2006-05-26,1.0213822674541386,0.9511010502350176,1.0823773810385207
2006-05-29,1.0213822674541386,0.9511010502350176,1.0823773810385207
2006-05-30,1.0048225043817485,0.9401575051084335,1.066972056258971
2006-05-31,1.0240822952858843,0.9570345117144986,1.0819120266234938
2006-06-01,1.0204676081266004,0.9575386623541674,1.0758531156727447
2006-06-02,1.0065699687939185,0.9431275962381085,1.0665789747906063
2006-06-05,1.01059473827188,0.9468736431612698,1.069639331509584
2006-06-06,1.0097294060158062,0.9529601685827178,1.0630847554690996
2006-06-07,1.008987971908071,0.95267559245216,1.062177689157868
2006-06-08,1.0042154596773831,0.9570022602546642,1.051137958743006
2006-06-09,1.005785959953835,0.9577459096256921,1.0529358360520562
2006-06-12,1.002246730238886,0.9555516181091057,1.0493164280409144
2006-06-13,0.9938020641839851,0.9590603289701348,1.0334007799312708
2006-06-14,1.0057975257959153,0.9663016821065143,1.0458269579009094
2006-06-15,1.0140128758425877,0.9701169628876137,1.0552567189382445
2006-06-16,1.0140996042173678,0.9692241408393877,1.0561250468581094
2006-06-19,1.0171947652401598,0.9749266498087703,1.056156815417747
2006-06-20,1.0188613418621877,0.9732967830756357,1.0600380586495697
2006-06-21,1.0213796778449105,0.9716582736311775,1.0652414972891222
2006-06-22,1.0264203124088342,0.9788510649104175,1.0669965391232619
2006-06-23,1.0302342982388102,0.9823933025448742,1.06990013186818
2006-06-26,1.0357198874591795,0.9830223862415383,1.077755724637943
2006-06-27,1.0297672159724114,0.9789211751338529,1.0720558212066067
2006-06-28,1.033380951234389,0.9821031714386489,1.074946729112635
2006-06-29,1.0330025545422061,0.9760601543623492,1.0793782861455044
2006-06-30,1.0272931493317083,0.9672153384101757,1.078017340039264
2006-07-03,1.0271007078189618,0.9659443035865621,1.0787148696639433
2006-07-04,1.0271007078189618,0.9659443035865621,1.0787148696639433
2006-07-05,1.0346602887780245,0.9698197395453884,1.0867920523786037
2006-07-06,1.031570129056964,0.966771339663442,1.0846708000039806
2006-07-07,1.0289073809552467,0.9661519172638916,1.081226315462976
2006-07-10,1.0256774608976165,0.9665650225954429,1.0761149348763497
2006-07-11,1.0233413407197036,0.9633851575399068,1.0752021128853282
2006-07-12,1.0220837899519304,0.964435367744513,1.0725008647285377
2006-07-13,1.022590838678702,0.9655589939921047,1.072354074346097
2006-07-14,1.0203558932202366,0.9649140095172708,1.0695672253786497
2006-07-17,1.021632503528109,0.9700151327884713,1.0673968301554508
2006-07-18,1.0252440359007582,0.9722340652690208,1.0709596239471846
2006-07-19,1.0241463170912815,0.9697018058691342,1.0713451690498108
2006-07-20,1.019172399567341,0.9682214681942,1.06519066314459
2006-07-21,1.0201526000786068,0.9694057424622028,1.0656990365836807
2006-07-24,1.0203617154768536,0.9689272885056093,1.0663838658685412
2006-07-25,1.022711094947624,0.970718780241199,1.0684276807846138
2006-07-26,1.0227192264826646,0.9689669632489448,1.0698223665146995
2006-07-27,1.023546425759824,0.9689677081720413,1.0710403379526632
2006-07-28,1.0202669443751688,0.9659523750084277,1.0685978442217277
2006-07-31,1.016860935636215,0.9635284378428891,1.06549707118846
2006-08-01,1.0194958554201237,0.9644238980574845,1.0687855090953764
2006-08-02,1.0169077163866342,0.9617944651706151,1.0669684886503963
2006-08-03,1.0206538753173047,0.9648706315036811,1.070201817481588
2006-08-04,1.0153094762417,0.9591062297970608,1.0667279863412062
