date,prior_nav_usd,gross_pnl_usd,transaction_cost_usd,fixed_execution_cost_usd,market_impact_cost_usd,net_pnl_usd,gross_return,cost,net_return,nav,equity,rebalance_contract_turnover,roll_contract_turnover_increment,total_contract_turnover,gross_notional_usd,gross_notional_multiple,static_margin_requirement_usd,static_margin_fraction,max_order_participation,max_rebalance_participation,max_roll_participation_proxy,filled_markets,pending_markets,capacity_deferred_contracts,roll_backlog_contracts,target_portfolio_limit_scale,risk_scalar,active_markets,delivery_label_anomalies
1990-11-29,1144525.686947091,-9909.61100000003,39.957123886197195,36.971000000000004,2.98612388619719,-9949.568123886227,-0.008658268759727828,3.491151342594928e-05,-0.008693180273153777,1134576.118823205,1.1345761188232049,0.0,2.0,2.0,2094124.985,1.8457333538555791,181313.25699999998,0.1598070451086703,7.683737369856699e-05,0.0,7.683737369856699e-05,0,0,0.0,0.0,1.0,0.7339459506474363,25,0
1990-11-30,1134576.118823205,2998.292000000037,586.4125154241956,559.90625,26.506265424195508,2411.8794845758416,0.002642653895368342,0.0005168560360960437,0.0021257978592722983,1136987.9983077808,1.1369879983077809,0.0,44.0,44.0,2100135.7895,1.8471046243458205,181434.7022,0.15957486136180474,0.0006874033339061695,0.0,0.0006874033339061695,0,0,0.0,0.0,1.0,0.7339459506474363,25,0
1990-12-03,1136987.9983077808,-8861.615999999982,361.80814993776306,343.01689999999996,18.791249937763034,-9223.424149937744,-0.007793939789328503,0.00031821633163784914,-0.008112156120966352,1127764.5741578431,1.127764574157843,32.0,0.0,32.0,2974365.3834999995,2.6373991980738563,276450.3606,0.24513126847102729,0.004584527220630372,0.004584527220630372,0.0,15,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-04,1127764.5741578431,943.5349000000051,0.0,0.0,0.0,943.5349000000051,0.00083664172613738,0.0,0.00083664172613738,1128708.1090578432,1.1287081090578432,0.0,0.0,0.0,2979743.5705999997,2.6399593895779265,276451.322,0.24492720463465067,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-05,1128708.1090578432,-2909.4195000000036,0.0,0.0,0.0,-2909.4195000000036,-0.0025776544676626434,0.0,-0.0025776544676626434,1125798.6895578431,1.1257986895578431,0.0,0.0,0.0,2973185.1581,2.640956314550088,276009.0274,0.24516730207636184,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-06,1125798.6895578431,411.9363999999696,0.0,0.0,0.0,411.9363999999696,0.0003659059153477585,0.0,0.0003659059153477585,1126210.6259578431,1.126210625957843,0.0,0.0,0.0,2979558.7857,2.64564968312733,276240.826,0.24528344843581718,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-07,1126210.6259578431,2740.614100000019,0.0,0.0,0.0,2740.614100000019,0.0024334827223541104,0.0,0.0024334827223541104,1128951.2400578433,1.1289512400578432,0.0,0.0,0.0,2994145.9058499997,2.6521481173062806,276422.8595,0.2448492456466385,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-10,1128951.2400578433,3667.879800000015,121.43747934969802,115.0,6.437479349698024,3546.442320650317,0.003248926676241648,0.00010756662913402356,0.003141360047107624,1132497.6823784935,1.1324976823784936,0.0,10.0,10.0,2992010.7575999997,2.6419575105143887,276040.2798,0.24374467523876509,0.0004382697111802603,0.0,0.0004382697111802603,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-11,1132497.6823784935,-11674.22950000001,0.0,0.0,0.0,-11674.22950000001,-0.010308391515187535,0.0,-0.010308391515187535,1120823.4528784936,1.1208234528784935,0.0,0.0,0.0,2989237.77135,2.6670014476169763,276028.2071,0.24627269030738574,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-12,1120823.4528784936,-4487.089799999994,45.94056534111921,45.5,0.4405653411192093,-4533.030365341114,-0.004003386785382007,4.0988226310874264e-05,-0.004044375011692882,1116290.4225131525,1.1162904225131525,0.0,2.0,2.0,2989548.4612000003,2.6781099263303734,276075.13399999996,0.24731479230867195,7.717538105344394e-05,0.0,7.717538105344394e-05,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-13,1116290.4225131525,8034.631050000023,0.0,0.0,0.0,8034.631050000023,0.007197617114649531,0.0,0.007197617114649531,1124325.0535631524,1.1243250535631524,0.0,0.0,0.0,2979177.23115,2.6497472609976507,275733.5725,0.24524364339846338,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-14,1124325.0535631524,4717.266499999924,48.20746056297949,46.0,2.2074605629794952,4669.059039436945,0.00419564296379433,4.287680009460157e-05,0.004152766163699729,1128994.1126025894,1.1289941126025895,0.0,4.0,4.0,2975698.8282500003,2.635708012143956,276038.23970000003,0.24449927295339816,0.000429138504452312,0.0,0.000429138504452312,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-17,1128994.1126025894,97.92099999994355,149.91322047539882,114.125,35.78822047539883,-51.99222047545527,8.673295892944318e-05,0.00013278476725606177,-4.605180832661857e-05,1128942.1203821138,1.128942120382114,0.0,14.0,14.0,2967094.449,2.628207766750456,275531.1886,0.24406139484523862,0.001774622892635315,0.0,0.001774622892635315,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-18,1128942.1203821138,2107.5716000001266,0.0,0.0,0.0,2107.5716000001266,0.0018668553169818621,0.0,0.0018668553169818621,1131049.691982114,1.131049691982114,0.0,0.0,0.0,2963841.71275,2.620434569551051,275694.4633,0.2437509733253698,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-19,1131049.691982114,-133.90600000002814,0.0,0.0,0.0,-133.90600000002814,-0.00011839090797625688,0.0,-0.00011839090797625688,1130915.785982114,1.130915785982114,0.0,0.0,0.0,2961628.2077500005,2.6187875741588065,275746.55830000003,0.24382589907924504,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-20,1130915.785982114,3762.505600000002,0.0,0.0,0.0,3762.505600000002,0.0033269547093045066,0.0,0.0033269547093045066,1134678.291582114,1.134678291582114,0.0,0.0,0.0,2948098.4126,2.5981799726593717,275663.0522,0.242943796708788,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-21,1134678.291582114,6667.3702499999945,0.0,0.0,0.0,6667.3702499999945,0.0058760005364194385,0.0,0.0058760005364194385,1141345.661832114,1.141345661832114,0.0,0.0,0.0,2936335.1133499998,2.5726957323660633,275688.0693,0.2415465169924589,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-24,1141345.661832114,5138.723249999992,0.0,0.0,0.0,5138.723249999992,0.004502337391593706,0.0,0.004502337391593706,1146484.385082114,1.146484385082114,0.0,0.0,0.0,2929996.5342,2.555635796112606,275656.1683,0.24043604246756212,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-25,1146484.385082114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146484.385082114,1.146484385082114,0.0,0.0,0.0,2929996.5342,2.555635796112606,275656.1683,0.24043604246756212,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-26,1146484.385082114,1900.2800000000343,0.0,0.0,0.0,1900.2800000000343,0.0016574844147257458,0.0,0.0016574844147257458,1148384.665082114,1.1483846650821141,0.0,0.0,0.0,2944916.3071999997,2.564398843648288,275650.47349999996,0.24003322395487567,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-27,1148384.665082114,-1039.308000000081,0.0,0.0,0.0,-1039.308000000081,-0.000905017309618782,0.0,-0.000905017309618782,1147345.3570821139,1.147345357082114,0.0,0.0,0.0,2940701.8964,2.563048587113024,275548.5122,0.24016178781667338,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-28,1147345.3570821139,10927.753850000017,0.0,0.0,0.0,10927.753850000017,0.009524380590854593,0.0,0.009524380590854593,1158273.1109321138,1.1582731109321138,0.0,0.0,0.0,2950761.2921,2.547552269192705,275816.0735,0.23812697618270579,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9680679878443206,29,0
1990-12-31,1158273.1109321138,2905.7810000000068,568.7784684341214,520.6965,48.0819684341213,2337.0025315658854,0.0025087183433461523,0.0004910573016552202,0.002017661041690932,1160610.1134636796,1.1606101134636795,0.0,72.0,72.0,2962985.2260000003,2.5529548567842326,275833.1786,0.237662222136609,0.0195712954333644,0.0,0.0195712954333644,0,0,0.0,5.0,1.0,0.9680679878443206,29,0
1991-01-01,1160610.1134636796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160610.1134636796,1.1606101134636795,0.0,0.0,0.0,2962985.2260000003,2.5529548567842326,275833.1786,0.237662222136609,0.0,0.0,0.0,0,6,0.0,5.0,1.0,0.9561060167927947,29,0
1991-01-02,1160610.1134636796,-6575.443999999955,543.1131795609417,326.857175,216.25600456094173,-7118.557179560897,-0.005665506377827827,0.0004679548913632123,-0.00613346126919104,1153491.5562841187,1.1534915562841186,19.0,10.0,29.0,2952062.8474000003,2.5592409682736093,316403.56440000003,0.27430071999769895,0.002086811352253756,0.002086811352253756,0.0017201834862385322,6,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-03,1153491.5562841187,-4028.3340000001153,0.0,0.0,0.0,-4028.3340000001153,-0.00349229604504178,0.0,-0.00349229604504178,1149463.2222841186,1.1494632222841186,0.0,0.0,0.0,2957548.5415,2.572982313973476,316627.2072,0.2754565792638624,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-04,1149463.2222841186,-4410.431999999948,0.0,0.0,0.0,-4410.431999999948,-0.0038369492076796513,0.0,-0.0038369492076796513,1145052.7902841186,1.1450527902841185,0.0,0.0,0.0,2950904.7065000003,2.577090533762903,316653.5054,0.2765405299099177,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-07,1145052.7902841186,-4965.4845999999025,0.0,0.0,0.0,-4965.4845999999025,-0.004336467839852022,0.0,-0.004336467839852022,1140087.3056841188,1.1400873056841188,0.0,0.0,0.0,2951504.4523,2.588840729639495,316411.435,0.27753263580996956,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-08,1140087.3056841188,8211.115199999902,0.0,0.0,0.0,8211.115199999902,0.007202181060223941,0.0,0.007202181060223941,1148298.4208841186,1.1482984208841187,0.0,0.0,0.0,2932166.1027,2.5534878820458657,316397.589,0.2755360307439885,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-09,1148298.4208841186,-4204.919449999999,0.0,0.0,0.0,-4204.919449999999,-0.003661869922944309,0.0,-0.003661869922944309,1144093.5014341187,1.1440935014341187,0.0,0.0,0.0,2928615.4176000003,2.5597692967655066,316274.4033,0.2764410451624371,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-10,1144093.5014341187,5564.811199999979,46.022456409536154,45.5,0.522456409536155,5518.788743590443,0.00486394791424346,4.0226132175252376e-05,0.004823721782068208,1149612.290177709,1.149612290177709,0.0,2.0,2.0,2940429.1799999997,2.5577572587932784,316277.2576,0.27511645474067553,0.00010767160161507402,0.0,0.00010767160161507402,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-11,1149612.290177709,2119.4589499999856,0.0,0.0,0.0,2119.4589499999856,0.001843629341916966,0.0,0.001843629341916966,1151731.7491277088,1.1517317491277088,0.0,0.0,0.0,2937175.88405,2.5502256808276225,316337.14269999997,0.27466217106508123,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-14,1151731.7491277088,2837.9450500000153,0.0,0.0,0.0,2837.9450500000153,0.0024640677415981626,0.0,0.0024640677415981626,1154569.6941777088,1.1545696941777088,0.0,0.0,0.0,2930018.1138,2.5377576845950176,316553.4577,0.274174403932758,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-15,1154569.6941777088,828.4203000000757,0.0,0.0,0.0,828.4203000000757,0.0007175143295183072,0.0,0.0007175143295183072,1155398.114477709,1.155398114477709,0.0,0.0,0.0,2931246.8855,2.537001617684873,316824.4069,0.2742123281404338,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-16,1155398.114477709,1543.2596999999687,0.0,0.0,0.0,1543.2596999999687,0.0013356951865007936,0.0,0.0013356951865007936,1156941.374177709,1.156941374177709,0.0,0.0,0.0,2939490.1978,2.5407425677806965,317050.2255,0.2740417384807783,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-17,1156941.374177709,-13026.312449999998,0.0,0.0,0.0,-13026.312449999998,-0.0112592675313893,0.0,-0.0112592675313893,1143915.061727709,1.143915061727709,0.0,0.0,0.0,2945249.9442499997,2.5747103458902356,316736.5285,0.27688815288577273,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-18,1143915.061727709,-5844.955400000024,0.0,0.0,0.0,-5844.955400000024,-0.005109606119856585,0.0,-0.005109606119856585,1138070.1063277088,1.1380701063277088,0.0,0.0,0.0,2951787.80265,2.593678356225999,316734.2515,0.2783082076745068,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-21,1138070.1063277088,6243.240000000089,0.0,0.0,0.0,6243.240000000089,0.005485813189615878,0.0,0.005485813189615878,1144313.3463277088,1.1443133463277089,0.0,0.0,0.0,2954008.0535500003,2.581467797286383,316784.7411,0.27683391277102093,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-22,1144313.3463277088,-2161.615200000052,0.0,0.0,0.0,-2161.615200000052,-0.0018890063695726643,0.0,-0.0018890063695726643,1142151.7311277087,1.1421517311277087,0.0,0.0,0.0,2954986.1104,2.587209763699593,316750.34,0.2773277239507006,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-23,1142151.7311277087,10796.67639999992,0.0,0.0,0.0,10796.67639999992,0.009452926529594953,0.0,0.009452926529594953,1152948.4075277087,1.1529484075277088,0.0,0.0,0.0,2960418.0433,2.5676934232018986,316961.27300000004,0.27491366563371794,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-24,1152948.4075277087,5464.494600000082,0.0,0.0,0.0,5464.494600000082,0.0047395829373820045,0.0,0.0047395829373820045,1158412.9021277088,1.1584129021277088,0.0,0.0,0.0,2951249.38405,2.5476661893434613,316621.4043,0.2733234442731493,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-25,1158412.9021277088,-1045.5133499999476,0.0,0.0,0.0,-1045.5133499999476,-0.000902539455559936,0.0,-0.000902539455559936,1157367.3887777089,1.157367388777709,0.0,0.0,0.0,2954449.7302,2.552732830428359,316535.2785,0.2734959370457912,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-28,1157367.3887777089,5480.475999999995,0.0,0.0,0.0,5480.475999999995,0.00473529499201451,0.0,0.00473529499201451,1162847.864777709,1.162847864777709,0.0,0.0,0.0,2958322.957,2.5440326689386112,316887.3027,0.27250968273530474,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-29,1162847.864777709,469.7389500000163,0.0,0.0,0.0,469.7389500000163,0.00040395563704269437,0.0,0.00040395563704269437,1163317.6037277088,1.1633176037277089,0.0,0.0,0.0,2956071.99405,2.541070456234505,316920.9195,0.2724285427165081,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-30,1163317.6037277088,5205.426799999885,0.0,0.0,0.0,5205.426799999885,0.004474639413449716,0.0,0.004474639413449716,1168523.0305277086,1.1685230305277086,0.0,0.0,0.0,2956448.78005,2.5300731802563265,317002.0451,0.2712843793560841,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-01-31,1168523.0305277086,-4151.123999999991,234.76790540683186,202.75,32.01790540683186,-4385.891905406823,-0.0035524537313786023,0.00020090995151444293,-0.0037533636828930455,1164137.1386223016,1.1641371386223016,0.0,16.0,16.0,2955175.4321999997,2.5385114297593003,316957.2848,0.2722679951393898,0.004701457451810061,0.0,0.004701457451810061,0,0,0.0,0.0,1.0,0.9561060167927947,28,0
1991-02-01,1164137.1386223016,2263.7956000000486,447.1507369029526,429.94835,17.20238690295255,1816.644863097096,0.0019446124729592753,0.00038410486365217524,0.0015605076093071,1165953.7834853989,1.1659537834853988,35.0,0.0,35.0,2489020.8064,2.1347508294535844,178003.5884,0.15266779088609486,0.0026533018867924527,0.0026533018867924527,0.0,13,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-04,1165953.7834853989,3463.3436999999885,97.54781606183015,92.0,5.547816061830153,3365.7958839381586,0.002970395352761733,8.366353576230899e-05,0.0028867318169994243,1169319.579369337,1.1693195793693372,0.0,8.0,8.0,2492724.6289,2.13177361679382,178011.5394,0.15223514815001138,0.0004968944099378882,0.0,0.0004968944099378882,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-05,1169319.579369337,6908.047499999988,0.0,0.0,0.0,6908.047499999988,0.005907749790460009,0.0,0.005907749790460009,1176227.6268693372,1.1762276268693372,0.0,0.0,0.0,2496897.32075,2.122801117497788,177991.9185,0.1513243818067304,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-06,1176227.6268693372,9978.228000000077,0.0,0.0,0.0,9978.228000000077,0.008483245735826032,0.0,0.008483245735826032,1186205.8548693373,1.1862058548693373,0.0,0.0,0.0,2500827.5032,2.108257595369457,178094.8716,0.15013825034577788,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-07,1186205.8548693373,-3558.202600000088,0.0,0.0,0.0,-3558.202600000088,-0.002999650174877977,0.0,-0.002999650174877977,1182647.652269337,1.182647652269337,0.0,0.0,0.0,2492740.3317,2.1077624657832588,178037.97100000002,0.1505418546752871,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-08,1182647.652269337,1196.0694000000285,0.0,0.0,0.0,1196.0694000000285,0.0010113488981311864,0.0,0.0010113488981311864,1183843.721669337,1.183843721669337,0.0,0.0,0.0,2498782.4636999997,2.1107367619236674,178013.6726,0.15036923315265216,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-11,1183843.721669337,2273.132299999995,0.0,0.0,0.0,2273.132299999995,0.0019201286946850158,0.0,0.0019201286946850158,1186116.853969337,1.186116853969337,0.0,0.0,0.0,2499148.11355,2.1069999175769296,178078.1333,0.15013540420074292,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-12,1186116.853969337,149.5050000000913,0.0,0.0,0.0,149.5050000000913,0.00012604575974093377,0.0,0.00012604575974093377,1186266.358969337,1.186266358969337,0.0,0.0,0.0,2501760.27555,2.1089363755738657,178101.2133,0.15013593865608693,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-13,1186266.358969337,-5044.594900000069,0.0,0.0,0.0,-5044.594900000069,-0.004252497646804181,0.0,-0.004252497646804181,1181221.764069337,1.181221764069337,0.0,0.0,0.0,2504224.4318,2.120029030935637,178149.3898,0.15081790330908834,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-14,1181221.764069337,-1147.8684000000126,23.81782074615359,23.0,0.8178207461535911,-1171.686220746166,-0.0009717636729326581,2.0163716476151465e-05,-0.0009919273894088095,1180050.0778485907,1.1800500778485907,0.0,2.0,2.0,2505627.5612,2.123323076058041,178174.0096,0.15098851561014945,0.00023454907939486337,0.0,0.00023454907939486337,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-15,1180050.0778485907,-298.29904999998274,0.0,0.0,0.0,-298.29904999998274,-0.00025278507717556097,0.0,-0.00025278507717556097,1179751.7787985906,1.1797517787985907,0.0,0.0,0.0,2504051.441,2.122523980044362,178152.5305,0.15100848644739745,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-18,1179751.7787985906,-133.9105500000009,0.0,0.0,0.0,-133.9105500000009,-0.00011350739401840086,0.0,-0.00011350739401840086,1179617.8682485907,1.1796178682485907,0.0,0.0,0.0,2505517.06355,2.1240073849254304,178152.5305,0.15102562897297214,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-19,1179617.8682485907,-2583.6215500000285,0.0,0.0,0.0,-2583.6215500000285,-0.0021902190697026306,0.0,-0.0021902190697026306,1177034.2466985907,1.1770342466985908,0.0,0.0,0.0,2501540.0027,2.125290754892183,178087.3345,0.15130174419266812,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-20,1177034.2466985907,-1712.9191999999434,37.048708968648825,36.125,0.9237089686488248,-1749.9679089685922,-0.001455284079290328,3.147632201235015e-05,-0.001486760401302678,1175284.2787896222,1.1752842787896223,0.0,2.0,2.0,2497281.898,2.1248322155486075,178090.6932,0.151529886355162,0.00016931933626820184,0.0,0.00016931933626820184,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-21,1175284.2787896222,2964.7531999998955,0.0,0.0,0.0,2964.7531999998955,0.0025225839003421156,0.0,0.0025225839003421156,1178249.0319896222,1.1782490319896222,0.0,0.0,0.0,2497735.6888,2.1198707751809125,178153.53519999998,0.1512019364014798,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-22,1178249.0319896222,649.0040000000531,34.21110547657015,31.0,3.211105476570148,614.7928945234829,0.000550820736855712,2.9035547280527258e-05,0.0005217851895751847,1178863.8248841455,1.1788638248841454,0.0,4.0,4.0,2490186.7460000003,2.1123616599607904,178019.6712,0.15100952921131086,0.00033715441672285906,0.0,0.00033715441672285906,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-25,1178863.8248841455,-6519.004499999996,0.0,0.0,0.0,-6519.004499999996,-0.005529904610178924,0.0,-0.005529904610178924,1172344.8203841455,1.1723448203841456,0.0,0.0,0.0,2493017.2766,2.1265221914684673,177953.6046,0.1517928867905003,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-26,1172344.8203841455,-6678.8294999999625,0.0,0.0,0.0,-6678.8294999999625,-0.005696983842869278,0.0,-0.005696983842869278,1165665.9908841455,1.1656659908841456,0.0,0.0,0.0,2495711.6201,2.1410177869279936,177955.7454,0.1526644397208693,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-27,1165665.9908841455,587.2043999999469,39.354596389660244,36.668000000000006,2.6865963896602403,547.8498036102866,0.0005037501347659277,3.37614691493317e-05,0.0004699886656165959,1166213.8406877557,1.1662138406877558,0.0,2.0,2.0,2495839.4158,2.1401215872451997,177959.1296,0.15259562473984314,5.722788142382969e-05,0.0,5.722788142382969e-05,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-02-28,1166213.8406877557,-3892.5358999999526,1183.7578410820524,1131.2894000000001,52.46844108205235,-5076.293741082005,-0.0033377548475195533,0.0010150435535767183,-0.004352798401096271,1161137.5469466737,1.1611375469466736,0.0,104.0,104.0,2506091.66965,2.1583073221945295,177964.5479,0.15326741295032223,0.006595995288574794,0.0,0.006595995288574794,0,0,0.0,0.0,1.0,0.7489295093912797,24,0
1991-03-01,1161137.5469466737,-14512.693250000018,309.63249703641566,304.77639999999997,4.8560970364157106,-14822.325747036433,-0.012498685696765715,0.0002666630648975438,-0.012765348761663258,1146315.2211996373,1.1463152211996372,28.0,0.0,28.0,2673525.93,2.3322781382961244,261521.2821,0.2281408091452487,0.0008221993833504625,0.0008221993833504625,0.0,10,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-04,1146315.2211996373,-6361.869250000069,0.0,0.0,0.0,-6361.869250000069,-0.005549842776529017,0.0,-0.005549842776529017,1139953.3519496373,1.1399533519496372,0.0,0.0,0.0,2676062.7512499997,2.3475195249640595,261377.4557,0.22928785222041922,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-05,1139953.3519496373,-2721.5677499999224,0.0,0.0,0.0,-2721.5677499999224,-0.002387437823964713,0.0,-0.002387437823964713,1137231.7841996374,1.1372317841996373,0.0,0.0,0.0,2682097.125,2.3584436895488374,261284.0777,0.22975446283704326,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-06,1137231.7841996374,-3719.6780000000044,0.0,0.0,0.0,-3719.6780000000044,-0.003270817832987182,0.0,-0.003270817832987182,1133512.1061996373,1.1335121061996374,0.0,0.0,0.0,2680467.546,2.364745406193226,261255.01320000002,0.23048277276536389,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-07,1133512.1061996373,3676.549499999963,0.0,0.0,0.0,3676.549499999963,0.0032435026321213714,0.0,0.0032435026321213714,1137188.6556996373,1.1371886556996373,0.0,0.0,0.0,2679593.25325,2.356331326222581,261164.5055,0.2296580292030109,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-08,1137188.6556996373,-8622.539999999994,0.0,0.0,0.0,-8622.539999999994,-0.0075823302991842745,0.0,-0.0075823302991842745,1128566.1156996372,1.1285661156996372,0.0,0.0,0.0,2678622.077,2.373473773257342,261133.8528,0.2313855158039315,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-11,1128566.1156996372,8143.1354999999785,0.0,0.0,0.0,8143.1354999999785,0.007215470486593306,0.0,0.007215470486593306,1136709.2511996373,1.1367092511996373,0.0,0.0,0.0,2665782.725,2.345175533837382,261073.44819999998,0.22967478088567816,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-12,1136709.2511996373,-3558.7764999999554,0.0,0.0,0.0,-3558.7764999999554,-0.0031307711239652227,0.0,-0.0031307711239652227,1133150.4746996374,1.1331504746996375,0.0,0.0,0.0,2675364.997,2.360997110916937,261118.6789,0.23043601421886564,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-13,1133150.4746996374,-3547.382500000018,0.0,0.0,0.0,-3547.382500000018,-0.0031305484833691814,0.0,-0.0031305484833691814,1129603.0921996373,1.1296030921996374,0.0,0.0,0.0,2682439.7305,2.3746745640334406,261149.7138,0.2311871449390884,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-14,1129603.0921996373,7492.503999999946,0.0,0.0,0.0,7492.503999999946,0.006632864279266491,0.0,0.006632864279266491,1137095.5961996373,1.1370955961996372,0.0,0.0,0.0,2671939.23,2.3497929628169043,261126.16999999998,0.22964311081031982,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
1991-03-15,1137095.5961996373,3752.4342500001003,0.0,0.0,0.0,3752.4342500001003,0.0033000165179966926,0.0,0.0033000165179966926,1140848.0304496374,1.1408480304496373,0.0,0.0,0.0,2649249.98625,2.3221760616143263,261014.7555,0.22879011799417964,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8791607887830151,28,0
