Date,Symbol,Trade contracts,End contracts,Vendor roll label date,Executed roll,Physical contract turnover,Charged contract turnover
1996-01-31,BRN,0.0,27.0,True,True,54.0,54.0
1996-01-31,HO,0.0,3.0,True,True,6.0,6.0
1996-01-31,GC,0.0,-10.0,True,True,20.0,20.0
1996-02-01,NKD,-1.0,3.0,False,False,1.0,1.0
1996-02-01,SNK,-1.0,3.0,False,False,1.0,1.0
1996-02-01,LLG,-1.0,0.0,False,False,1.0,1.0
1996-02-01,6B,-14.0,-6.0,False,False,14.0,14.0
1996-02-01,6C,-4.0,12.0,False,False,4.0,4.0
1996-02-01,BRN,-18.0,9.0,False,False,18.0,18.0
1996-02-01,CL,-13.0,7.0,False,False,13.0,13.0
1996-02-01,GAS,-7.0,8.0,False,False,7.0,7.0
1996-02-01,HO,1.0,4.0,False,False,1.0,1.0
1996-02-01,GC,23.0,13.0,False,False,23.0,23.0
1996-02-01,PL,16.0,15.0,False,False,16.0,16.0
1996-02-01,CC,-3.0,-3.0,False,False,3.0,3.0
1996-02-01,HE,-4.0,8.0,False,False,4.0,4.0
1996-02-01,KC,-1.0,-1.0,False,False,1.0,1.0
1996-02-01,KE,-7.0,7.0,False,False,7.0,7.0
1996-02-01,LE,-2.0,-3.0,False,False,2.0,2.0
1996-02-01,SB,-18.0,9.0,False,False,18.0,18.0
1996-02-01,ZC,-12.0,12.0,False,False,12.0,12.0
1996-02-01,ZL,8.0,-20.0,False,False,8.0,8.0
1996-02-01,ZW,-5.0,7.0,False,False,5.0,5.0
1996-02-05,LE,0.0,-3.0,True,True,6.0,6.0
1996-02-12,GAS,0.0,8.0,True,True,16.0,16.0
1996-02-14,HE,0.0,8.0,True,True,16.0,16.0
1996-02-16,CC,0.0,-3.0,True,True,6.0,6.0
1996-02-20,CL,0.0,7.0,True,True,14.0,14.0
1996-02-21,KC,0.0,-1.0,True,True,2.0,2.0
1996-02-23,CT,0.0,6.0,True,True,12.0,12.0
1996-02-26,NG,0.0,1.0,True,True,2.0,2.0
1996-02-29,BRN,0.0,9.0,True,True,18.0,18.0
1996-02-29,HO,0.0,4.0,True,True,8.0,8.0
1996-02-29,KE,0.0,7.0,True,True,14.0,14.0
1996-02-29,RS,0.0,-70.0,True,True,140.0,140.0
1996-02-29,SB,0.0,9.0,True,True,18.0,18.0
1996-02-29,ZC,0.0,12.0,True,True,24.0,24.0
1996-02-29,ZL,0.0,-20.0,True,True,40.0,40.0
1996-02-29,ZS,0.0,3.0,True,True,6.0,6.0
1996-02-29,ZW,0.0,7.0,True,True,14.0,14.0
1996-03-01,YAP,1.0,1.0,False,False,1.0,1.0
1996-03-01,LLG,4.0,4.0,False,False,4.0,4.0
1996-03-01,YXT,3.0,3.0,False,False,3.0,3.0
1996-03-01,YYT,7.0,7.0,False,False,7.0,7.0
1996-03-01,ZT,2.0,2.0,False,False,2.0,2.0
1996-03-01,ZN,1.0,1.0,False,False,1.0,1.0
1996-03-01,6C,-12.0,0.0,False,False,12.0,12.0
1996-03-01,6S,-5.0,-5.0,False,False,5.0,5.0
1996-03-01,HO,1.0,5.0,False,False,1.0,1.0
1996-03-01,GC,-19.0,-6.0,False,False,19.0,19.0
1996-03-01,PL,-17.0,-2.0,False,False,17.0,17.0
1996-03-01,SI,4.0,4.0,False,False,4.0,4.0
1996-03-01,CC,1.0,-2.0,False,False,1.0,1.0
1996-03-01,GF,-1.0,-15.0,False,False,1.0,1.0
1996-03-01,HE,2.0,10.0,False,False,2.0,2.0
1996-03-01,KE,4.0,11.0,False,False,4.0,4.0
1996-03-01,RS,-1.0,-71.0,False,False,1.0,1.0
1996-03-01,ZC,6.0,18.0,False,False,6.0,6.0
1996-03-01,ZL,-7.0,-27.0,False,False,7.0,7.0
1996-03-07,NKD,0.0,3.0,True,True,6.0,6.0
1996-03-07,SNK,0.0,3.0,True,True,6.0,6.0
1996-03-12,GAS,0.0,8.0,True,True,16.0,16.0
1996-03-15,LFT,0.0,9.0,True,True,18.0,18.0
1996-03-15,YXT,0.0,3.0,True,True,6.0,6.0
1996-03-15,YYT,0.0,7.0,True,True,14.0,14.0
1996-03-18,6B,0.0,-6.0,True,True,12.0,12.0
1996-03-18,6J,0.0,-4.0,True,True,8.0,8.0
1996-03-18,6S,0.0,-5.0,True,True,10.0,10.0
1996-03-20,CL,0.0,7.0,True,True,14.0,14.0
1996-03-26,NG,0.0,1.0,True,True,2.0,2.0
1996-03-28,GF,0.0,-15.0,True,True,30.0,30.0
1996-03-29,YAP,0.0,1.0,True,True,2.0,2.0
1996-03-29,BRN,0.0,9.0,True,True,18.0,18.0
1996-03-29,HO,0.0,5.0,True,True,10.0,10.0
1996-03-29,GC,0.0,-6.0,True,True,12.0,12.0
1996-03-29,PL,0.0,-2.0,True,True,4.0,4.0
1996-04-01,LFT,1.0,10.0,False,False,1.0,1.0
1996-04-01,YAP,2.0,3.0,False,False,2.0,2.0
1996-04-01,YXT,-1.0,2.0,False,False,1.0,1.0
1996-04-01,YYT,-4.0,3.0,False,False,4.0,4.0
1996-04-01,ZT,1.0,3.0,False,False,1.0,1.0
1996-04-01,ZF,2.0,2.0,False,False,2.0,2.0
1996-04-01,ZN,1.0,2.0,False,False,1.0,1.0
1996-04-01,6A,11.0,11.0,False,False,11.0,11.0
1996-04-01,6B,-1.0,-7.0,False,False,1.0,1.0
1996-04-01,6J,-2.0,-6.0,False,False,2.0,2.0
1996-04-01,6S,-1.0,-6.0,False,False,1.0,1.0
1996-04-01,GAS,-3.0,5.0,False,False,3.0,3.0
1996-04-01,NG,2.0,3.0,False,False,2.0,2.0
1996-04-01,GC,-1.0,-7.0,False,False,1.0,1.0
1996-04-01,SI,-14.0,-10.0,False,False,14.0,14.0
1996-04-01,CC,-15.0,-17.0,False,False,15.0,15.0
1996-04-01,HE,-5.0,5.0,False,False,5.0,5.0
1996-04-01,LE,-9.0,-12.0,False,False,9.0,9.0
1996-04-01,RS,-3.0,-74.0,False,False,3.0,3.0
1996-04-01,SB,1.0,10.0,False,False,1.0,1.0
1996-04-01,ZC,1.0,19.0,False,False,1.0,1.0
1996-04-01,ZL,-2.0,-29.0,False,False,2.0,2.0
1996-04-01,ZS,-2.0,1.0,False,False,2.0,2.0
1996-04-01,ZW,1.0,8.0,False,False,1.0,1.0
1996-04-08,LE,0.0,-12.0,True,True,24.0,24.0
1996-04-11,GAS,0.0,5.0,True,True,10.0,10.0
1996-04-12,HE,0.0,5.0,True,True,10.0,10.0
1996-04-17,CC,0.0,-17.0,True,True,34.0,34.0
1996-04-22,CL,0.0,7.0,True,True,14.0,14.0
1996-04-22,KC,0.0,-1.0,True,True,2.0,2.0
1996-04-24,CT,0.0,6.0,True,True,12.0,12.0
1996-04-25,NG,0.0,3.0,True,True,6.0,6.0
1996-04-25,GF,0.0,-15.0,True,True,30.0,30.0
1996-04-30,BRN,0.0,9.0,True,True,18.0,18.0
1996-04-30,HO,0.0,5.0,True,True,10.0,10.0
1996-04-30,SI,0.0,-10.0,True,True,20.0,20.0
1996-04-30,KE,0.0,11.0,True,True,22.0,22.0
1996-04-30,SB,0.0,10.0,True,True,20.0,20.0
1996-04-30,ZC,0.0,19.0,True,True,38.0,38.0
1996-04-30,ZL,0.0,-29.0,True,True,58.0,58.0
1996-04-30,ZS,0.0,1.0,True,True,2.0,2.0
1996-04-30,ZW,0.0,8.0,True,True,16.0,16.0
1996-05-01,LFT,-4.0,6.0,False,False,4.0,4.0
1996-05-01,YAP,-2.0,1.0,False,False,2.0,2.0
1996-05-01,LLG,-1.0,3.0,False,False,1.0,1.0
1996-05-01,YXT,-1.0,1.0,False,False,1.0,1.0
1996-05-01,YYT,-3.0,0.0,False,False,3.0,3.0
1996-05-01,ZT,-2.0,1.0,False,False,2.0,2.0
1996-05-01,ZF,-2.0,0.0,False,False,2.0,2.0
1996-05-01,ZN,-1.0,1.0,False,False,1.0,1.0
1996-05-01,6A,-4.0,7.0,False,False,4.0,4.0
1996-05-01,6B,3.0,-4.0,False,False,3.0,3.0
1996-05-01,6J,3.0,-3.0,False,False,3.0,3.0
1996-05-01,6S,2.0,-4.0,False,False,2.0,2.0
1996-05-01,BRN,-6.0,3.0,False,False,6.0,6.0
1996-05-01,CL,-4.0,3.0,False,False,4.0,4.0
1996-05-01,GAS,1.0,6.0,False,False,1.0,1.0
1996-05-01,HO,-2.0,3.0,False,False,2.0,2.0
1996-05-01,HG,6.0,6.0,False,False,6.0,6.0
1996-05-01,PL,1.0,-1.0,False,False,1.0,1.0
1996-05-01,SI,5.0,-5.0,False,False,5.0,5.0
1996-05-01,CC,9.0,-8.0,False,False,9.0,9.0
1996-05-01,CT,-1.0,5.0,False,False,1.0,1.0
1996-05-01,GF,12.0,-3.0,False,False,12.0,12.0
1996-05-01,HE,1.0,6.0,False,False,1.0,1.0
1996-05-01,KC,1.0,0.0,False,False,1.0,1.0
1996-05-01,KE,-9.0,2.0,False,False,9.0,9.0
1996-05-01,LE,6.0,-6.0,False,False,6.0,6.0
1996-05-01,RS,74.0,0.0,False,False,74.0,74.0
1996-05-01,ZC,-17.0,2.0,False,False,17.0,17.0
1996-05-01,ZL,31.0,2.0,False,False,31.0,31.0
1996-05-01,ZM,1.0,1.0,False,False,1.0,1.0
1996-05-01,ZS,1.0,2.0,False,False,1.0,1.0
1996-05-01,ZW,-7.0,1.0,False,False,7.0,7.0
1996-05-10,GAS,0.0,6.0,True,True,12.0,12.0
1996-05-21,CL,0.0,3.0,True,True,6.0,6.0
1996-05-24,GF,0.0,-3.0,True,True,6.0,6.0
1996-05-28,NG,0.0,3.0,True,True,6.0,6.0
1996-05-30,LLG,0.0,3.0,True,True,6.0,6.0
1996-05-31,ZT,0.0,1.0,True,True,2.0,2.0
1996-05-31,ZN,0.0,1.0,True,True,2.0,2.0
1996-05-31,BRN,0.0,3.0,True,True,6.0,6.0
1996-05-31,HO,0.0,3.0,True,True,6.0,6.0
1996-05-31,GC,0.0,-7.0,True,True,14.0,14.0
1996-06-03,LFT,2.0,8.0,False,False,2.0,2.0
1996-06-03,YAP,-1.0,0.0,False,False,1.0,1.0
1996-06-03,LLG,1.0,4.0,False,False,1.0,1.0
1996-06-03,YXT,2.0,3.0,False,False,2.0,2.0
1996-06-03,YYT,-15.0,-15.0,False,False,15.0,15.0
1996-06-03,ZT,-12.0,-11.0,False,False,12.0,12.0
1996-06-03,ZF,-10.0,-10.0,False,False,10.0,10.0
1996-06-03,ZN,-8.0,-7.0,False,False,8.0,8.0
1996-06-03,ZB,-5.0,-5.0,False,False,5.0,5.0
1996-06-03,6A,4.0,11.0,False,False,4.0,4.0
1996-06-03,6C,16.0,16.0,False,False,16.0,16.0
1996-06-03,6J,-2.0,-5.0,False,False,2.0,2.0
1996-06-03,6S,-2.0,-6.0,False,False,2.0,2.0
1996-06-03,BRN,3.0,6.0,False,False,3.0,3.0
1996-06-03,CL,1.0,4.0,False,False,1.0,1.0
1996-06-03,GAS,4.0,10.0,False,False,4.0,4.0
1996-06-03,HO,2.0,5.0,False,False,2.0,2.0
1996-06-03,NG,2.0,5.0,False,False,2.0,2.0
1996-06-03,GC,-11.0,-18.0,False,False,11.0,11.0
1996-06-03,HG,-6.0,0.0,False,False,6.0,6.0
1996-06-03,PL,1.0,0.0,False,False,1.0,1.0
1996-06-03,SI,-4.0,-9.0,False,False,4.0,4.0
1996-06-03,CC,-8.0,-16.0,False,False,8.0,8.0
1996-06-03,CT,-5.0,0.0,False,False,5.0,5.0
1996-06-03,KE,1.0,3.0,False,False,1.0,1.0
1996-06-03,LE,-3.0,-9.0,False,False,3.0,3.0
1996-06-03,RS,51.0,51.0,False,False,51.0,51.0
1996-06-03,SB,7.0,17.0,False,False,7.0,7.0
1996-06-03,ZC,3.0,5.0,False,False,3.0,3.0
1996-06-03,ZL,-18.0,-16.0,False,False,18.0,18.0
1996-06-03,ZM,1.0,2.0,False,False,1.0,1.0
1996-06-03,ZS,1.0,3.0,False,False,1.0,1.0
1996-06-03,ZW,2.0,3.0,False,False,2.0,2.0
1996-06-10,LE,0.0,-9.0,True,True,18.0,18.0
1996-06-12,GAS,0.0,10.0,True,True,20.0,20.0
1996-06-13,NKD,0.0,3.0,True,True,6.0,6.0
1996-06-13,SNK,0.0,3.0,True,True,6.0,6.0
1996-06-14,HE,0.0,6.0,True,True,12.0,12.0
1996-06-17,YXT,0.0,3.0,True,True,6.0,6.0
1996-06-17,YYT,0.0,-15.0,True,True,30.0,30.0
1996-06-17,6A,0.0,11.0,True,True,22.0,22.0
1996-06-17,6B,0.0,-4.0,True,True,8.0,8.0
1996-06-17,6J,0.0,-5.0,True,True,10.0,10.0
1996-06-17,6S,0.0,-6.0,True,True,12.0,12.0
1996-06-17,CC,0.0,-16.0,True,True,32.0,32.0
1996-06-18,6C,0.0,16.0,True,True,32.0,32.0
1996-06-20,CL,0.0,4.0,True,True,8.0,8.0
1996-06-21,LFT,0.0,8.0,True,True,16.0,16.0
1996-06-25,NG,0.0,5.0,True,True,10.0,10.0
1996-06-28,BRN,0.0,6.0,True,True,12.0,12.0
1996-06-28,HO,0.0,5.0,True,True,10.0,10.0
1996-06-28,SI,0.0,-9.0,True,True,18.0,18.0
1996-06-28,KE,0.0,3.0,True,True,6.0,6.0
1996-06-28,SB,0.0,17.0,True,True,34.0,34.0
1996-06-28,ZC,0.0,5.0,True,True,10.0,10.0
1996-06-28,ZL,0.0,-16.0,True,True,32.0,32.0
1996-06-28,ZM,0.0,2.0,True,True,4.0,4.0
1996-06-28,ZS,0.0,3.0,True,True,6.0,6.0
1996-06-28,ZW,0.0,3.0,True,True,6.0,6.0
1996-07-01,LFT,5.0,13.0,False,False,5.0,5.0
1996-07-01,NKD,-1.0,2.0,False,False,1.0,1.0
1996-07-01,YAP,7.0,7.0,False,False,7.0,7.0
1996-07-01,LLG,2.0,6.0,False,False,2.0,2.0
1996-07-01,YXT,-2.0,1.0,False,False,2.0,2.0
1996-07-01,YYT,-10.0,-25.0,False,False,10.0,10.0
1996-07-01,ZT,-6.0,-17.0,False,False,6.0,6.0
1996-07-01,ZF,-5.0,-15.0,False,False,5.0,5.0
1996-07-01,ZN,-4.0,-11.0,False,False,4.0,4.0
1996-07-01,ZB,-3.0,-8.0,False,False,3.0,3.0
1996-07-01,6A,4.0,15.0,False,False,4.0,4.0
1996-07-01,6B,-5.0,-9.0,False,False,5.0,5.0
1996-07-01,6C,-50.0,-34.0,False,False,50.0,50.0
1996-07-01,6S,-2.0,-8.0,False,False,2.0,2.0
1996-07-01,BRN,4.0,10.0,False,False,4.0,4.0
1996-07-01,CL,3.0,7.0,False,False,3.0,3.0
1996-07-01,GAS,5.0,15.0,False,False,5.0,5.0
1996-07-01,HO,4.0,9.0,False,False,4.0,4.0
1996-07-01,NG,3.0,8.0,False,False,3.0,3.0
1996-07-01,GC,-10.0,-28.0,False,False,10.0,10.0
1996-07-01,HG,-2.0,-2.0,False,False,2.0,2.0
1996-07-01,PL,-1.0,-1.0,False,False,1.0,1.0
1996-07-01,CC,38.0,22.0,False,False,38.0,38.0
1996-07-01,CT,-7.0,-7.0,False,False,7.0,7.0
1996-07-01,GF,-3.0,-6.0,False,False,3.0,3.0
1996-07-01,HE,2.0,8.0,False,False,2.0,2.0
1996-07-01,KE,2.0,5.0,False,False,2.0,2.0
1996-07-01,LE,-6.0,-15.0,False,False,6.0,6.0
1996-07-01,SB,-4.0,13.0,False,False,4.0,4.0
1996-07-01,ZC,4.0,9.0,False,False,4.0,4.0
1996-07-01,ZL,-7.0,-23.0,False,False,7.0,7.0
1996-07-01,ZM,6.0,8.0,False,False,6.0,6.0
1996-07-01,ZS,2.0,5.0,False,False,2.0,2.0
1996-07-01,ZW,3.0,6.0,False,False,3.0,3.0
1996-07-02,RS,21.0,72.0,False,False,21.0,21.0
1996-07-11,GAS,0.0,15.0,True,True,30.0,30.0
1996-07-12,HE,0.0,8.0,True,True,16.0,16.0
1996-07-22,CL,0.0,7.0,True,True,14.0,14.0
1996-07-26,NG,0.0,8.0,True,True,16.0,16.0
1996-07-31,BRN,0.0,10.0,True,True,20.0,20.0
1996-07-31,HO,0.0,9.0,True,True,18.0,18.0
1996-07-31,GC,0.0,-28.0,True,True,56.0,56.0
1996-07-31,ZL,0.0,-23.0,True,True,46.0,46.0
1996-07-31,ZM,0.0,8.0,True,True,16.0,16.0
1996-07-31,ZS,0.0,5.0,True,True,10.0,10.0
1996-08-01,LFT,-6.0,7.0,False,False,6.0,6.0
1996-08-01,YAP,-13.0,-6.0,False,False,13.0,13.0
1996-08-01,YXT,-1.0,0.0,False,False,1.0,1.0
1996-08-01,YYT,28.0,3.0,False,False,28.0,28.0
1996-08-01,ZT,6.0,-11.0,False,False,6.0,6.0
1996-08-01,ZF,17.0,2.0,False,False,17.0,17.0
1996-08-01,ZN,12.0,1.0,False,False,12.0,12.0
1996-08-01,ZB,10.0,2.0,False,False,10.0,10.0
1996-08-01,6A,-8.0,7.0,False,False,8.0,8.0
1996-08-01,6B,3.0,-6.0,False,False,3.0,3.0
1996-08-01,6C,13.0,-21.0,False,False,13.0,13.0
1996-08-01,6M,12.0,12.0,False,False,12.0,12.0
1996-08-01,6S,4.0,-4.0,False,False,4.0,4.0
1996-08-01,BRN,-1.0,9.0,False,False,1.0,1.0
1996-08-01,CL,-1.0,6.0,False,False,1.0,1.0
1996-08-01,GAS,-1.0,14.0,False,False,1.0,1.0
1996-08-01,NG,-5.0,3.0,False,False,5.0,5.0
1996-08-01,GC,9.0,-19.0,False,False,9.0,9.0
1996-08-01,CC,-38.0,-16.0,False,False,38.0,38.0
1996-08-01,HE,-3.0,5.0,False,False,3.0,3.0
1996-08-01,LE,1.0,-14.0,False,False,1.0,1.0
1996-08-01,RS,-33.0,39.0,False,False,33.0,33.0
1996-08-01,SB,-1.0,12.0,False,False,1.0,1.0
1996-08-01,ZC,-1.0,8.0,False,False,1.0,1.0
1996-08-01,ZL,10.0,-13.0,False,False,10.0,10.0
1996-08-01,ZM,-1.0,7.0,False,False,1.0,1.0
1996-08-01,ZW,-1.0,5.0,False,False,1.0,1.0
1996-08-05,LE,0.0,-14.0,True,True,28.0,28.0
1996-08-12,GAS,0.0,14.0,True,True,28.0,28.0
1996-08-14,HE,0.0,5.0,True,True,10.0,10.0
1996-08-20,CL,0.0,6.0,True,True,12.0,12.0
1996-08-20,CC,0.0,-16.0,True,True,32.0,32.0
1996-08-27,NG,0.0,3.0,True,True,6.0,6.0
1996-08-29,LLG,0.0,6.0,True,True,12.0,12.0
1996-08-29,GF,0.0,-6.0,True,True,12.0,12.0
1996-08-30,ZT,0.0,-11.0,True,True,22.0,22.0
1996-08-30,ZF,0.0,2.0,True,True,4.0,4.0
1996-08-30,ZN,0.0,1.0,True,True,2.0,2.0
1996-08-30,ZB,0.0,2.0,True,True,4.0,4.0
1996-08-30,BRN,0.0,9.0,True,True,18.0,18.0
1996-08-30,HO,0.0,9.0,True,True,18.0,18.0
1996-08-30,HG,0.0,-2.0,True,True,4.0,4.0
1996-08-30,SI,0.0,-9.0,True,True,18.0,18.0
1996-08-30,KE,0.0,5.0,True,True,10.0,10.0
1996-08-30,ZC,0.0,8.0,True,True,16.0,16.0
1996-08-30,ZL,0.0,-13.0,True,True,26.0,26.0
1996-08-30,ZM,0.0,7.0,True,True,14.0,14.0
1996-08-30,ZS,0.0,5.0,True,True,10.0,10.0
1996-08-30,ZW,0.0,5.0,True,True,10.0,10.0
1996-09-02,LFT,2.0,9.0,False,False,2.0,2.0
1996-09-02,YAP,-2.0,-8.0,False,False,2.0,2.0
1996-09-02,YXT,6.0,6.0,False,False,6.0,6.0
1996-09-02,YYT,10.0,13.0,False,False,10.0,10.0
1996-09-02,BRN,1.0,10.0,False,False,1.0,1.0
1996-09-02,GAS,1.0,15.0,False,False,1.0,1.0
1996-09-03,NKD,1.0,3.0,False,False,1.0,1.0
1996-09-03,ZF,-12.0,-10.0,False,False,12.0,12.0
1996-09-03,ZN,-9.0,-8.0,False,False,9.0,9.0
1996-09-03,ZB,-7.0,-5.0,False,False,7.0,7.0
1996-09-03,6A,5.0,12.0,False,False,5.0,5.0
1996-09-03,6B,19.0,13.0,False,False,19.0,19.0
1996-09-03,6C,-11.0,-32.0,False,False,11.0,11.0
1996-09-03,6J,-2.0,-7.0,False,False,2.0,2.0
1996-09-03,6M,4.0,16.0,False,False,4.0,4.0
1996-09-03,6S,-2.0,-6.0,False,False,2.0,2.0
1996-09-03,CL,3.0,9.0,False,False,3.0,3.0
1996-09-03,NG,1.0,4.0,False,False,1.0,1.0
1996-09-03,HG,-2.0,-4.0,False,False,2.0,2.0
1996-09-03,PL,1.0,0.0,False,False,1.0,1.0
1996-09-03,GF,18.0,12.0,False,False,18.0,18.0
1996-09-03,HE,4.0,9.0,False,False,4.0,4.0
1996-09-03,KC,4.0,4.0,False,False,4.0,4.0
1996-09-03,KE,4.0,9.0,False,False,4.0,4.0
1996-09-03,RS,23.0,62.0,False,False,23.0,23.0
1996-09-03,SB,13.0,25.0,False,False,13.0,13.0
1996-09-03,ZC,1.0,9.0,False,False,1.0,1.0
1996-09-03,ZL,-7.0,-20.0,False,False,7.0,7.0
1996-09-03,ZM,6.0,13.0,False,False,6.0,6.0
1996-09-03,ZS,2.0,7.0,False,False,2.0,2.0
1996-09-03,ZW,4.0,9.0,False,False,4.0,4.0
1996-09-12,NKD,0.0,3.0,True,True,6.0,6.0
1996-09-12,SNK,0.0,3.0,True,True,6.0,6.0
1996-09-12,GAS,0.0,15.0,True,True,30.0,30.0
1996-09-16,YXT,0.0,6.0,True,True,12.0,12.0
1996-09-16,YYT,0.0,13.0,True,True,26.0,26.0
1996-09-16,6A,0.0,12.0,True,True,24.0,24.0
1996-09-16,6B,0.0,13.0,True,True,26.0,26.0
1996-09-16,6J,0.0,-7.0,True,True,14.0,14.0
1996-09-16,6M,0.0,16.0,True,True,32.0,32.0
1996-09-16,6S,0.0,-6.0,True,True,12.0,12.0
1996-09-17,6C,0.0,-32.0,True,True,64.0,64.0
1996-09-20,LFT,0.0,9.0,True,True,18.0,18.0
1996-09-20,CL,0.0,9.0,True,True,18.0,18.0
1996-09-25,NG,0.0,4.0,True,True,8.0,8.0
1996-09-26,GF,0.0,12.0,True,True,24.0,24.0
1996-09-30,YAP,0.0,-8.0,True,True,16.0,16.0
1996-09-30,BRN,0.0,10.0,True,True,20.0,20.0
1996-09-30,HO,0.0,9.0,True,True,18.0,18.0
1996-09-30,SB,0.0,25.0,True,True,50.0,50.0
1996-09-30,ZL,0.0,-20.0,True,True,40.0,40.0
1996-09-30,ZM,0.0,13.0,True,True,26.0,26.0
1996-10-01,LFT,1.0,10.0,False,False,1.0,1.0
1996-10-01,NKD,1.0,4.0,False,False,1.0,1.0
1996-10-01,YAP,14.0,6.0,False,False,14.0,14.0
1996-10-01,YXT,-3.0,3.0,False,False,3.0,3.0
1996-10-01,YYT,-5.0,8.0,False,False,5.0,5.0
1996-10-01,ZT,-1.0,-12.0,False,False,1.0,1.0
1996-10-01,6A,-4.0,8.0,False,False,4.0,4.0
1996-10-01,6B,-26.0,-13.0,False,False,26.0,26.0
1996-10-01,6C,-3.0,-35.0,False,False,3.0,3.0
1996-10-01,6J,2.0,-5.0,False,False,2.0,2.0
1996-10-01,6M,1.0,17.0,False,False,1.0,1.0
1996-10-01,BRN,-3.0,7.0,False,False,3.0,3.0
1996-10-01,CL,1.0,10.0,False,False,1.0,1.0
1996-10-01,GAS,-7.0,8.0,False,False,7.0,7.0
1996-10-01,HO,-3.0,6.0,False,False,3.0,3.0
1996-10-01,NG,1.0,5.0,False,False,1.0,1.0
1996-10-01,GC,-1.0,-20.0,False,False,1.0,1.0
1996-10-01,HG,-1.0,-5.0,False,False,1.0,1.0
1996-10-01,PL,-31.0,-31.0,False,False,31.0,31.0
1996-10-01,CC,-1.0,-17.0,False,False,1.0,1.0
1996-10-01,CT,-1.0,-8.0,False,False,1.0,1.0
1996-10-01,GF,1.0,13.0,False,False,1.0,1.0
1996-10-01,KE,1.0,10.0,False,False,1.0,1.0
1996-10-01,LE,19.0,5.0,False,False,19.0,19.0
1996-10-01,RS,4.0,66.0,False,False,4.0,4.0
1996-10-01,SB,-11.0,14.0,False,False,11.0,11.0
1996-10-01,ZL,-1.0,-21.0,False,False,1.0,1.0
1996-10-01,ZM,1.0,14.0,False,False,1.0,1.0
1996-10-01,ZS,1.0,8.0,False,False,1.0,1.0
1996-10-07,LE,0.0,5.0,True,True,10.0,10.0
1996-10-10,GAS,0.0,8.0,True,True,16.0,16.0
1996-10-14,HE,0.0,9.0,True,True,18.0,18.0
1996-10-22,CL,0.0,10.0,True,True,20.0,20.0
1996-10-28,NG,0.0,5.0,True,True,10.0,10.0
1996-10-31,BRN,0.0,7.0,True,True,14.0,14.0
1996-10-31,HO,0.0,6.0,True,True,12.0,12.0
1996-10-31,GF,0.0,13.0,True,True,26.0,26.0
1996-10-31,RS,0.0,66.0,True,True,132.0,132.0
1996-10-31,ZS,0.0,8.0,True,True,16.0,16.0
1996-11-01,LFT,-1.0,9.0,False,False,1.0,1.0
1996-11-01,NKD,-1.0,3.0,False,False,1.0,1.0
1996-11-01,LLG,-3.0,3.0,False,False,3.0,3.0
1996-11-01,YYT,-1.0,7.0,False,False,1.0,1.0
1996-11-01,ZT,1.0,-11.0,False,False,1.0,1.0
1996-11-01,6A,3.0,11.0,False,False,3.0,3.0
1996-11-01,6B,18.0,5.0,False,False,18.0,18.0
1996-11-01,6C,35.0,0.0,False,False,35.0,35.0
1996-11-01,6J,1.0,-4.0,False,False,1.0,1.0
1996-11-01,6M,-10.0,7.0,False,False,10.0,10.0
1996-11-01,CL,-5.0,5.0,False,False,5.0,5.0
1996-11-01,GAS,-3.0,5.0,False,False,3.0,3.0
1996-11-01,HO,-3.0,3.0,False,False,3.0,3.0
1996-11-01,NG,-1.0,4.0,False,False,1.0,1.0
1996-11-01,GC,1.0,-19.0,False,False,1.0,1.0
1996-11-01,HG,2.0,-3.0,False,False,2.0,2.0
1996-11-01,PL,2.0,-29.0,False,False,2.0,2.0
1996-11-01,CC,1.0,-16.0,False,False,1.0,1.0
1996-11-01,CT,3.0,-5.0,False,False,3.0,3.0
1996-11-01,GF,-24.0,-11.0,False,False,24.0,24.0
1996-11-01,KE,-1.0,9.0,False,False,1.0,1.0
1996-11-01,LE,-19.0,-14.0,False,False,19.0,19.0
1996-11-01,RS,-99.0,-33.0,False,False,99.0,99.0
1996-11-01,SB,-1.0,13.0,False,False,1.0,1.0
1996-11-01,ZC,3.0,12.0,False,False,3.0,3.0
1996-11-01,ZL,2.0,-19.0,False,False,2.0,2.0
1996-11-01,ZM,-6.0,8.0,False,False,6.0,6.0
1996-11-01,ZS,-1.0,7.0,False,False,1.0,1.0
1996-11-01,ZW,-9.0,0.0,False,False,9.0,9.0
1996-11-12,GAS,0.0,5.0,True,True,10.0,10.0
1996-11-19,CC,0.0,-16.0,True,True,32.0,32.0
1996-11-20,CL,0.0,5.0,True,True,10.0,10.0
1996-11-21,GF,0.0,-11.0,True,True,22.0,22.0
1996-11-21,KC,0.0,4.0,True,True,8.0,8.0
1996-11-22,NG,0.0,4.0,True,True,8.0,8.0
1996-11-25,CT,0.0,-5.0,True,True,10.0,10.0
1996-11-28,LLG,0.0,3.0,True,True,6.0,6.0
1996-11-29,ZT,0.0,-11.0,True,True,22.0,22.0
1996-11-29,ZF,0.0,-10.0,True,True,20.0,20.0
1996-11-29,ZN,0.0,-8.0,True,True,16.0,16.0
1996-11-29,ZB,0.0,-5.0,True,True,10.0,10.0
1996-11-29,BRN,0.0,7.0,True,True,14.0,14.0
1996-11-29,KE,0.0,9.0,True,True,18.0,18.0
1996-11-29,ZC,0.0,12.0,True,True,24.0,24.0
