Date,Robust Adaptive TSMOM,12-month TSMOM CTA
2007-08-13,1.037727415470704,1.044330730165389
2007-08-14,1.0238701057074064,1.0311894145324754
2007-08-15,1.006445773320771,1.0148664751644627
2007-08-16,0.991969768713632,1.0008010703230912
2007-08-17,1.0012061327057244,1.0099279485165191
2007-08-20,1.0146865117674373,1.0229990747290678
2007-08-21,1.0177947980644955,1.025838344685521
2007-08-22,1.0312770434105616,1.0386121362256695
2007-08-23,1.0390903279870525,1.045648300614747
2007-08-24,1.0505877230445897,1.0569613472557016
2007-08-27,1.0472088982320633,1.053900041833218
2007-08-28,1.0346473513793684,1.0416584525669785
2007-08-29,1.0470701318005675,1.0536157999402096
2007-08-30,1.0527041313715486,1.058568675105653
2007-08-31,1.0566666841316636,1.0621358547237965
2007-09-03,1.0565146592642651,1.0620084748824536
2007-09-04,1.0640266252833726,1.0694114697872443
2007-09-05,1.0671751579449409,1.072470913295493
2007-09-06,1.067165026642199,1.0725221417383144
2007-09-07,1.0778466128013324,1.0825484719505898
2007-09-10,1.0802287926732959,1.084926519060644
2007-09-11,1.083545325439335,1.0884410940052136
2007-09-12,1.0830350395159676,1.0874732823043456
2007-09-13,1.0782609182681597,1.0829968685232436
2007-09-14,1.0795514393609524,1.084311246290379
2007-09-17,1.0763609449354157,1.0809913795953348
2007-09-18,1.0914866865777049,1.0959532302921449
2007-09-19,1.0905266060555627,1.0949725862350348
2007-09-20,1.0896721851933255,1.09344133125533
2007-09-21,1.0967576716937288,1.1004090143714709
2007-09-24,1.095852764634972,1.0995799890850269
2007-09-25,1.1003940633639115,1.1038985696027355
2007-09-26,1.1037835744106121,1.1073666812192164
2007-09-27,1.1135794743321221,1.116998751612765
2007-09-28,1.117855569505151,1.1212193761677713
2007-10-01,1.1219229197941152,1.1261311267057241
2007-10-02,1.1100377488177524,1.1144682856886607
2007-10-03,1.10726527930344,1.1118557169528083
2007-10-04,1.110298036612018,1.1151453139392637
2007-10-05,1.1107900344930024,1.1168870244437992
2007-10-08,1.1045720186991326,1.1106619317451574
2007-10-09,1.1050186267543012,1.1120175559750387
2007-10-10,1.1090838208316702,1.1159870229553013
2007-10-11,1.11388843883293,1.1209227315967631
2007-10-12,1.112165245087039,1.119572183200838
2007-10-15,1.112921785935539,1.119614485667204
2007-10-16,1.1075578970353925,1.1138096762742329
2007-10-17,1.1167031118067052,1.1232954343517512
2007-10-18,1.1284193114010699,1.1345349781941128
2007-10-19,1.1290986767066413,1.1334763300722281
2007-10-22,1.1196410687134746,1.1242515337699464
2007-10-23,1.1289749927882335,1.1347745541986796
2007-10-24,1.1298544735817888,1.1356652709850332
2007-10-25,1.1362672414114963,1.142114719265312
2007-10-26,1.1456241628842991,1.1524251238725203
2007-10-29,1.1532465674606702,1.1601584443587738
2007-10-30,1.1477568001321787,1.1542701599007326
2007-10-31,1.1543983828112923,1.1618019360919516
2007-11-01,1.1460270074413965,1.1519130970172504
2007-11-02,1.1579585626307018,1.1640227059854569
2007-11-05,1.1542320993959891,1.1598809159445322
2007-11-06,1.1676572756192947,1.1740559876223902
2007-11-07,1.167836120163389,1.1717956316650806
2007-11-08,1.1635729135538144,1.1670083228417638
2007-11-09,1.1560411314095556,1.1579771758473258
2007-11-12,1.14576954416788,1.1463544708118032
2007-11-13,1.139908615513001,1.1418987581874545
2007-11-14,1.1471398577640737,1.1500724721744213
2007-11-15,1.137061181442148,1.1387914697180008
2007-11-16,1.1426003579182904,1.144234549909819
2007-11-19,1.1371950631151713,1.1375551435758304
2007-11-20,1.1522214838302378,1.1527163580914852
2007-11-21,1.1465195568000515,1.1454876073375915
2007-11-22,1.1465195568000515,1.1454876073375915
2007-11-23,1.1566906688405212,1.156640579161688
2007-11-26,1.1609348751076514,1.1600111746572914
2007-11-27,1.1547092268740646,1.154465725923896
2007-11-28,1.1620737135650991,1.1633835331154196
2007-11-29,1.1597724092284663,1.1618918396121969
2007-11-30,1.1543471045788944,1.1578406620782857
2007-12-03,1.1624750998056792,1.1654299160401165
2007-12-04,1.1637938460513837,1.1668625677342956
2007-12-05,1.15536589276656,1.1587877820281103
2007-12-06,1.1502899817801215,1.153630353712356
2007-12-07,1.1453664389207594,1.1493742657153878
2007-12-10,1.1466061172651825,1.1505319835728745
2007-12-11,1.1554016794441255,1.159000519776957
2007-12-12,1.1507279430718598,1.1541159270931114
2007-12-13,1.1411775730453193,1.1453511327821142
2007-12-14,1.1289163119954508,1.1343257574946017
2007-12-17,1.1323990269592263,1.1378461474500106
2007-12-18,1.1343753029822075,1.139601188640722
2007-12-19,1.1370713206543301,1.1423414352075816
2007-12-20,1.1385462320293804,1.143528236390877
2007-12-21,1.13253655684662,1.1376435406148668
2007-12-24,1.1309742811815076,1.1362135891891734
2007-12-25,1.1309742811815076,1.1362135891891734
2007-12-26,1.1327957152027368,1.1380425424024863
2007-12-27,1.1425871925257678,1.1472035546407102
2007-12-28,1.150875367300587,1.1549201743443194
2007-12-31,1.1491895577396773,1.1533167472912855
2008-01-01,1.1491025936322212,1.1532151994270756
2008-01-02,1.1736318894059796,1.177599414205828
2008-01-03,1.1807635896615423,1.1852851912652975
2008-01-04,1.1855121922928136,1.189280295992265
2008-01-07,1.17709359978988,1.1805825941892596
2008-01-08,1.1871550307428842,1.1918396780187783
2008-01-09,1.1850421294878333,1.1890597736537778
2008-01-10,1.1842884234850772,1.1891860665263492
2008-01-11,1.1969144080566074,1.2016273193197902
2008-01-14,1.2049789847222214,1.209820872703976
2008-01-15,1.2117767308311878,1.2159163471387204
2008-01-16,1.2007751368168156,1.2042333002719519
2008-01-17,1.2099616554471901,1.2128316279566362
2008-01-18,1.2113369758118788,1.214503956577089
2008-01-21,1.2113369758118788,1.214503956577089
2008-01-22,1.2195801907417958,1.2211583463790963
2008-01-23,1.2112154753325968,1.2114675274722755
2008-01-24,1.212510151214921,1.215347647934793
2008-01-25,1.2158821455502373,1.2187867464648634
2008-01-28,1.222444718658279,1.225724052082058
2008-01-29,1.2185412988226665,1.2224567062634857
2008-01-30,1.2206994536574425,1.2253097955665482
2008-01-31,1.2245815810220257,1.2280710758153592
2008-02-01,1.22117676079622,1.2249520091170079
2008-02-04,1.2283716518422798,1.2316337977065994
2008-02-05,1.2281054253913788,1.2309538243566305
2008-02-06,1.2332122833208505,1.2364084164940454
2008-02-07,1.2225307504378529,1.226411831041967
2008-02-08,1.2370485640089937,1.2408027853199652
2008-02-11,1.2380696327987533,1.2419952062509505
2008-02-12,1.2307633631912123,1.2345637343511513
2008-02-13,1.2264093308484,1.2299128641800807
2008-02-14,1.2312479494773105,1.2341543408682492
2008-02-15,1.2328679309901982,1.2356301492530402
2008-02-18,1.2328679309901982,1.2356301492530402
2008-02-19,1.2331407006269521,1.2369197290122511
2008-02-20,1.2289380629906972,1.233439094134103
2008-02-21,1.248286095825463,1.2515944815984392
2008-02-22,1.2499101417479361,1.2527617570248935
2008-02-25,1.243263749687445,1.246528317876762
2008-02-26,1.2611703025038303,1.2636797375446593
2008-02-27,1.27396280498037,1.2762188596330784
2008-02-28,1.2936789009533967,1.2947733715161838
